"default"		0.0	0	1.0	1000	1.0	1000	BEGIN
"default"		1620.3	1620300	1620.31	1621300	1.0	1000	END
""osoba4""		6.6000004	6600	16.5	16500	10.9	10900	""osoba4""
""osoba4""		7.5000005	7500	16.5	16500	10.0	10000	""osoba4""
""osoba4""		10.5	10500	16.5	16500	7.0	7000	""osoba4""
""osoba4""		13.500001	13500	16.5	16500	3.999999	3999	""osoba4""
""osoba4""		14.700001	14700	16.5	16500	2.7999992	2799	""osoba4""
""osoba3""		15.3	15300	16.5	16500	2.1999998	2199	""osoba3""
""osoba1""		16.2	16200	17.400002	17400	2.2000008	2200	""osoba1""
""osoba3""		19.2	19200	19.2	19200	1.0	1000	""osoba3""
""osoba2""		22.2	22200	25.2	25200	4.0	4000	""osoba2""
""osoba3""		23.1	23100	23.7	23700	1.6000004	1600	""osoba3""
""osoba4""		27.6	27600	38.7	38700	12.1	12100	""osoba4""
""osoba4""		29.400002	29400	38.7	38700	10.299999	10299	""osoba4""
""osoba4""		30.000002	30000	38.7	38700	9.699999	9699	""osoba4""
""osoba3""		32.100002	32100	32.100002	32100	1.0	1000	""osoba3""
""osoba4""		33.600002	33600	38.7	38700	6.0999985	6099	""osoba4""
""osoba4""		35.4	35400	38.7	38700	4.299999	4299	""osoba4""
""osoba3""		36.300003	36300	45.600002	45600	10.299999	10299	""osoba3""
""osoba3""		37.2	37200	45.600002	45600	9.400002	9400	""osoba3""
""osoba3""		38.4	38400	45.600002	45600	8.200001	8200	""osoba3""
""osoba4""		38.7	38700	38.7	38700	1.0	1000	""osoba4""
""osoba3""		39.0	39000	45.600002	45600	7.6000023	7600	""osoba3""
""osoba3""		40.2	40200	45.600002	45600	6.4000015	6400	""osoba3""
""osoba3""		43.5	43500	45.600002	45600	3.1000023	3100	""osoba3""
""osoba2""		44.100002	44100	47.100002	47100	4.0	4000	""osoba2""
""osoba3""		45.600002	45600	45.600002	45600	1.0	1000	""osoba3""
""osoba4""		51.600002	51600	63.300003	63300	12.700001	12700	""osoba4""
""osoba1""		52.2	52200	52.2	52200	1.0	1000	""osoba1""
""osoba4""		52.2	52200	63.300003	63300	12.100002	12100	""osoba4""
""osoba4""		56.4	56400	63.300003	63300	7.9000015	7900	""osoba4""
""osoba4""		57.300003	57300	63.300003	63300	7.0	7000	""osoba4""
""osoba4""		59.100002	59100	63.300003	63300	5.200001	5200	""osoba4""
""osoba4""		60.300003	60300	63.300003	63300	4.0	4000	""osoba4""
""osoba3""		62.4	62400	69.600006	69600	8.200005	8200	""osoba3""
""osoba3""		64.8	64800	69.600006	69600	5.800003	5800	""osoba3""
""osoba3""		65.4	65400	69.600006	69600	5.2000046	5200	""osoba3""
""osoba3""		66.0	66000	69.600006	69600	4.600006	4600	""osoba3""
""osoba2""		66.600006	66600	69.9	69900	4.2999954	4299	""osoba2""
""osoba3""		66.9	66900	69.600006	69600	3.7000046	3700	""osoba3""
""osoba2""		69.0	69000	69.9	69900	1.9000015	1900	""osoba2""
""osoba3""		75.3	75300	119.700005	119700	45.4	45400	""osoba3""
""osoba3""		75.9	75900	119.700005	119700	44.800003	44800	""osoba3""
""osoba2""		76.200005	76200	81.9	81900	6.699997	6699	""osoba2""
""osoba4""		76.200005	76200	78.3	78300	3.0999985	3099	""osoba4""
""osoba3""		80.100006	80100	119.700005	119700	40.6	40600	""osoba3""
""osoba4""		81.600006	81600	82.200005	82200	1.5999985	1599	""osoba4""
""osoba3""		84.3	84300	119.700005	119700	36.4	36400	""osoba3""
