"default"		0.0	0	1.0	1000	1.0	1000	BEGIN
"default"		1620.3	1620300	1620.31	1621300	1.0	1000	END
""osoba4""		6.0	6000	14.1	14100	9.1	9100	""osoba4""
""osoba4""		10.8	10800	14.1	14100	4.3	4300	""osoba4""
""osoba4""		13.200001	13200	14.1	14100	1.8999996	1899	""osoba4""
""osoba3""		13.8	13800	25.500002	25500	12.700002	12700	""osoba3""
""osoba1""		15.000001	15000	15.3	15300	1.2999992	1299	""osoba1""
""osoba3""		17.400002	17400	25.500002	25500	9.1	9100	""osoba3""
""osoba3""		19.2	19200	25.500002	25500	7.300001	7300	""osoba3""
""osoba3""		21.0	21000	25.500002	25500	5.500002	5500	""osoba3""
""osoba3""		22.2	22200	25.500002	25500	4.300001	4300	""osoba3""
""osoba1""		24.300001	24300	26.400002	26400	3.1000004	3100	""osoba1""
""osoba3""		24.300001	24300	25.500002	25500	2.2000008	2200	""osoba3""
""osoba4""		24.300001	24300	25.800001	25800	2.5	2500	""osoba4""
""osoba3""		28.500002	28500	28.800001	28800	1.2999992	1299	""osoba3""
""osoba4""		28.800001	28800	30.900002	30900	3.1000004	3100	""osoba4""
""osoba3""		31.2	31200	55.800003	55800	25.600002	25600	""osoba3""
""osoba2""		32.100002	32100	32.100002	32100	1.0	1000	""osoba2""
""osoba3""		33.0	33000	55.800003	55800	23.800003	23800	""osoba3""
""osoba3""		34.2	34200	55.800003	55800	22.600002	22600	""osoba3""
""osoba3""		35.100002	35100	55.800003	55800	21.7	21700	""osoba3""
""osoba3""		36.0	36000	55.800003	55800	20.800003	20800	""osoba3""
""osoba3""		38.7	38700	55.800003	55800	18.100002	18100	""osoba3""
""osoba3""		40.5	40500	55.800003	55800	16.300003	16300	""osoba3""
""osoba4""		42.0	42000	42.0	42000	1.0	1000	""osoba4""
""osoba3""		43.2	43200	55.800003	55800	13.600002	13600	""osoba3""
""osoba3""		44.100002	44100	55.800003	55800	12.700001	12700	""osoba3""
""osoba3""		44.7	44700	55.800003	55800	12.100002	12100	""osoba3""
""osoba1""		45.600002	45600	48.600002	48600	4.0	4000	""osoba1""
""osoba3""		46.800003	46800	55.800003	55800	10.0	10000	""osoba3""
""osoba1""		47.7	47700	48.600002	48600	1.9000015	1900	""osoba1""
""osoba3""		49.800003	49800	55.800003	55800	7.0	7000	""osoba3""
""osoba3""		50.4	50400	55.800003	55800	6.4000015	6400	""osoba3""
""osoba3""		51.000004	51000	55.800003	55800	5.799999	5799	""osoba3""
""osoba2""		52.500004	52500	53.7	53700	2.199997	2199	""osoba2""
""osoba3""		53.100002	53100	55.800003	55800	3.7000008	3700	""osoba3""
""osoba2""		55.800003	55800	57.9	57900	3.0999985	3099	""osoba2""
""osoba4""		62.100002	62100	72.600006	72600	11.500004	11500	""osoba4""
""osoba4""		62.7	62700	72.600006	72600	10.900005	10900	""osoba4""
""osoba4""		64.5	64500	72.600006	72600	9.100006	9100	""osoba4""
""osoba4""		65.100006	65100	72.600006	72600	8.5	8500	""osoba4""
""osoba4""		66.3	66300	72.600006	72600	7.300003	7300	""osoba4""
""osoba2""		69.3	69300	70.200005	70200	1.9000015	1900	""osoba2""
""osoba3""		71.100006	71100	88.5	88500	18.399994	18399	""osoba3""
""osoba3""		75.3	75300	88.5	88500	14.199997	14199	""osoba3""
""osoba3""		78.0	78000	88.5	88500	11.5	11500	""osoba3""
""osoba3""		79.200005	79200	88.5	88500	10.299995	10299	""osoba3""
""osoba3""		84.3	84300	88.5	88500	5.199997	5199	""osoba3""
