idx	 fname	 condition	 t	 tier1	 tier2	 tier3	 tier4	 n_speakers
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	0	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	1	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	2	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	3	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	4	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	5	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	6	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	7	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	8	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	9	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	10	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	11	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	12	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	13	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	14	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	15	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	16	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	17	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	18	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	19	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	20	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	21	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	22	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	23	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	24	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	25	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	26	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	27	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	28	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	29	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	30	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	31	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	32	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	33	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	34	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	35	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	36	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	37	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	38	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	39	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	40	0	0	0	0	0
20240319121752	 2024.03.19_12.17_52-002.zo.txt	s_A4F0.67B0.97T0.8H_17108469738	41	0	0	0	0	0
