"default"		0.0	0	1.0	1000	1.0	1000	BEGIN
"default"		1620.3	1620300	1620.31	1621300	1.0	1000	END
""osoba4""		7.2000003	7200	8.700001	8700	2.5000005	2500	""osoba4""
""osoba2""		8.400001	8400	9.6	9600	2.1999998	2199	""osoba2""
""osoba4""		13.200001	13200	29.7	29700	17.5	17500	""osoba4""
""osoba1""		14.1	14100	14.400001	14400	1.3000002	1300	""osoba1""
""osoba4""		15.000001	15000	29.7	29700	15.7	15700	""osoba4""
""osoba4""		17.7	17700	29.7	29700	13.0	13000	""osoba4""
""osoba4""		18.300001	18300	29.7	29700	12.4	12400	""osoba4""
""osoba4""		19.5	19500	29.7	29700	11.200001	11200	""osoba4""
""osoba1""		22.5	22500	24.300001	24300	2.8000011	2800	""osoba1""
""osoba4""		26.400002	26400	29.7	29700	4.299999	4299	""osoba4""
""osoba1""		29.1	29100	30.6	30600	2.5	2500	""osoba1""
""osoba4""		36.300003	36300	54.9	54900	19.599998	19599	""osoba4""
""osoba3""		37.5	37500	41.100002	41100	4.6000023	4600	""osoba3""
""osoba1""		37.800003	37800	39.0	39000	2.199997	2199	""osoba1""
""osoba4""		43.800003	43800	54.9	54900	12.099998	12099	""osoba4""
""osoba4""		44.7	44700	54.9	54900	11.200001	11200	""osoba4""
""osoba4""		48.0	48000	54.9	54900	7.9000015	7900	""osoba4""
""osoba1""		52.2	52200	55.500004	55500	4.300003	4300	""osoba1""
""osoba1""		54.000004	54000	55.500004	55500	2.5	2500	""osoba1""
""osoba4""		62.7	62700	88.200005	88200	26.500004	26500	""osoba4""
""osoba4""		63.9	63900	88.200005	88200	25.300003	25300	""osoba4""
""osoba4""		64.8	64800	88.200005	88200	24.400002	24400	""osoba4""
""osoba4""		65.700005	65700	88.200005	88200	23.5	23500	""osoba4""
""osoba4""		66.600006	66600	88.200005	88200	22.599998	22599	""osoba4""
""osoba4""		68.700005	68700	88.200005	88200	20.5	20500	""osoba4""
""osoba4""		70.8	70800	88.200005	88200	18.400002	18400	""osoba4""
""osoba4""		74.100006	74100	88.200005	88200	15.099998	15099	""osoba4""
""osoba4""		75.600006	75600	88.200005	88200	13.599998	13599	""osoba4""
""osoba4""		77.4	77400	88.200005	88200	11.800003	11800	""osoba4""
""osoba4""		79.8	79800	88.200005	88200	9.400002	9400	""osoba4""
""osoba1""		81.600006	81600	82.8	82800	2.199997	2199	""osoba1""
""osoba4""		84.600006	84600	88.200005	88200	4.5999985	4599	""osoba4""
""osoba3""		88.200005	88200	91.5	91500	4.2999954	4299	""osoba3""
""osoba1""		88.5	88500	92.700005	92700	5.2000046	5200	""osoba1""
""osoba3""		90.600006	90600	91.5	91500	1.8999939	1899	""osoba3""
""osoba4""		103.200005	103200	110.100006	110100	7.9000015	7900	""osoba4""
""osoba4""		104.4	104400	110.100006	110100	6.7000046	6700	""osoba4""
""osoba4""		105.3	105300	110.100006	110100	5.800003	5800	""osoba4""
""osoba4""		108.00001	108000	110.100006	110100	3.0999985	3099	""osoba4""
""osoba3""		109.8	109800	111.600006	111600	2.800003	2800	""osoba3""
""osoba4""		109.8	109800	110.100006	110100	1.300003	1300	""osoba4""
""osoba2""		110.700005	110700	112.50001	112500	2.800003	2800	""osoba2""
""osoba4""		122.100006	122100	141.6	141600	20.5	20500	""osoba4""
""osoba4""		123.600006	123600	141.6	141600	19.0	19000	""osoba4""
""osoba4""		125.4	125400	141.6	141600	17.200005	17200	""osoba4""
""osoba4""		128.70001	128700	141.6	141600	13.899994	13899	""osoba4""
