"default"		0.0	0	1.0	1000	1.0	1000	BEGIN
"default"		1620.3	1620300	1620.31	1621300	1.0	1000	END
""osoba3""		7.2000003	7200	36.0	36000	29.8	29800	""osoba3""
""osoba3""		10.200001	10200	36.0	36000	26.8	26800	""osoba3""
""osoba3""		13.8	13800	36.0	36000	23.2	23200	""osoba3""
""osoba3""		15.900001	15900	36.0	36000	21.099998	21099	""osoba3""
""osoba3""		17.7	17700	36.0	36000	19.3	19300	""osoba3""
""osoba3""		21.300001	21300	36.0	36000	15.699999	15699	""osoba3""
""osoba3""		22.2	22200	36.0	36000	14.799999	14799	""osoba3""
""osoba3""		24.300001	24300	36.0	36000	12.699999	12699	""osoba3""
""osoba3""		26.7	26700	36.0	36000	10.299999	10299	""osoba3""
""osoba1""		27.300001	27300	27.6	27600	1.2999992	1299	""osoba1""
""osoba3""		27.300001	27300	36.0	36000	9.699999	9699	""osoba3""
""osoba3""		28.500002	28500	36.0	36000	8.499998	8499	""osoba3""
""osoba3""		30.6	30600	36.0	36000	6.3999996	6399	""osoba3""
""osoba3""		33.600002	33600	36.0	36000	3.3999977	3399	""osoba3""
""osoba4""		35.7	35700	43.800003	43800	9.100002	9100	""osoba4""
""osoba4""		36.600002	36600	43.800003	43800	8.200001	8200	""osoba4""
""osoba4""		37.800003	37800	43.800003	43800	7.0	7000	""osoba4""
""osoba4""		41.100002	41100	43.800003	43800	3.7000008	3700	""osoba4""
""osoba1""		42.0	42000	44.7	44700	3.7000008	3700	""osoba1""
""osoba3""		42.0	42000	42.9	42900	1.9000015	1900	""osoba3""
""osoba4""		49.800003	49800	64.200005	64200	15.400002	15400	""osoba4""
""osoba4""		50.4	50400	64.200005	64200	14.800003	14800	""osoba4""
""osoba4""		55.800003	55800	64.200005	64200	9.400002	9400	""osoba4""
""osoba4""		57.9	57900	64.200005	64200	7.300003	7300	""osoba4""
""osoba3""		58.500004	58500	60.000004	60000	2.5	2500	""osoba3""
""osoba4""		58.500004	58500	64.200005	64200	6.700001	6700	""osoba4""
""osoba4""		60.000004	60000	64.200005	64200	5.200001	5200	""osoba4""
""osoba4""		61.500004	61500	64.200005	64200	3.7000008	3700	""osoba4""
""osoba4""		62.100002	62100	64.200005	64200	3.1000023	3100	""osoba4""
""osoba3""		63.000004	63000	78.3	78300	16.3	16299	""osoba3""
""osoba4""		64.200005	64200	64.200005	64200	1.0	1000	""osoba4""
""osoba3""		66.0	66000	78.3	78300	13.300003	13300	""osoba3""
""osoba4""		69.3	69300	69.3	69300	1.0	1000	""osoba4""
""osoba3""		70.200005	70200	78.3	78300	9.099998	9099	""osoba3""
""osoba3""		71.100006	71100	78.3	78300	8.199997	8199	""osoba3""
""osoba3""		75.9	75900	78.3	78300	3.4000015	3400	""osoba3""
""osoba4""		78.3	78300	133.8	133800	56.5	56500	""osoba4""
""osoba4""		80.4	80400	133.8	133800	54.4	54400	""osoba4""
""osoba4""		81.600006	81600	133.8	133800	53.199997	53199	""osoba4""
""osoba4""		84.600006	84600	133.8	133800	50.199997	50199	""osoba4""
""osoba4""		87.9	87900	133.8	133800	46.9	46900	""osoba4""
""osoba4""		89.4	89400	133.8	133800	45.4	45400	""osoba4""
""osoba4""		90.3	90300	133.8	133800	44.5	44500	""osoba4""
""osoba4""		90.9	90900	133.8	133800	43.9	43900	""osoba4""
""osoba4""		92.700005	92700	133.8	133800	42.1	42100	""osoba4""
""osoba4""		94.200005	94200	133.8	133800	40.6	40600	""osoba4""
