idx	 fname	 condition	 t	 tier1	 tier2	 tier3	 tier4	 n_speakers
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	0	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	1	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	2	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	3	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	4	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	5	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	6	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	7	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	8	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	9	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	10	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	11	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	12	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	13	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	14	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	15	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	16	0	0	0	0	0
20240319124245	 2024.03.19_12.42_45-009.zo.txt	s_A4F0.87B0.97T0.8H_17108481111	17	0	0	0	0	0
