"""default""","",174.979,174979,175.286,175286,0.307,307,"""BEGIN"""
"""default""","",1927.304,1927304,1928.0,1928000,0.696,696,"""END"""
"""osoba1""","",302.994,302994,313.881,313881,10.887,10887,"""osoba1"""
"""osoba1""","",315.93,315930,322.609,322609,6.679,6679,"""osoba1"""
"""osoba1""","",327.575,327575,328.031,328031,0.456,456,"""osoba1"""
"""osoba1""","",384.359,384359,392.907,392907,8.548,8548,"""osoba1"""
"""osoba1""","",394.323,394323,394.518,394518,0.195,195,"""osoba1"""
"""osoba1""","",456.408,456408,456.884,456884,0.476,476,"""osoba1"""
"""osoba1""","",469.079,469079,469.261,469261,0.182,182,"""osoba1"""
"""osoba1""","",472.991,472991,473.481,473481,0.49,490,"""osoba1"""
"""osoba1""","",486.539,486539,488.218,488218,1.679,1679,"""osoba1"""
"""osoba1""","",595.177,595177,595.726,595726,0.549,549,"""osoba1"""
"""osoba1""","",659.874,659874,664.53,664530,4.656,4656,"""osoba1"""
"""osoba1""","",665.535,665535,668.047,668047,2.512,2512,"""osoba1"""
"""osoba1""","",673.131,673131,673.553,673553,0.422,422,"""osoba1"""
"""osoba1""","",841.007,841007,841.11,841110,0.103,103,"""osoba1"""
"""osoba1""","",938.462,938462,950.343,950343,11.881,11881,"""osoba1"""
"""osoba1""","",972.001,972001,975.802,975802,3.801,3801,"""osoba1"""
"""osoba1""","",978.05,978050,978.37,978370,0.32,320,"""osoba1"""
"""osoba1""","",1028.302,1028302,1031.454,1031454,3.152,3152,"""osoba1"""
"""osoba1""","",1050.28,1050280,1050.537,1050537,0.257,257,"""osoba1"""
"""osoba1""","",1065.974,1065974,1067.077,1067077,1.103,1103,"""osoba1"""
"""osoba1""","",1299.52,1299520,1306.087,1306087,6.567,6567,"""osoba1"""
"""osoba1""","",1485.366,1485366,1485.697,1485697,0.331,331,"""osoba1"""
"""osoba1""","",1505.55,1505550,1505.64,1505640,0.09,90,"""osoba1"""
"""osoba1""","",1556.964,1556964,1557.174,1557174,0.21,210,"""osoba1"""
"""osoba1""","",1612.06,1612060,1612.35,1612350,0.29,290,"""osoba1"""
"""osoba2""","",175.297,175297,180.086,180086,4.789,4789,"""osoba2"""
"""osoba2""","",215.525,215525,235.052,235052,19.527,19527,"""osoba2"""
"""osoba2""","",237.051,237051,239.101,239101,2.05,2050,"""osoba2"""
"""osoba2""","",301.439,301439,302.304,302304,0.865,865,"""osoba2"""
"""osoba2""","",331.855,331855,334.48,334480,2.625,2625,"""osoba2"""
"""osoba2""","",394.518,394518,418.644,418644,24.126,24126,"""osoba2  """
"""osoba2""","",423.455,423455,426.21,426210,2.755,2755,"""osoba2"""
"""osoba2""","",437.082,437082,441.8,441800,4.718,4718,"""osoba2"""
"""osoba2""","",457.317,457317,457.664,457664,0.347,347,"""osoba2"""
"""osoba2""","",473.753,473753,474.044,474044,0.291,291,"""osoba2"""
"""osoba2""","",486.52,486520,491.079,491079,4.559,4559,"""osoba2"""
"""osoba2""","",494.954,494954,531.881,531881,36.927,36927,"""osoba2"""
"""osoba2""","",533.175,533175,534.129,534129,0.954,954,"""osoba2"""
"""osoba2""","",637.558,637558,644.815,644815,7.257,7257,"""osoba2"""
"""osoba2""","",669.044,669044,670.071,670071,1.027,1027,"""osoba2"""
"""osoba2""","",682.211,682211,682.949,682949,0.738,738,"""osoba2"""
