"default","",199.8,199800,200.6,200600,0.8,800,"BEGIN"
"default","",1973.85,1973850,1975.05,1975050,1.2,1200,"END"
"""osoba1""","",205.96,205960,209.45,209450,3.49,3490,"""osoba1"""
"""osoba1""","",210.656,210656,212.03,212030,1.374,1374,"""osoba1"""
"""osoba1""","",213.576,213576,216.841,216841,3.265,3265,"""osoba1"""
"""osoba1""","",249.527,249527,250.197,250197,0.67,670,"""osoba1"""
"""osoba1""","",308.348,308348,313.512,313512,5.164,5164,"""osoba1"""
"""osoba1""","",315.091,315091,315.982,315982,0.891,891,"""osoba1"""
"""osoba1""","",371.974,371974,372.978,372978,1.004,1004,"""osoba1"""
"""osoba1""","",374.636,374636,375.325,375325,0.689,689,"""osoba1"""
"""osoba1""","",378.38,378380,382.75,382750,4.37,4370,"""osoba1"""
"""osoba1""","",383.865,383865,384.075,384075,0.21,210,"""osoba1"""
"""osoba1""","",410.765,410765,411.155,411155,0.39,390,"osoba1"
"""osoba1""","",414.278,414278,416.937,416937,2.659,2659,"""osoba1"""
"""osoba1""","",419.789,419789,420.278,420278,0.489,489,"""osoba1"""
"""osoba1""","",425.765,425765,426.186,426186,0.421,421,"""osoba1"""
"""osoba1""","",427.702,427702,429.457,429457,1.755,1755,"""osoba1"""
"""osoba1""","",431.076,431076,435.807,435807,4.731,4731,"""osoba1"" ""osoba1"""
"""osoba1""","",447.085,447085,450.309,450309,3.224,3224,"""osoba1"""
"""osoba1""","",499.963,499963,500.611,500611,0.648,648,"""osoba1"""
"""osoba1""","",507.505,507505,510.22,510220,2.715,2715,"""osoba1"""
"""osoba1""","",531.721,531721,531.878,531878,0.157,157,"""osoba1"""
"""osoba1""","",540.997,540997,541.322,541322,0.325,325,"""osoba1"""
"""osoba1""","",545.273,545273,546.145,546145,0.872,872,"""osoba1"""
"""osoba1""","",548.684,548684,552.554,552554,3.87,3870,"""osoba1"""
"""osoba1""","",566.43,566430,573.92,573920,7.49,7490,"""osoba1 osoba1"""
"""osoba1""","",641.688,641688,642.779,642779,1.091,1091,"""osoba1"""
"""osoba1""","",664.632,664632,676.3,676300,11.668,11668,"""osoba1"" ""osoba1 osoba1"""
"""osoba1""","",693.474,693474,694.47,694470,0.996,996,"""osoba1"""
"""osoba1""","",697.45,697450,698.665,698665,1.215,1215,"""osoba1"""
"""osoba1""","",708.366,708366,712.821,712821,4.455,4455,"""osoba1"""
"""osoba1""","",718.748,718748,721.73,721730,2.982,2982,"""osoba1"""
"""osoba1""","",725.81,725810,726.96,726960,1.15,1150,"""osoba1"""
"""osoba1""","",733.511,733511,735.489,735489,1.978,1978,"""osoba1"""
"""osoba1""","",826.031,826031,826.156,826156,0.125,125,"""osoba1"""
"""osoba1""","",833.671,833671,837.95,837950,4.279,4279,"""osoba1"""
"""osoba1""","",862.57,862570,864.51,864510,1.94,1940,"""osoba1"""
"""osoba1""","",874.416,874416,874.66,874660,0.244,244,"""osoba1"""
"""osoba1""","",879.561,879561,880.545,880545,0.984,984,"""osoba1"""
"""osoba1""","",929.992,929992,933.771,933771,3.779,3779,"""osoba1"""
"""osoba1""","",935.185,935185,936.943,936943,1.758,1758,"""osoba1"""
"""osoba1""","",961.51,961510,967.078,967078,5.568,5568,"""osoba1"""
"""osoba1""","",971.63,971630,975.189,975189,3.559,3559,"""osoba1"""
