"default","",112.35,112350,112.71,112710,0.36,360,"BEGIN"
"default","",1936.523,1936523,1936.677,1936677,0.154,154,"END"
"osoba1","",178.184,178184,181.02,181020,2.836,2836,"osoba1"
"osoba1","",447.893,447893,450.925,450925,3.032,3032,"osoba1"
"osoba1","",467.969,467969,468.96,468960,0.991,991,"osoba1"
"osoba1","",477.947,477947,480.612,480612,2.665,2665,"osoba1"
"osoba1","",567.91,567910,569.901,569901,1.991,1991,"osoba1"
"osoba1","",689.036,689036,689.875,689875,0.839,839,"osoba1"
"osoba1","",736.174,736174,737.143,737143,0.969,969,"osoba1"
"osoba1","",797.983,797983,798.423,798423,0.44,440,"osoba1"
"osoba1","",808.685,808685,809.637,809637,0.952,952,"osoba1"
"osoba1","",833.763,833763,833.84,833840,0.077,77,"osoba1"
"osoba1","",837.985,837985,838.08,838080,0.095,95,"osoba1"
"osoba1","",881.693,881693,882.103,882103,0.41,410,"osoba1"
"osoba1","",1022.609,1022609,1023.271,1023271,0.662,662,"osoba1"
"osoba1","",1126.2,1126200,1127.589,1127589,1.389,1389,"osoba1"
"osoba1","",1134.912,1134912,1135.173,1135173,0.261,261,"osoba1"
"osoba1","",1142.011,1142011,1143.421,1143421,1.41,1410,"osoba1"
"osoba1","",1156.057,1156057,1156.65,1156650,0.593,593,"osoba1"
"osoba1","",1178.611,1178611,1179.868,1179868,1.257,1257,"osoba1"
"osoba1","",1258.589,1258589,1259.198,1259198,0.609,609,"osoba1"
"osoba1","",1299.659,1299659,1300.427,1300427,0.768,768,"osoba1"
"osoba1","",1301.775,1301775,1303.314,1303314,1.539,1539,"osoba1"
"osoba1","",1304.568,1304568,1309.797,1309797,5.229,5229,"osoba1"
"osoba1","",1325.273,1325273,1330.93,1330930,5.657,5657,"osoba1"
"osoba1","",1473.495,1473495,1475.508,1475508,2.013,2013,"osoba1"
"osoba1","",1536.787,1536787,1539.919,1539919,3.132,3132,"osoba1"
"osoba1","",1648.383,1648383,1648.821,1648821,0.438,438,"osoba1"
"osoba1","",1695.368,1695368,1699.14,1699140,3.772,3772,"osoba1"
"osoba2","",211.28,211280,214.02,214020,2.74,2740,"osoba2"
"osoba2","",233.537,233537,238.099,238099,4.562,4562,"osoba2"
"osoba2","",247.457,247457,250.156,250156,2.699,2699,"osoba2"
"osoba2","",257.303,257303,257.508,257508,0.205,205,"osoba2"
"osoba2","",310.966,310966,313.8,313800,2.834,2834,"osoba2"
"osoba2","",315.531,315531,316.871,316871,1.34,1340,"osoba2"
"osoba2","",322.178,322178,322.509,322509,0.331,331,"osoba2"
"osoba2","",329.536,329536,333.867,333867,4.331,4331,"osoba2"
"osoba2","",359.938,359938,360.115,360115,0.177,177,"osoba2"
"osoba2","",366.962,366962,368.387,368387,1.425,1425,"osoba2"
"osoba2","",403.315,403315,409.474,409474,6.159,6159,"osoba2"
"osoba2","",417.826,417826,419.265,419265,1.439,1439,"osoba2"
"osoba2","",438.577,438577,438.864,438864,0.287,287,"osoba2"
"osoba2","",484.491,484491,485.791,485791,1.3,1300,"osoba2"
"osoba2","",510.668,510668,511.96,511960,1.292,1292,"osoba2"
"osoba2","",544.189,544189,544.937,544937,0.748,748,"osoba2"
"osoba2","",549.69,549690,550.895,550895,1.205,1205,"osoba2"
"osoba2","",553.663,553663,553.777,553777,0.114,114,"osoba2"
"osoba2","",557.684,557684,560.381,560381,2.697,2697,"osoba2"
"osoba2","",652.127,652127,653.456,653456,1.329,1329,"osoba2"
"osoba2","",654.709,654709,659.547,659547,4.838,4838,"osoba2"
"osoba2","",666.17,666170,666.83,666830,0.66,660,"osoba2"
"osoba2","",692.732,692732,693.251,693251,0.519,519,"osoba2"
"osoba2","",701.239,701239,703.247,703247,2.008,2008,"osoba2"
"osoba2","",722.715,722715,723.934,723934,1.219,1219,"osoba2"
"osoba2","",726.841,726841,727.186,727186,0.345,345,"osoba2"
"osoba2","",733.441,733441,734.363,734363,0.922,922,"osoba2"
"osoba2","",755.413,755413,755.883,755883,0.47,470,"osoba2"
"osoba2","",768.025,768025,768.136,768136,0.111,111,"osoba2"
"osoba2","",770.876,770876,771.12,771120,0.244,244,"osoba2"
"osoba2","",772.6,772600,772.938,772938,0.338,338,"osoba2"
"osoba2","",776.307,776307,776.39,776390,0.083,83,"osoba2"
"osoba2","",791.871,791871,792.305,792305,0.434,434,"osoba2"
"osoba2","",795.406,795406,796.665,796665,1.259,1259,"osoba2"
"osoba2","",800.798,800798,801.199,801199,0.401,401,"osoba2"
"osoba2","",813.42,813420,814.256,814256,0.836,836,"osoba2"
"osoba2","",887.419,887419,887.588,887588,0.169,169,"osoba2"
"osoba2","",901.804,901804,903.86,903860,2.056,2056,"osoba2"
"osoba2","",906.78,906780,907.058,907058,0.278,278,"osoba2"
"osoba2","",925.95,925950,926.422,926422,0.472,472,"osoba2"
"osoba2","",935.342,935342,938.153,938153,2.811,2811,"osoba2"
"osoba2","",945.792,945792,945.935,945935,0.143,143,"osoba2"
