"default","",109.303,109303,110.303,110303,1.0,1000,"BEGIN"
"default","",2074.702,2074702,2075.702,2075702,1.0,1000,"END"
"osoba1","",77.044,77044,77.598,77598,0.554,554,"osoba1"
"osoba1","",119.684,119684,120.521,120521,0.837,837,"osoba1"
"osoba1","",128.417,128417,132.621,132621,4.204,4204,"osoba1"
"osoba1","",133.746,133746,135.367,135367,1.621,1621,"osoba1"
"osoba1","",137.003,137003,137.552,137552,0.549,549,"osoba1"
"osoba1","",139.057,139057,139.816,139816,0.759,759,"osoba1"
"osoba1","",141.226,141226,146.696,146696,5.47,5470,"osoba1"
"osoba1","",155.071,155071,155.337,155337,0.266,266,"osoba1"
"osoba1","",177.196,177196,177.276,177276,0.08,80,"osoba1"
"osoba1","",179.09,179090,186.799,186799,7.709,7709,"osoba1"
"osoba1","",188.731,188731,189.599,189599,0.868,868,"osoba1"
"osoba1","",200.866,200866,206.095,206095,5.229,5229,"osoba1"
"osoba1","",207.288,207288,209.382,209382,2.094,2094,"osoba1"
"osoba1","",210.886,210886,211.876,211876,0.99,990,"osoba1"
"osoba1","",213.747,213747,214.71,214710,0.963,963,"osoba1"
"osoba1","",238.653,238653,239.106,239106,0.453,453,"osoba1"
"osoba1","",252.425,252425,253.654,253654,1.229,1229,"osoba1"
"osoba1","",262.815,262815,263.039,263039,0.224,224,"osoba1"
"osoba1","",264.212,264212,264.402,264402,0.19,190,"osoba1"
"osoba1","",267.193,267193,267.464,267464,0.271,271,"osoba1"
"osoba1","",282.138,282138,289.962,289962,7.824,7824,"osoba1"
"osoba1","",308.174,308174,308.564,308564,0.39,390,"osoba1"
"osoba1","",325.423,325423,325.991,325991,0.568,568,"osoba1"
"osoba1","",331.525,331525,332.257,332257,0.732,732,"osoba1"
"osoba1","",333.876,333876,334.163,334163,0.287,287,"osoba1"
"osoba1","",335.489,335489,336.012,336012,0.523,523,"osoba1"
"osoba1","",341.009,341009,342.451,342451,1.442,1442,"osoba1"
"osoba1","",343.837,343837,344.251,344251,0.414,414,"osoba1"
"osoba1","",351.422,351422,354.915,354915,3.493,3493,"osoba1"
"osoba1","",365.785,365785,366.342,366342,0.557,557,"osoba1"
"osoba1","",382.528,382528,392.144,392144,9.616,9616,"osoba1"
"osoba1","",407.023,407023,408.158,408158,1.135,1135,"osoba1"
"osoba1","",411.571,411571,413.617,413617,2.046,2046,"osoba1"
"osoba1","",417.26,417260,420.5,420500,3.24,3240,"osoba1"
"osoba1","",585.449,585449,597.163,597163,11.714,11714,"osoba1"
"osoba1","",611.986,611986,617.298,617298,5.312,5312,"osoba1"
"osoba1","",621.168,621168,623.69,623690,2.522,2522,"osoba1"
"osoba1","",624.777,624777,641.803,641803,17.026,17026,"osoba1"
"osoba1","",643.126,643126,644.173,644173,1.047,1047,"osoba1"
"osoba1","",646.469,646469,653.14,653140,6.671,6671,"osoba1"
"osoba1","",654.439,654439,654.546,654546,0.107,107,"osoba1"
"osoba1","",657.717,657717,661.066,661066,3.349,3349,"osoba1"
"osoba1","",662.472,662472,665.866,665866,3.394,3394,"osoba1"
"osoba1","",667.085,667085,669.634,669634,2.549,2549,"osoba1"
"osoba1","",671.568,671568,672.766,672766,1.198,1198,"osoba1"
"osoba1","",675.166,675166,679.666,679666,4.5,4500,"osoba1"
"osoba1","",680.955,680955,682.659,682659,1.704,1704,"osoba1"
"osoba1","",684.555,684555,685.607,685607,1.052,1052,"osoba1"
"osoba1","",702.032,702032,703.869,703869,1.837,1837,"osoba1"
"osoba1","",723.151,723151,725.543,725543,2.392,2392,"osoba1"
"osoba1","",728.207,728207,729.5,729500,1.293,1293,"osoba1"
"osoba1","",795.723,795723,796.42,796420,0.697,697,"osoba1"
"osoba1","",797.79,797790,800.83,800830,3.04,3040,"osoba1"
"osoba1","",817.981,817981,821.108,821108,3.127,3127,"osoba1"
"osoba1","",822.871,822871,828.159,828159,5.288,5288,"osoba1"
"osoba1","",830.09,830090,831.98,831980,1.89,1890,"osoba1"
"osoba1","",836.299,836299,837.647,837647,1.348,1348,"osoba1"
"osoba1","",857.602,857602,860.326,860326,2.724,2724,"osoba1"
"osoba1","",862.504,862504,863.362,863362,0.858,858,"osoba1"
"osoba1","",873.19,873190,874.697,874697,1.507,1507,"osoba1"
"osoba1","",878.888,878888,879.273,879273,0.385,385,"osoba1"
"osoba1","",880.345,880345,880.485,880485,0.14,140,"osoba1"
"osoba1","",882.215,882215,883.651,883651,1.436,1436,"osoba1"
"osoba1","",886.903,886903,887.103,887103,0.2,200,"osoba1"
"osoba1","",904.724,904724,905.237,905237,0.513,513,"osoba1"
"osoba1","",906.204,906204,906.454,906454,0.25,250,"osoba1"
"osoba1","",911.237,911237,912.06,912060,0.823,823,"osoba1"
"osoba1","",928.35,928350,928.647,928647,0.297,297,"osoba1"
"osoba1","",944.889,944889,946.045,946045,1.156,1156,"osoba1"
"osoba1","",947.59,947590,951.461,951461,3.871,3871,"osoba1"
"osoba1","",953.407,953407,955.089,955089,1.682,1682,"osoba1"
"osoba1","",962.645,962645,963.657,963657,1.012,1012,"osoba1"
"osoba1","",980.394,980394,980.716,980716,0.322,322,"osoba1"
"osoba1","",984.209,984209,984.597,984597,0.388,388,"osoba1"
"osoba1","",1001.647,1001647,1002.297,1002297,0.65,650,"osoba1"
"osoba1","",1004.132,1004132,1004.942,1004942,0.81,810,"osoba1"
"osoba1","",1006.214,1006214,1015.578,1015578,9.364,9364,"osoba1"
"osoba1","",1017.269,1017269,1028.831,1028831,11.562,11562,"osoba1"
"osoba1","",1029.911,1029911,1032.917,1032917,3.006,3006,"osoba1"
"osoba1","",1034.926,1034926,1035.225,1035225,0.299,299,"osoba1"
"osoba1","",1043.569,1043569,1044.396,1044396,0.827,827,"osoba1"
"osoba1","",1059.297,1059297,1059.644,1059644,0.347,347,"osoba1"
"osoba1","",1074.506,1074506,1075.006,1075006,0.5,500,"osoba1"
"osoba1","",1083.867,1083867,1084.363,1084363,0.496,496,"osoba1"
"osoba1","",1085.892,1085892,1086.059,1086059,0.167,167,"osoba1"
