default		176.272	176272	177.29	177290	1.018	1018	BEGIN
"default"		2356.795	2356795	2358.385	2358385	1.59	1590	"END"
"""osoba1"""		33.401	33401	33.513	33513	0.112	112	"""osoba1"""
"""osoba1"""		35.801	35801	37.414	37414	1.613	1613	"""osoba1"""
"""osoba1"""		295.29	295290	416.15	416150	120.86	120860	"""osoba1"""
"""osoba1"""		581.59	581590	585.135	585135	3.545	3545	"""osoba1"""
"""osoba1"""		594.305	594305	626.9	626900	32.595	32595	"""osoba1""" """osoba1"""
"""osoba1"""		638.993	638993	639.11	639110	0.117	117	"""osoba1"""
"""osoba1"""		640.833	640833	661.343	661343	20.51	20510	"""osoba1"""
"""osoba1"""		669.31	669310	685.068	685068	15.758	15758	"""osoba1"""
"""osoba1"""		800.507	800507	801.285	801285	0.778	778	"""osoba1"""
"""osoba1"""		802.08	802080	803.8	803800	1.72	1720	"""osoba1"""
"""osoba1"""		805.89	805890	821.295	821295	15.405	15405	"""osoba1"""
"""osoba1"""		825.33	825330	839.15	839150	13.82	13820	"""osoba1"""
"""osoba1"""		859.52	859520	927.01	927010	67.49	67490	"""osoba1"""
"""osoba1"""		948.553	948553	977.6	977600	29.047	29047	"""osoba1"""
"""osoba1"""		980.889	980889	981.23	981230	0.341	341	"""osoba1"""
"""osoba1"""		988.65	988650	989.045	989045	0.395	395	"""osoba1"""
"""osoba1"""		1044.688	1044688	1068.644	1068644	23.956	23956	"""osoba1"""
"""osoba1"""		1088.31	1088310	1088.468	1088468	0.158	158	"""osoba1"""
"""osoba1"""		1209.822	1209822	1213.65	1213650	3.828	3828	"""osoba1"""
"""osoba1"""		1638.166	1638166	1680.144	1680144	41.978	41978	"" ""
"""osoba1"""		1687.755	1687755	1713.955	1713955	26.2	26200	"""osoba1"""
"""osoba1"""		1855.555	1855555	1857.96	1857960	2.405	2405	""
"""osoba1"""		1866.875	1866875	1867.855	1867855	0.98	980	""
"""osoba1"""		1928.81	1928810	1971.5	1971500	42.69	42690	"""osoba1"""
"""osoba1"""		2011.294	2011294	2025.389	2025389	14.095	14095	""
"""osoba1"""		2026.314	2026314	2027.133	2027133	0.819	819	""
"""osoba1"""		2038.269	2038269	2040.014	2040014	1.745	1745	""
"""osoba1"""		2053.133	2053133	2056.2	2056200	3.067	3067	"""osoba1"""
"""osoba1"""		2063.349	2063349	2063.469	2063469	0.12	120	""
"""osoba1"""		2067.966	2067966	2088.1	2088100	20.134	20134	""
"""osoba1"""		2099.0	2099000	2129.322	2129322	30.322	30322	""
"""osoba1"""		2154.122	2154122	2167.966	2167966	13.844	13844	""
"""osoba1"""		2170.763	2170763	2171.013	2171013	0.25	250	""
"""osoba1"""		2172.208	2172208	2175.611	2175611	3.403	3403	""
"""osoba1"""		2191.755	2191755	2195.537	2195537	3.782	3782	""
"""osoba1"""		2210.028	2210028	2225.955	2225955	15.927	15927	"" ""
"""osoba1"""		2227.573	2227573	2235.243	2235243	7.67	7670	""
"""osoba1"""		2240.599	2240599	2244.824	2244824	4.225	4225	""
"""osoba1"""		2250.78	2250780	2251.17	2251170	0.39	390	""
"""osoba1"""		2251.62	2251620	2255.4	2255400	3.78	3780	""
"""osoba1"""		2259.425	2259425	2261.07	2261070	1.645	1645	""
"""osoba1"""		2291.678	2291678	2299.43	2299430	7.752	7752	""
"""osoba1"""		2315.005	2315005	2318.28	2318280	3.275	3275	""
"""osoba1"""		2332.755	2332755	2333.035	2333035	0.28	280	""
"""osoba2"""		176.35	176350	177.3	177300	0.95	950	""""""
"""osoba2"""		178.077	178077	183.13	183130	5.053	5053	"""osoba2"""
"""osoba2"""		186.159	186159	190.5	190500	4.341	4341	"""osoba2"""
"""osoba2"""		197.28	197280	201.4	201400	4.12	4120	"""osoba2"""
"""osoba2"""		234.42	234420	236.5	236500	2.08	2080	"""osoba2"""
"""osoba2"""		276.47	276470	284.361	284361	7.891	7891	"""osoba2"""
"""osoba2"""		293.601	293601	293.793	293793	0.192	192	"""osoba2"""
"""osoba2"""		496.209	496209	499.81	499810	3.601	3601	"""osoba2"""
"""osoba2"""		501.32	501320	502.75	502750	1.43	1430	"""osoba2"""
"""osoba2"""		503.973	503973	509.91	509910	5.937	5937	"""osoba2"""
"""osoba2"""		511.073	511073	522.53	522530	11.457	11457	"""osoba2""" """osoba2"""
"""osoba2"""		522.53	522530	527.91	527910	5.38	5380	"""osoba2"""
"""osoba2"""		530.8	530800	574.57	574570	43.77	43770	"""osoba2""" """osoba2""" """osoba2""" "" """osoba2""" """osoba2"""
"""osoba2"""		577.02	577020	581.992	581992	4.972	4972	"""osoba2"""
"""osoba2"""		585.93	585930	588.56	588560	2.63	2630	"""osoba2"""
"""osoba2"""		592.058	592058	598.172	598172	6.114	6114	"""osoba2"""
"""osoba2"""		629.31	629310	638.74	638740	9.43	9430	"""osoba2"""
"""osoba2"""		638.746	638746	641.434	641434	2.688	2688	"""osoba2"""
"""osoba2"""		649.05	649050	649.845	649845	0.795	795	"""osoba2"""
"""osoba2"""		661.14	661140	666.06	666060	4.92	4920	"""osoba2"""
