"osoba2","",1603.54,1603.66,0.12,"osoba2"
"osoba2","",1611.789,1615.315,3.526,"osoba2"
"osoba2","",1618.589,1623.307,4.718,"osoba2"
"osoba2","",1624.433,1624.606,0.173,"osoba2"
"osoba2","",1633.416,1633.652,0.236,"osoba2"
"osoba2","",1634.816,1636.831,2.015,"osoba2"
"osoba2","",1638.867,1639.26,0.393,"osoba2"
"osoba2","",1640.471,1642.551,2.08,"osoba2"
"osoba2","",1644.428,1653.21,8.782,"osoba2 osoba2"
"osoba2","",1654.493,1655.587,1.094,"osoba2"
"osoba2","",1656.875,1657.99,1.115,"osoba2"
"osoba2","",1659.124,1659.764,0.64,"osoba2"
"osoba2","",1660.872,1664.22,3.348,"osoba2"
"osoba2","",1665.699,1668.554,2.855,"osoba2"
"osoba2","",1669.949,1680.72,10.771,"osoba2"
"osoba2","",1682.169,1684.878,2.709,"osoba2"
"osoba2","",1687.211,1687.941,0.73,"osoba2"
"osoba2","",1691.554,1694.268,2.714,"osoba2"
"osoba2","",1697.623,1698.158,0.535,"osoba2"
"osoba2","",1707.669,1711.705,4.036,"osoba2"
"osoba2","",1727.17,1730.064,2.894,"osoba2"
"osoba2","",1731.109,1731.887,0.778,"osoba2"
"osoba2","",1739.132,1744.724,5.592,"osoba2"
"osoba2","",1748.799,1753.642,4.843,"osoba2"
"osoba2","",1757.097,1761.981,4.884,"osoba2"
"osoba2","",1765.898,1770.83,4.932,"osoba2"
"osoba2","",1772.001,1773.983,1.982,"osoba2"
"osoba2","",1777.185,1778.588,1.403,"osoba2"
"osoba2","",1784.986,1790.448,5.462,"osoba2"
"osoba2","",1797.213,1804.13,6.917,"osoba2"
"osoba2","",1807.066,1809.03,1.964,"osoba2"
"osoba2","",1812.973,1816.112,3.139,"osoba2"
"osoba2","",1820.914,1822.278,1.364,"osoba2"
"osoba2","",1825.513,1828.526,3.013,"osoba2"
"osoba2","",1831.316,1833.403,2.087,"osoba2"
"osoba2","",1837.092,1838.903,1.811,"osoba2"
"osoba2","",1847.969,1852.47,4.501,"osoba2"
"osoba2","",1853.562,1857.021,3.459,"osoba2"
"osoba2","",1859.219,1865.431,6.212,"osoba2"
"osoba2","",1870.972,1876.71,5.738,"osoba2"
"osoba2","",1878.083,1879.208,1.125,"osoba2"
"osoba2","",1880.618,1882.415,1.797,"osoba2"
"osoba2","",1885.183,1885.939,0.756,"osoba2"
"osoba2","",1894.453,1896.932,2.479,"osoba2"
"osoba2","",1900.544,1902.096,1.552,"osoba2"
"osoba2","",1904.474,1906.594,2.12,"osoba2"
"osoba2","",1915.322,1916.48,1.158,"osoba2"
"osoba3","",215.342,221.358,6.016,"osoba3"
"osoba3","",228.028,233.618,5.59,"osoba3"
"osoba3","",280.906,281.725,0.819,"osoba3"
"osoba3","",287.348,288.232,0.884,"osoba3"
"osoba3","",318.81,323.494,4.684,"osoba3"
"osoba3","",332.274,332.741,0.467,"osoba3"
"osoba3","",337.831,339.469,1.638,"osoba3"
"osoba3","",343.629,343.753,0.124,"osoba3"
"osoba3","",346.122,346.372,0.25,"osoba3"
"osoba3","",361.775,362.017,0.242,"osoba3"
"osoba3","",365.0,366.233,1.233,"osoba3"
"osoba3","",371.709,373.12,1.411,"osoba3"
"osoba3","",396.741,397.213,0.472,"osoba3"
"osoba3","",399.122,401.262,2.14,"osoba3"
"osoba3","",434.438,436.695,2.257,"osoba3"
"osoba3","",474.188,479.35,5.162,"osoba3"
"osoba3","",483.411,483.704,0.293,"osoba3"
"osoba3","",485.206,492.36,7.154,"osoba3"
"osoba3","",496.937,497.083,0.146,"osoba3"
"osoba3","",505.052,505.178,0.126,"osoba3"
"osoba3","",546.868,547.622,0.754,"osoba3"
"osoba3","",653.086,654.722,1.636,"osoba3"
"osoba3","",665.22,667.412,2.192,"osoba3"
"osoba3","",672.067,672.77,0.703,"osoba3"
"osoba3","",736.392,737.063,0.671,"osoba3"
"osoba3","",758.855,759.748,0.893,"osoba3"
"osoba3","",793.092,793.728,0.636,"osoba3"
