"""""""""""""""osoba1""""""""""""""","",00:17:04.340,1024.34,00:17:05.480,1025.48,00:00:01.140,1.14,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:17:15.123,1035.123,00:17:28.610,1048.61,00:00:13.487,13.487,"""""""""""""""osoba1"""""""""""" """
"""""""""""""""osoba1""""""""""""""","",00:17:29.914,1049.914,00:17:31.560,1051.56,00:00:01.646,1.646,"""osoba1"""
"""""""""""""""osoba1""""""""""""""","",00:17:37.311,1057.311,00:17:45.270,1065.27,00:00:07.959,7.959,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:18:07.617,1087.617,00:18:13.323,1093.323,00:00:05.706,5.706,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:19:17.835,1157.835,00:19:25.323,1165.323,00:00:07.488,7.488,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:19:50.341,1190.341,00:20:08.080,1208.08,00:00:17.739,17.739,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:20:09.990,1209.99,00:20:11.470,1211.47,00:00:01.480,1.48,"""osoba1"""
"""""""""""""""osoba1""""""""""""""","",00:20:12.950,1212.95,00:20:22.790,1222.79,00:00:09.840,9.84,"""osoba1"""
"""""""""""""""osoba1""""""""""""""","",00:20:43.790,1243.79,00:20:44.440,1244.44,00:00:00.650,0.65,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:21:30.862,1290.862,00:21:34.610,1294.61,00:00:03.748,3.748,"""osoba1"""
"""""""""""""""osoba1""""""""""""""","",00:21:36.120,1296.12,00:21:45.800,1305.8,00:00:09.680,9.68,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:21:47.387,1307.387,00:21:49.469,1309.469,00:00:02.082,2.082,"""osoba1"""
"""""""""""""""osoba1""""""""""""""","",00:21:59.735,1319.735,00:22:01.720,1321.72,00:00:01.985,1.985,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:22:47.311,1367.311,00:22:53.550,1373.55,00:00:06.239,6.239,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:22:54.880,1374.88,00:22:56.970,1376.97,00:00:02.090,2.09,"""osoba1"""
"""""""""""""""osoba1""""""""""""""","",00:23:02.735,1382.735,00:23:07.135,1387.135,00:00:04.400,4.4,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:23:10.899,1390.899,00:23:14.188,1394.188,00:00:03.289,3.289,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:23:16.050,1396.05,00:23:17.588,1397.588,00:00:01.538,1.538,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:23:40.188,1420.188,00:23:55.310,1435.31,00:00:15.122,15.122,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:24:10.664,1450.664,00:24:21.624,1461.624,00:00:10.960,10.96,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:24:36.004,1476.004,00:24:40.890,1480.89,00:00:04.886,4.886,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:24:42.370,1482.37,00:24:43.224,1483.224,00:00:00.854,0.854,"""osoba1"""
"""""""""""""""osoba1""""""""""""""","",00:25:07.681,1507.681,00:25:25.186,1525.186,00:00:17.505,17.505,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:25:27.536,1527.536,00:25:29.813,1529.813,00:00:02.277,2.277,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:25:39.458,1539.458,00:25:56.930,1556.93,00:00:17.472,17.472,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:25:58.170,1558.17,00:26:00.020,1560.02,00:00:01.850,1.85,"""osoba1"""
"""""""""""""""osoba1""""""""""""""","",00:26:01.832,1561.832,00:26:05.255,1565.255,00:00:03.423,3.423,"""osoba1"""
"""""""""""""""osoba1""""""""""""""","",00:26:06.810,1566.81,00:26:11.061,1571.061,00:00:04.251,4.251,"""osoba1"""
"""""""""""""""osoba1""""""""""""""","",00:27:32.404,1652.404,00:27:35.308,1655.308,00:00:02.904,2.904,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:27:37.450,1657.45,00:27:37.559,1657.559,00:00:00.109,0.109,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:27:42.595,1662.595,00:27:45.763,1665.763,00:00:03.168,3.168,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:31:49.890,1909.89,00:31:50.356,1910.356,00:00:00.466,0.466,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:31:53.417,1913.417,00:31:54.318,1914.318,00:00:00.901,0.901,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:31:56.495,1916.495,00:31:58.586,1918.586,00:00:02.091,2.091,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba1""""""""""""""","",00:32:02.490,1922.49,00:32:15.568,1935.568,00:00:13.078,13.078,"""""""""""""""osoba1"""""""""""""""
"""""""""""""""osoba2""""""""""""""","",00:05:47.776,347.776,00:05:53.200,353.2,00:00:05.424,5.424,"""""""""""""""osoba2"""""""""""""""
"""""""""""""""osoba2""""""""""""""","",00:05:54.275,354.275,00:05:59.510,359.51,00:00:05.235,5.235,"""osoba2"""
"""""""""""""""osoba2""""""""""""""","",00:06:02.923,362.923,00:06:07.790,367.79,00:00:04.867,4.867,"""""""""""""""osoba2"""""""""""""""
"""""""""""""""osoba2""""""""""""""","",00:06:09.173,369.173,00:06:10.500,370.5,00:00:01.327,1.327,"""osoba2"""
"""""""""""""""osoba2""""""""""""""","",00:12:22.650,742.65,00:12:24.855,744.855,00:00:02.205,2.205,"""osoba2"""
"""""""""""""""osoba2""""""""""""""","",00:12:27.429,747.429,00:12:30.270,750.27,00:00:02.841,2.841,"""osoba2"""
"""""""""""""""osoba2""""""""""""""","",00:12:31.530,751.53,00:12:36.323,756.323,00:00:04.793,4.793,"""""""""""""""osoba2"""""""""""""""
"""""""""""""""osoba2""""""""""""""","",00:12:38.782,758.782,00:12:41.117,761.117,00:00:02.335,2.335,"""""""""""""""osoba2"""""""""""""""
"""""""""""""""osoba2""""""""""""""","",00:12:42.962,762.962,00:12:43.800,763.8,00:00:00.838,0.838,"""osoba2"""
"""""""""""""""osoba2""""""""""""""","",00:12:45.868,765.868,00:12:47.311,767.311,00:00:01.443,1.443,"""""""""""""""osoba2"""""""""""""""
"""""""""""""""osoba2""""""""""""""","",00:13:05.205,785.205,00:13:05.423,785.423,00:00:00.218,0.218,"""""""""""""""osoba2"""""""""""""""
"""""""""""""""osoba2""""""""""""""","",00:13:09.500,789.5,00:13:12.290,792.29,00:00:02.790,2.79,"""""""""""""""osoba2"""""""""""""""
"""""""""""""""osoba2""""""""""""""","",00:13:23.364,803.364,00:13:41.670,821.67,00:00:18.306,18.306,"""""""""""""""osoba2"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:03:11.399,191.399,00:03:15.120,195.12,00:00:03.721,3.721,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:03:16.349,196.349,00:03:16.689,196.689,00:00:00.340,0.34,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:03:17.970,197.97,00:03:33.860,213.86,00:00:15.890,15.89,""" """"""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:03:34.990,214.99,00:03:35.593,215.593,00:00:00.603,0.603,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:03:37.276,217.276,00:04:04.624,244.624,00:00:27.348,27.348,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:04:05.694,245.694,00:04:13.015,253.015,00:00:07.321,7.321,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:04:14.295,254.295,00:04:14.928,254.928,00:00:00.633,0.633,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:04:16.134,256.134,00:04:30.990,270.99,00:00:14.856,14.856,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:04:32.025,272.025,00:04:43.844,283.844,00:00:11.819,11.819,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:04:45.070,285.07,00:04:46.967,286.967,00:00:01.897,1.897,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:04:49.644,289.644,00:04:50.232,290.232,00:00:00.588,0.588,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:07:43.511,463.511,00:07:51.899,471.899,00:00:08.388,8.388,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:07:52.974,472.974,00:07:53.121,473.121,00:00:00.147,0.147,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:07:54.181,474.181,00:08:04.516,484.516,00:00:10.335,10.335,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:08:43.652,523.652,00:09:06.382,546.382,00:00:22.730,22.73,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:09:30.091,570.091,00:10:08.891,608.891,00:00:38.800,38.8,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:10:10.439,610.439,00:10:14.774,614.774,00:00:04.335,4.335,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:10:39.517,639.517,00:11:14.880,674.88,00:00:35.363,35.363,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:11:16.240,676.24,00:11:30.200,690.2,00:00:13.960,13.96,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:12:01.429,721.429,00:12:06.400,726.4,00:00:04.971,4.971,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:12:08.030,728.03,00:12:13.400,733.4,00:00:05.370,5.37,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:12:36.664,756.664,00:12:39.695,759.695,00:00:03.031,3.031,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:12:42.810,762.81,00:12:43.464,763.464,00:00:00.654,0.654,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:12:52.617,772.617,00:12:56.764,776.764,00:00:04.147,4.147,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:13:11.635,791.635,00:13:20.911,800.911,00:00:09.276,9.276,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:13:26.464,806.464,00:13:26.917,806.917,00:00:00.453,0.453,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:13:43.341,823.341,00:14:15.250,855.25,00:00:31.909,31.909,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:14:17.640,857.64,00:14:25.700,865.7,00:00:08.060,8.06,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:14:27.158,867.158,00:14:27.850,867.85,00:00:00.692,0.692,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:14:29.465,869.465,00:14:31.470,871.47,00:00:02.005,2.005,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:14:32.788,872.788,00:15:12.820,912.82,00:00:40.032,40.032,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:15:13.948,913.948,00:15:21.488,921.488,00:00:07.540,7.54,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:15:57.299,957.299,00:16:18.270,978.27,00:00:20.971,20.971,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:17:47.023,1067.023,00:18:08.391,1088.391,00:00:21.368,21.368,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:18:16.493,1096.493,00:18:40.750,1120.75,00:00:24.257,24.257,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:18:42.090,1122.09,00:19:16.440,1156.44,00:00:34.350,34.35,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:19:27.760,1167.76,00:19:48.693,1188.693,00:00:20.933,20.933,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:20:27.360,1227.36,00:20:42.176,1242.176,00:00:14.816,14.816,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:20:46.176,1246.176,00:21:28.952,1288.952,00:00:42.776,42.776,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:22:12.600,1332.6,00:22:46.276,1366.276,00:00:33.676,33.676,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:22:57.489,1377.489,00:23:03.220,1383.22,00:00:05.731,5.731,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:23:04.870,1384.87,00:23:05.310,1385.31,00:00:00.440,0.44,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:23:09.452,1389.452,00:23:11.639,1391.639,00:00:02.187,2.187,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:23:12.450,1392.45,00:23:13.020,1393.02,00:00:00.570,0.57,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:23:15.646,1395.646,00:23:16.193,1396.193,00:00:00.547,0.547,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:23:18.282,1398.282,00:23:43.046,1423.046,00:00:24.764,24.764,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:23:58.458,1438.458,00:24:08.440,1448.44,00:00:09.982,9.982,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:24:13.632,1453.632,00:24:14.061,1454.061,00:00:00.429,0.429,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:24:22.437,1462.437,00:24:35.574,1475.574,00:00:13.137,13.137,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:24:45.659,1485.659,00:25:07.154,1507.154,00:00:21.495,21.495,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:25:26.336,1526.336,00:25:28.863,1528.863,00:00:02.527,2.527,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:25:32.499,1532.499,00:25:39.781,1539.781,00:00:07.282,7.282,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:26:13.580,1573.58,00:26:32.310,1592.31,00:00:18.730,18.73,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:26:33.530,1593.53,00:27:07.680,1627.68,00:00:34.150,34.15,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:27:09.568,1629.568,00:27:23.106,1643.106,00:00:13.538,13.538,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:27:26.927,1646.927,00:27:28.658,1648.658,00:00:01.731,1.731,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:27:38.736,1658.736,00:27:43.154,1663.154,00:00:04.418,4.418,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:27:45.995,1665.995,00:27:48.860,1668.86,00:00:02.865,2.865,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:27:50.101,1670.101,00:27:51.490,1671.49,00:00:01.389,1.389,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:27:53.560,1673.56,00:27:58.783,1678.783,00:00:05.223,5.223,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:28:49.818,1729.818,00:29:46.530,1786.53,00:00:56.712,56.712,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:29:47.847,1787.847,00:29:58.182,1798.182,00:00:10.335,10.335,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:30:00.461,1800.461,00:30:10.830,1810.83,00:00:10.369,10.369,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:30:12.395,1812.395,00:30:21.810,1821.81,00:00:09.415,9.415,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:30:23.522,1823.522,00:30:49.777,1849.777,00:00:26.255,26.255,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:30:51.472,1851.472,00:31:20.951,1880.951,00:00:29.479,29.479,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:31:21.997,1881.997,00:31:28.334,1888.334,00:00:06.337,6.337,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:31:29.880,1889.88,00:31:42.157,1902.157,00:00:12.277,12.277,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:31:43.350,1903.35,00:31:44.260,1904.26,00:00:00.910,0.91,"""osoba3"""
"""""""""""""""osoba3""""""""""""""","",00:31:52.399,1912.399,00:31:52.827,1912.827,00:00:00.428,0.428,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:31:55.158,1915.158,00:31:57.213,1917.213,00:00:02.055,2.055,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:31:59.449,1919.449,00:32:01.227,1921.227,00:00:01.778,1.778,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba3""""""""""""""","",00:32:17.004,1937.004,00:32:38.195,1958.195,00:00:21.191,21.191,"""""""""""""""osoba3"""""""""""""""
"""""""""""""""osoba4""""""""""""""","",00:04:54.230,294.23,00:05:05.890,305.89,00:00:11.660,11.66,"""""""""""""""osoba4"""""""""""""""
"""""""""""""""osoba4""""""""""""""","",00:05:08.006,308.006,00:05:17.880,317.88,00:00:09.874,9.874,"""osoba4"""
"""""""""""""""osoba4""""""""""""""","",00:05:19.080,319.08,00:05:19.608,319.608,00:00:00.528,0.528,"""osoba4"""
"""""""""""""""osoba4""""""""""""""","",00:05:21.163,321.163,00:05:31.817,331.817,00:00:10.654,10.654,"""osoba4"""
"""""""""""""""osoba4""""""""""""""","",00:05:34.732,334.732,00:05:35.070,335.07,00:00:00.338,0.338,"""osoba4"""
"""""""""""""""osoba4""""""""""""""","",00:05:38.511,338.511,00:05:41.310,341.31,00:00:02.799,2.799,"""""""""""""""osoba4"""""""""""""""
"""""""""""""""osoba4""""""""""""""","",00:16:34.800,994.8,00:16:49.220,1009.22,00:00:14.420,14.42,"""osoba4"""
"""""""""""""""osoba4""""""""""""""","",00:16:50.845,1010.845,00:16:55.380,1015.38,00:00:04.535,4.535,"""osoba4"""
"""""""""""""""osoba4""""""""""""""","",00:16:56.610,1016.61,00:17:03.540,1023.54,00:00:06.930,6.93,"""""""""""""""osoba4"""""""""""""""
"""""""""""""""osoba4""""""""""""""","",00:17:05.136,1025.136,00:17:13.780,1033.78,00:00:08.644,8.644,"""osoba4"""
"""""""""""""""osoba4""""""""""""""","",00:17:30.070,1050.07,00:17:34.460,1054.46,00:00:04.390,4.39,"""""""""""""""osoba4"""""""""""""""
"""""""""""""""osoba4""""""""""""""","",00:21:48.764,1308.764,00:21:58.717,1318.717,00:00:09.953,9.953,"""""""""""""""osoba4"""""""""""""""
"""""""""""""""osoba4""""""""""""""","",00:22:02.450,1322.45,00:22:02.820,1322.82,00:00:00.370,0.37,"""osoba4"""
"""""""""""""""osoba4""""""""""""""","",00:28:26.029,1706.029,00:28:27.886,1707.886,00:00:01.857,1.857,"""osoba4"""
"""""""""""""""osoba4""""""""""""""","",00:28:29.280,1709.28,00:28:33.640,1713.64,00:00:04.360,4.36,"""""""""""""""osoba4"""""""""""""""
"""""""""""""""osoba4""""""""""""""","",00:28:34.925,1714.925,00:28:40.310,1720.31,00:00:05.385,5.385,"""osoba4"""
"""""""""""""""osoba4""""""""""""""","",00:28:42.980,1722.98,00:28:44.160,1724.16,00:00:01.180,1.18,"""osoba4"""
"""""""""""""""eksperymentator""""""""""""""","",00:00:02.437,2.437,00:00:07.680,7.68,00:00:05.243,5.243,"""""""""""""""eksperymentator"""""""""""""""
"""""""""""""""eksperymentator""""""""""""""","",00:00:19.553,19.553,00:00:20.532,20.532,00:00:00.979,0.979,"""""""""""""""eksperymentator"""""""""""""""
"""""""""""""""eksperymentator""""""""""""""","",00:00:21.579,21.579,00:00:38.221,38.221,00:00:16.642,16.642,"""""""""""""""eksperymentator"""""""""""""""
"""""""""""""""eksperymentator""""""""""""""","",00:00:39.397,39.397,00:00:53.561,53.561,00:00:14.164,14.164,"""""""""""""""eksperymentator"""""""""""""""
"""""""""""""""eksperymentator""""""""""""""","",00:00:55.406,55.406,00:00:58.915,58.915,00:00:03.509,3.509,"""""""""""""""eksperymentator"""""""""""""""
"""""""""""""""eksperymentator""""""""""""""","",00:01:00.237,60.237,00:01:10.242,70.242,00:00:10.005,10.005,"""""""""""""""eksperymentator"""""""""""""""
"""""""""""""""eksperymentator""""""""""""""","",00:01:11.459,71.459,00:01:19.299,79.299,00:00:07.840,7.84,"""""""""""""""eksperymentator"""""""""""""""
"""""""""""""""eksperymentator""""""""""""""","",00:01:20.752,80.752,00:01:24.695,84.695,00:00:03.943,3.943,"""""""""""""""eksperymentator"""""""""""""""
"""""""""""""""eksperymentator""""""""""""""","",00:01:25.894,85.894,00:01:34.995,94.995,00:00:09.101,9.101,"""""""""""""""eksperymentator"""""""""""""""
"""""""""""""""eksperymentator""""""""""""""","",00:01:36.111,96.111,00:01:52.898,112.898,00:00:16.787,16.787,"""""""""""""""eksperymentator"""""""""""""""
"""""""""""""""eksperymentator""""""""""""""","",00:01:54.002,114.002,00:02:04.905,124.905,00:00:10.903,10.903,"""""""""""""""eksperymentator"""""""""""""""
"""""""""""""""eksperymentator""""""""""""""","",00:02:06.504,126.504,00:02:19.048,139.048,00:00:12.544,12.544,"""""""""""""""eksperymentator"""""""""""""""
"""""""""""""""eksperymentator""""""""""""""","",00:02:20.297,140.297,00:02:46.020,166.02,00:00:25.723,25.723,"""""""""""""""eksperymentator"""""""""""""""
"""""""""""""""eksperymentator""""""""""""""","",00:02:48.314,168.314,00:02:49.129,169.129,00:00:00.815,0.815,"""""""""""""""eksperymentator"""""""""""""""
"""""""""""""""eksperymentator""""""""""""""","",00:02:53.262,173.262,00:03:03.335,183.335,00:00:10.073,10.073,"""""""""""""""eksperymentator"""""""""""""""
