default		165.72	165720	166.72	166720	1.0	1000	BEGIN
"default"		1990.747	1990747	1991.72	1991720	0.973	973	"END"
"osoba1"		120.612	120612	122.8	122800	2.188	2188	"osoba1"
"osoba1"		167.16	167160	167.976	167976	0.816	816	"osoba1"
"osoba1"		169.958	169958	171.808	171808	1.85	1850	"osoba1"
"osoba1"		268.037	268037	270.975	270975	2.938	2938	"osoba1"
"osoba1"		283.188	283188	288.81	288810	5.622	5622	"osoba1"
"osoba1"		288.81	288810	292.99	292990	4.18	4180	"osoba1"
"osoba1"		307.177	307177	311.576	311576	4.399	4399	"osoba1"
"osoba1"		329.01	329010	336.03	336030	7.02	7020	"osoba1"
"osoba1"		337.596	337596	348.53	348530	10.934	10934	"osoba1"
"osoba1"		349.025	349025	354.263	354263	5.238	5238	"osoba1"
"osoba1"		355.08	355080	369.4	369400	14.32	14320	"osoba1"
"osoba1"		370.03	370030	370.79	370790	0.76	760	"osoba1"
"osoba1"		384.546	384546	391.132	391132	6.586	6586	"osoba1"
"osoba1"		392.09	392090	394.635	394635	2.545	2545	"osoba1"
"osoba1"		396.047	396047	396.306	396306	0.259	259	"osoba1"
"osoba1"		410.292	410292	410.624	410624	0.332	332	"osoba1"
"osoba1"		464.189	464189	476.58	476580	12.391	12391	"osoba1"
"osoba1"		476.58	476580	497.87	497870	21.29	21290	"osoba1"
"osoba1"		498.32	498320	512.78	512780	14.46	14460	"osoba1"
"osoba1"		531.583	531583	535.1	535100	3.517	3517	"osoba1"
"osoba1"		535.9	535900	536.731	536731	0.831	831	""
"osoba1"		538.132	538132	538.6	538600	0.468	468	"osoba1"
"osoba1"		543.414	543414	547.36	547360	3.946	3946	"osoba1"
"osoba1"		547.733	547733	547.908	547908	0.175	175	"osoba1"
"osoba1"		590.422	590422	591.42	591420	0.998	998	"osoba1"
"osoba1"		600.564	600564	604.99	604990	4.426	4426	"osoba1"
"osoba1"		605.531	605531	611.24	611240	5.709	5709	"osoba1"
"osoba1"		611.24	611240	624.74	624740	13.5	13500	"osoba1"
"osoba1"		625.127	625127	678.5	678500	53.373	53373	"osoba1"
"osoba1"		678.5	678500	683.32	683320	4.82	4820	"osoba1"
"osoba1"		683.337	683337	688.34	688340	5.003	5003	"osoba1"
"osoba1"		688.35	688350	710.06	710060	21.71	21710	"osoba1"
"osoba1"		710.06	710060	716.95	716950	6.89	6890	"osoba1"
"osoba1"		717.37	717370	721.263	721263	3.893	3893	"osoba1"
"osoba1"		722.536	722536	722.902	722902	0.366	366	"osoba1"
"osoba1"		728.551	728551	732.602	732602	4.051	4051	"osoba1"
"osoba1"		733.702	733702	736.89	736890	3.188	3188	"osoba1"
"osoba1"		740.44	740440	744.86	744860	4.42	4420	"osoba1"
"osoba1"		745.81	745810	749.469	749469	3.659	3659	"osoba1"
"osoba1"		750.823	750823	760.21	760210	9.387	9387	"osoba1"
"osoba1"		797.861	797861	806.36	806360	8.499	8499	"osoba1"
"osoba1"		807.29	807290	808.67	808670	1.38	1380	"osoba1"
"osoba1"		813.221	813221	813.538	813538	0.317	317	"osoba1"
"osoba1"		819.207	819207	819.493	819493	0.286	286	"osoba1"
"osoba1"		827.6	827600	828.856	828856	1.256	1256	"osoba1"
