"default","",101.96,101960,102.52,102520,0.56,560,"BEGIN"
"default","",201.534,201534,206.068,206068,4.534,4534,"default"
"default","",208.454,208454,209.838,209838,1.384,1384,"default"
"default","",213.123,213123,213.603,213603,0.48,480,"default"
"default","",216.668,216668,217.798,217798,1.13,1130,"default"
"default","",1897.009,1897009,1898.039,1898039,1.03,1030,"END"
"osoba1","",1.832,1832,2.679,2679,0.847,847,"osoba1"
"osoba1","",98.246,98246,100.966,100966,2.72,2720,"osoba1"
"osoba1","",102.562,102562,106.25,106250,3.688,3688,"osoba1"
"osoba1","",109.214,109214,112.62,112620,3.406,3406,"osoba1"
"osoba1","",114.244,114244,120.64,120640,6.396,6396,"osoba1"
"osoba1","",131.748,131748,133.955,133955,2.207,2207,"osoba1"
"osoba1","",169.809,169809,172.13,172130,2.321,2321,"osoba1"
"osoba1","",173.442,173442,174.972,174972,1.53,1530,"osoba1"
"osoba1","",187.6,187600,192.07,192070,4.47,4470,"osoba1"
"osoba1","",221.866,221866,231.675,231675,9.809,9809,"osoba1"
"osoba1","",236.826,236826,246.116,246116,9.29,9290,"osoba1"
"osoba1","",251.26,251260,256.86,256860,5.6,5600,"osoba1"
"osoba1","",257.878,257878,260.8,260800,2.922,2922,"osoba1 "
"osoba1","",268.54,268540,269.62,269620,1.08,1080,"osoba1"
"osoba1","",275.745,275745,276.137,276137,0.392,392,"osoba1"
"osoba1","",277.385,277385,294.14,294140,16.755,16755,"osoba1"
"osoba1","",295.694,295694,300.686,300686,4.992,4992,"osoba1"
"osoba1","",309.848,309848,314.437,314437,4.589,4589,"osoba1"
"osoba1","",320.901,320901,321.494,321494,0.593,593,"osoba1"
"osoba1","",370.705,370705,382.667,382667,11.962,11962,"osoba1"
"osoba1","",383.74,383740,385.73,385730,1.99,1990,"osoba1"
"osoba1","",386.795,386795,386.905,386905,0.11,110,"osoba1"
"osoba1","",399.519,399519,399.667,399667,0.148,148,"osoba1"
"osoba1","",402.576,402576,413.801,413801,11.225,11225,"osoba1"
"osoba1","",423.124,423124,424.59,424590,1.466,1466,"osoba1"
"osoba1","",430.841,430841,436.375,436375,5.534,5534,"osoba1"
"osoba1","",447.364,447364,447.683,447683,0.319,319,"osoba1"
"osoba1","",459.783,459783,460.764,460764,0.981,981,"osoba1"
"osoba1","",466.8,466800,485.59,485590,18.79,18790,"osoba1"
"osoba1","",489.094,489094,498.985,498985,9.891,9891,"osoba1"
"osoba1","",502.119,502119,502.235,502235,0.116,116,"osoba1"
"osoba1","",519.65,519650,526.13,526130,6.48,6480,"osoba1"
"osoba1","",527.27,527270,529.06,529060,1.79,1790,"osoba1"
"osoba1","",573.164,573164,582.054,582054,8.89,8890,"osoba1"
"osoba1","",584.866,584866,586.793,586793,1.927,1927,"osoba1"
"osoba1","",616.709,616709,616.816,616816,0.107,107,"osoba1"
"osoba1","",630.088,630088,630.844,630844,0.756,756,"osoba1"
"osoba1","",643.181,643181,644.695,644695,1.514,1514,"osoba1"
"osoba1","",649.507,649507,650.02,650020,0.513,513,"osoba1"
"osoba1","",657.447,657447,659.04,659040,1.593,1593,"osoba1"
"osoba1","",665.421,665421,666.0,666000,0.579,579,"osoba1"
"osoba1","",682.363,682363,682.65,682650,0.287,287,"osoba1"
"osoba1","",692.413,692413,692.936,692936,0.523,523,"osoba1"
"osoba1","",696.82,696820,697.92,697920,1.1,1100,"osoba1"
"osoba1","",700.242,700242,700.821,700821,0.579,579,"osoba1"
"osoba1","",706.265,706265,708.599,708599,2.334,2334,"osoba1"
"osoba1","",729.492,729492,735.419,735419,5.927,5927,"osoba1 "
"osoba1","",741.413,741413,745.513,745513,4.1,4100,"osoba1"
"osoba1","",751.78,751780,751.98,751980,0.2,200,"osoba1"
"osoba1","",773.139,773139,776.08,776080,2.941,2941,"osoba1"
"osoba1","",783.49,783490,786.18,786180,2.69,2690,"osoba1"
"osoba1","",788.19,788190,788.61,788610,0.42,420,"osoba1"
"osoba1","",792.919,792919,793.489,793489,0.57,570,"osoba1"
"osoba1","",795.013,795013,795.243,795243,0.23,230,"osoba1"
"osoba1","",804.641,804641,805.002,805002,0.361,361,"osoba1"
"osoba1","",812.289,812289,812.507,812507,0.218,218,"osoba1"
"osoba1","",828.859,828859,830.141,830141,1.282,1282,"osoba1"
"osoba1","",834.665,834665,846.067,846067,11.402,11402,"osoba1"
"osoba1","",850.908,850908,851.265,851265,0.357,357,"osoba1"
"osoba1","",855.928,855928,856.536,856536,0.608,608,"osoba1"
"osoba1","",909.61,909610,924.24,924240,14.63,14630,"osoba1 "
"osoba1","",928.62,928620,930.96,930960,2.34,2340,"osoba1"
"osoba1","",937.556,937556,940.75,940750,3.194,3194,"osoba1"
"osoba1","",941.66,941660,946.151,946151,4.491,4491,"osoba1"
"osoba1","",956.933,956933,957.596,957596,0.663,663,"osoba1"
"osoba1","",964.464,964464,964.694,964694,0.23,230,"osoba1"
"osoba1","",975.19,975190,985.416,985416,10.226,10226,"osoba1 "
"osoba1","",986.54,986540,988.05,988050,1.51,1510,"osoba1"
"osoba1","",989.0,989000,996.284,996284,7.284,7284,"osoba1"
"osoba1","",997.15,997150,1001.729,1001729,4.579,4579,"osoba1"
"osoba1","",1010.274,1010274,1010.393,1010393,0.119,119,"osoba1"
"osoba1","",1012.913,1012913,1013.093,1013093,0.18,180,"osoba1"
"osoba1","",1014.925,1014925,1015.058,1015058,0.133,133,"osoba1"
"osoba1","",1016.25,1016250,1027.14,1027140,10.89,10890,"osoba1"
"osoba1","",1045.745,1045745,1048.524,1048524,2.779,2779,"osoba1"
"osoba1","",1051.478,1051478,1051.969,1051969,0.491,491,"osoba1"
"osoba1","",1061.112,1061112,1061.697,1061697,0.585,585,"osoba1"
"osoba1","",1085.608,1085608,1088.54,1088540,2.932,2932,"osoba1"
"osoba1","",1162.46,1162460,1171.12,1171120,8.66,8660,"osoba1"
"osoba1","",1205.32,1205320,1214.84,1214840,9.52,9520,"osoba1"
"osoba1","",1231.463,1231463,1232.104,1232104,0.641,641,"osoba1"
"osoba1","",1251.462,1251462,1252.515,1252515,1.053,1053,"osoba1"
"osoba1","",1260.26,1260260,1264.57,1264570,4.31,4310,"osoba1"
"osoba1","",1279.141,1279141,1283.797,1283797,4.656,4656,"osoba1"
"osoba1","",1286.587,1286587,1290.44,1290440,3.853,3853,"osoba1"
"osoba1","",1292.912,1292912,1293.252,1293252,0.34,340,"osoba1"
"osoba1","",1295.87,1295870,1298.16,1298160,2.29,2290,"osoba1"
"osoba1","",1312.516,1312516,1318.96,1318960,6.444,6444,"osoba1"
"osoba1","",1322.259,1322259,1328.055,1328055,5.796,5796,"osoba1"
"osoba1","",1329.749,1329749,1330.63,1330630,0.881,881,"osoba1"
"osoba1","",1332.168,1332168,1338.686,1338686,6.518,6518,"osoba1"
"osoba1","",1341.2,1341200,1341.365,1341365,0.165,165,"osoba1"
"osoba1","",1381.7,1381700,1387.222,1387222,5.522,5522,"osoba1"
"osoba1","",1388.439,1388439,1388.579,1388579,0.14,140,"osoba1"
"osoba1","",1392.96,1392960,1395.347,1395347,2.387,2387,"osoba1"
"osoba1","",1402.8,1402800,1408.78,1408780,5.98,5980,"osoba1"
"osoba1","",1410.35,1410350,1413.43,1413430,3.08,3080,"osoba1"
"osoba1","",1418.44,1418440,1430.08,1430080,11.64,11640,"osoba1"
"osoba1","",1432.335,1432335,1432.725,1432725,0.39,390,"osoba1"
"osoba1","",1437.408,1437408,1444.01,1444010,6.602,6602,"osoba1 "
"osoba1","",1445.868,1445868,1447.06,1447060,1.192,1192,"osoba1"
"osoba1","",1448.537,1448537,1450.692,1450692,2.155,2155,"osoba1"
"osoba1","",1451.269,1451269,1451.639,1451639,0.37,370,"osoba1"
"osoba1","",1452.895,1452895,1454.07,1454070,1.175,1175,"osoba1"
"osoba1","",1462.724,1462724,1462.972,1462972,0.248,248,"osoba1"
