"default"		00:01:48.080	108.08	00:01:48.320	108.32	00:00:00.240	0.24	"BEGIN"
"default"		00:31:03.101	1863.101	00:31:03.290	1863.29	00:00:00.189	0.189	"END"
"osoba1"		00:01:55.162	115.162	00:01:56.611	116.611	00:00:01.449	1.449	"osoba1"
"osoba1"		00:02:51.758	171.758	00:02:51.904	171.904	00:00:00.146	0.146	"osoba1"
"osoba1"		00:03:05.061	185.061	00:03:09.447	189.447	00:00:04.386	4.386	"osoba1"
"osoba1"		00:03:43.429	223.429	00:03:44.641	224.641	00:00:01.212	1.212	"osoba1"
"osoba1"		00:04:12.636	252.636	00:04:12.893	252.893	00:00:00.257	0.257	"osoba1"
"osoba1"		00:04:38.002	278.002	00:04:38.318	278.318	00:00:00.316	0.316	"osoba1"
"osoba1"		00:04:55.442	295.442	00:04:58.808	298.808	00:00:03.366	3.366	"osoba1"
"osoba1"		00:05:49.099	349.099	00:05:51.415	351.415	00:00:02.316	2.316	"osoba1"
"osoba1"		00:05:53.866	353.866	00:05:54.475	354.475	00:00:00.609	0.609	"osoba1"
"osoba1"		00:07:02.879	422.879	00:07:03.420	423.42	00:00:00.541	0.541	"osoba1"
"osoba1"		00:07:13.559	433.559	00:07:13.849	433.849	00:00:00.290	0.29	"osoba1"
"osoba1"		00:07:22.484	442.484	00:07:22.921	442.921	00:00:00.437	0.437	"osoba1"
"osoba1"		00:10:46.356	646.356	00:10:47.151	647.151	00:00:00.795	0.795	"osoba1"
"osoba1"		00:12:23.766	743.766	00:12:24.544	744.544	00:00:00.778	0.778	"osoba1"
"osoba1"		00:12:39.298	759.298	00:12:40.650	760.65	00:00:01.352	1.352	"osoba1"
"osoba1"		00:14:03.809	843.809	00:14:05.134	845.134	00:00:01.325	1.325	"osoba1"
"osoba1"		00:14:12.879	852.879	00:14:16.947	856.947	00:00:04.068	4.068	"osoba1"
"osoba1"		00:14:32.097	872.097	00:14:32.853	872.853	00:00:00.756	0.756	"osoba1"
"osoba1"		00:16:57.869	1017.869	00:17:05.299	1025.299	00:00:07.430	7.43	"osoba1"
"osoba1"		00:17:06.658	1026.658	00:17:10.290	1030.29	00:00:03.632	3.632	"osoba1"
"osoba1"		00:17:58.882	1078.882	00:18:00.142	1080.142	00:00:01.260	1.26	"osoba1"
"osoba1"		00:18:24.224	1104.224	00:18:31.929	1111.929	00:00:07.705	7.705	"osoba1"
"osoba1"		00:18:35.695	1115.695	00:18:36.262	1116.262	00:00:00.567	0.567	"osoba1"
"osoba1"		00:18:38.109	1118.109	00:18:39.520	1119.52	00:00:01.411	1.411	"osoba1"
"osoba1"		00:21:13.685	1273.685	00:21:17.630	1277.63	00:00:03.945	3.945	"osoba1"
"osoba1"		00:22:51.700	1371.7	00:22:57.865	1377.865	00:00:06.165	6.165	"osoba1 "
"osoba1"		00:23:23.901	1403.901	00:23:29.629	1409.629	00:00:05.728	5.728	"osoba1"
"osoba2"		00:01:56.454	116.454	00:01:57.384	117.384	00:00:00.930	0.93	"osoba2"
"osoba2"		00:02:01.590	121.59	00:02:06.970	126.97	00:00:05.380	5.38	"osoba2"
"osoba2"		00:02:30.545	150.545	00:02:32.940	152.94	00:00:02.395	2.395	"osoba2"
"osoba2"		00:02:34.189	154.189	00:02:40.651	160.651	00:00:06.462	6.462	"osoba2"
"osoba2"		00:02:48.547	168.547	00:02:52.270	172.27	00:00:03.723	3.723	"osoba2"
"osoba2"		00:02:54.627	174.627	00:02:57.040	177.04	00:00:02.413	2.413	"osoba2"
"osoba2"		00:02:58.406	178.406	00:03:01.660	181.66	00:00:03.254	3.254	"osoba2"
"osoba2"		00:03:35.226	215.226	00:03:37.591	217.591	00:00:02.365	2.365	"osoba2"
"osoba2"		00:04:01.850	241.85	00:04:02.350	242.35	00:00:00.500	0.5	"osoba2"
"osoba2"		00:04:12.184	252.184	00:04:12.415	252.415	00:00:00.231	0.231	"osoba2"
"osoba2"		00:04:26.594	266.594	00:04:31.880	271.88	00:00:05.286	5.286	"osoba2"
"osoba2"		00:04:34.715	274.715	00:04:37.635	277.635	00:00:02.920	2.92	"osoba2"
"osoba2"		00:04:54.283	294.283	00:04:54.733	294.733	00:00:00.450	0.45	"osoba2"
"osoba2"		00:05:00.571	300.571	00:05:00.930	300.93	00:00:00.359	0.359	"osoba2"
"osoba2"		00:05:02.204	302.204	00:05:07.663	307.663	00:00:05.459	5.459	"osoba2"
"osoba2"		00:05:09.384	309.384	00:05:09.919	309.919	00:00:00.535	0.535	"osoba2"
"osoba2"		00:05:14.013	314.013	00:05:15.030	315.03	00:00:01.017	1.017	"osoba2"
"osoba2"		00:05:18.176	318.176	00:05:18.496	318.496	00:00:00.320	0.32	"osoba2"
"osoba2"		00:05:21.437	321.437	00:05:21.741	321.741	00:00:00.304	0.304	"osoba2"
"osoba2"		00:05:25.398	325.398	00:05:27.954	327.954	00:00:02.556	2.556	"osoba2"
"osoba2"		00:05:45.633	345.633	00:05:46.021	346.021	00:00:00.388	0.388	"osoba2"
"osoba2"		00:05:53.648	353.648	00:06:05.035	365.035	00:00:11.387	11.387	"osoba2 "
"osoba2"		00:06:20.835	380.835	00:06:21.365	381.365	00:00:00.530	0.53	"osoba2"
"osoba2"		00:06:36.901	396.901	00:06:37.330	397.33	00:00:00.429	0.429	"osoba2"
"osoba2"		00:06:41.775	401.775	00:06:42.270	402.27	00:00:00.495	0.495	"osoba2"
"osoba2"		00:06:52.032	412.032	00:06:53.057	413.057	00:00:01.025	1.025	"osoba2"
"osoba2"		00:06:58.556	418.556	00:07:14.533	434.533	00:00:15.977	15.977	"osoba2    "
"osoba2"		00:07:16.455	436.455	00:07:16.946	436.946	00:00:00.491	0.491	"osoba2"
"osoba2"		00:07:21.807	441.807	00:07:23.370	443.37	00:00:01.563	1.563	"osoba2"
"osoba2"		00:07:24.729	444.729	00:07:25.470	445.47	00:00:00.741	0.741	"osoba2"
"osoba2"		00:07:36.530	456.53	00:07:42.652	462.652	00:00:06.122	6.122	"osoba2"
"osoba2"		00:07:58.710	478.71	00:07:59.250	479.25	00:00:00.540	0.54	"osoba2"
"osoba2"		00:08:01.816	481.816	00:08:02.191	482.191	00:00:00.375	0.375	"osoba2"
"osoba2"		00:08:07.231	487.231	00:08:07.364	487.364	00:00:00.133	0.133	"osoba2"
"osoba2"		00:08:18.800	498.8	00:08:18.944	498.944	00:00:00.144	0.144	"osoba2"
"osoba2"		00:08:41.179	521.179	00:08:44.140	524.14	00:00:02.961	2.961	"osoba2"
"osoba2"		00:08:49.176	529.176	00:08:52.218	532.218	00:00:03.042	3.042	"osoba2"
"osoba2"		00:08:53.501	533.501	00:08:53.888	533.888	00:00:00.387	0.387	"osoba2"
"osoba2"		00:09:02.418	542.418	00:09:06.550	546.55	00:00:04.132	4.132	"osoba2 "
"osoba2"		00:09:09.849	549.849	00:09:10.692	550.692	00:00:00.843	0.843	"osoba2"
"osoba2"		00:09:35.580	575.58	00:09:35.750	575.75	00:00:00.170	0.17	"osoba2"
"osoba2"		00:09:39.509	579.509	00:09:39.820	579.82	00:00:00.311	0.311	"osoba2"
"osoba2"		00:09:42.255	582.255	00:09:44.580	584.58	00:00:02.325	2.325	"osoba2"
"osoba2"		00:09:59.299	599.299	00:10:01.697	601.697	00:00:02.398	2.398	"osoba2"
"osoba2"		00:10:05.762	605.762	00:10:06.131	606.131	00:00:00.369	0.369	"osoba2"
"osoba2"		00:10:08.164	608.164	00:10:11.189	611.189	00:00:03.025	3.025	"osoba2"
"osoba2"		00:10:15.181	615.181	00:10:15.992	615.992	00:00:00.811	0.811	"osoba2"
"osoba2"		00:10:41.818	641.818	00:10:45.410	645.41	00:00:03.592	3.592	"osoba2"
"osoba2"		00:10:47.500	647.5	00:10:48.060	648.06	00:00:00.560	0.56	"osoba2"
"osoba2"		00:11:00.201	660.201	00:11:00.615	660.615	00:00:00.414	0.414	"osoba2"
"osoba2"		00:11:02.182	662.182	00:11:04.150	664.15	00:00:01.968	1.968	"osoba2"
"osoba2"		00:11:07.268	667.268	00:11:07.493	667.493	00:00:00.225	0.225	"osoba2"
"osoba2"		00:11:09.027	669.027	00:11:09.585	669.585	00:00:00.558	0.558	"osoba2"
"osoba2"		00:11:20.457	680.457	00:11:23.279	683.279	00:00:02.822	2.822	"osoba2"
"osoba2"		00:11:30.879	690.879	00:11:31.460	691.46	00:00:00.581	0.581	"osoba2"
"osoba2"		00:11:34.000	694.0	00:11:34.770	694.77	00:00:00.770	0.77	"osoba2"
"osoba2"		00:12:00.973	720.973	00:12:01.401	721.401	00:00:00.428	0.428	"osoba2"
"osoba2"		00:12:09.010	729.01	00:12:10.249	730.249	00:00:01.239	1.239	"osoba2"
"osoba2"		00:12:31.560	751.56	00:12:33.030	753.03	00:00:01.470	1.47	"osoba2"
"osoba2"		00:12:51.994	771.994	00:12:54.768	774.768	00:00:02.774	2.774	"osoba2"
"osoba2"		00:12:57.752	777.752	00:13:00.134	780.134	00:00:02.382	2.382	"osoba2"
"osoba2"		00:13:07.482	787.482	00:13:08.144	788.144	00:00:00.662	0.662	"osoba2"
"osoba2"		00:13:24.882	804.882	00:13:25.937	805.937	00:00:01.055	1.055	"osoba2"
"osoba2"		00:13:55.491	835.491	00:13:57.494	837.494	00:00:02.003	2.003	"osoba2"
"osoba2"		00:13:58.868	838.868	00:13:59.047	839.047	00:00:00.179	0.179	"osoba2"
"osoba2"		00:14:18.734	858.734	00:14:30.575	870.575	00:00:11.841	11.841	"osoba2 "
"osoba2"		00:14:32.146	872.146	00:14:32.630	872.63	00:00:00.484	0.484	"osoba2"
"osoba2"		00:14:40.953	880.953	00:14:47.815	887.815	00:00:06.862	6.862	"osoba2"
"osoba2"		00:14:54.531	894.531	00:14:59.494	899.494	00:00:04.963	4.963	"osoba2"
"osoba2"		00:15:12.560	912.56	00:15:12.668	912.668	00:00:00.108	0.108	"osoba2"
"osoba2"		00:15:16.755	916.755	00:15:35.440	935.44	00:00:18.685	18.685	"osoba2 "
"osoba2"		00:15:36.989	936.989	00:15:42.845	942.845	00:00:05.856	5.856	"osoba2"
"osoba2"		00:15:54.369	954.369	00:15:55.300	955.3	00:00:00.931	0.931	"osoba2"
"osoba2"		00:16:22.703	982.703	00:16:24.487	984.487	00:00:01.784	1.784	"osoba2"
"osoba2"		00:16:28.316	988.316	00:16:31.400	991.4	00:00:03.084	3.084	"osoba2"
"osoba2"		00:16:42.378	1002.378	00:16:55.367	1015.367	00:00:12.989	12.989	"osoba2"
"osoba2"		00:16:57.580	1017.58	00:16:57.700	1017.7	00:00:00.120	0.12	"osoba2"
"osoba2"		00:17:12.460	1032.46	00:17:12.730	1032.73	00:00:00.270	0.27	"osoba2"
"osoba2"		00:17:25.075	1045.075	00:17:28.066	1048.066	00:00:02.991	2.991	"osoba2"
"osoba2"		00:17:30.669	1050.669	00:17:36.580	1056.58	00:00:05.911	5.911	"osoba2"
"osoba2"		00:17:39.989	1059.989	00:17:41.345	1061.345	00:00:01.356	1.356	"osoba2"
"osoba2"		00:17:43.350	1063.35	00:17:43.549	1063.549	00:00:00.199	0.199	"osoba2"
"osoba2"		00:17:44.613	1064.613	00:17:49.374	1069.374	00:00:04.761	4.761	"osoba2"
"osoba2"		00:17:51.223	1071.223	00:17:52.060	1072.06	00:00:00.837	0.837	"osoba2"
"osoba2"		00:17:58.446	1078.446	00:17:58.921	1078.921	00:00:00.475	0.475	"osoba2"
"osoba2"		00:18:01.657	1081.657	00:18:06.415	1086.415	00:00:04.758	4.758	"osoba2"
"osoba2"		00:18:08.274	1088.274	00:18:08.746	1088.746	00:00:00.472	0.472	"osoba2"
"osoba2"		00:18:13.840	1093.84	00:18:15.408	1095.408	00:00:01.568	1.568	"osoba2"
"osoba2"		00:18:23.865	1103.865	00:18:24.060	1104.06	00:00:00.195	0.195	"osoba2"
"osoba2"		00:18:33.753	1113.753	00:18:50.380	1130.38	00:00:16.627	16.627	"osoba2"
"osoba2"		00:18:58.829	1138.829	00:19:01.320	1141.32	00:00:02.491	2.491	"osoba2"
"osoba2"		00:19:19.080	1159.08	00:19:20.124	1160.124	00:00:01.044	1.044	"osoba2"
"osoba2"		00:19:40.532	1180.532	00:19:43.621	1183.621	00:00:03.089	3.089	"osoba2"
"osoba2"		00:20:26.709	1226.709	00:20:30.531	1230.531	00:00:03.822	3.822	"osoba2"
"osoba2"		00:20:32.511	1232.511	00:20:33.173	1233.173	00:00:00.662	0.662	"osoba2"
"osoba2"		00:20:39.975	1239.975	00:20:44.670	1244.67	00:00:04.695	4.695	"osoba2"
"osoba2"		00:20:47.220	1247.22	00:20:51.060	1251.06	00:00:03.840	3.84	"osoba2"
"osoba2"		00:21:12.387	1272.387	00:21:13.822	1273.822	00:00:01.435	1.435	"osoba2"
"osoba2"		00:21:16.476	1276.476	00:21:17.076	1277.076	00:00:00.600	0.6	"osoba2"
"osoba2"		00:21:19.356	1279.356	00:21:19.589	1279.589	00:00:00.233	0.233	"osoba2"
"osoba2"		00:21:43.050	1303.05	00:21:44.270	1304.27	00:00:01.220	1.22	"osoba2"
"osoba2"		00:21:46.261	1306.261	00:21:50.080	1310.08	00:00:03.819	3.819	"osoba2"
"osoba2"		00:21:58.772	1318.772	00:21:58.988	1318.988	00:00:00.216	0.216	"osoba2"
"osoba2"		00:22:03.815	1323.815	00:22:05.326	1325.326	00:00:01.511	1.511	"osoba2"
"osoba2"		00:22:58.798	1378.798	00:23:00.405	1380.405	00:00:01.607	1.607	"osoba2"
"osoba2"		00:23:02.902	1382.902	00:23:03.329	1383.329	00:00:00.427	0.427	"osoba2"
"osoba2"		00:24:01.998	1441.998	00:24:04.400	1444.4	00:00:02.402	2.402	"osoba2"
"osoba2"		00:25:07.586	1507.586	00:25:09.780	1509.78	00:00:02.194	2.194	"osoba2"
"osoba2"		00:25:12.053	1512.053	00:25:16.747	1516.747	00:00:04.694	4.694	"osoba2"
"osoba2"		00:25:26.079	1526.079	00:25:30.006	1530.006	00:00:03.927	3.927	"osoba2"
"osoba2"		00:25:36.746	1536.746	00:25:41.952	1541.952	00:00:05.206	5.206	"osoba2"
"osoba2"		00:25:45.895	1545.895	00:25:46.079	1546.079	00:00:00.184	0.184	"osoba2"
"osoba2"		00:25:48.930	1548.93	00:25:49.330	1549.33	00:00:00.400	0.4	"osoba2"
"osoba2"		00:25:52.032	1552.032	00:25:56.499	1556.499	00:00:04.467	4.467	"osoba2"
"osoba2"		00:25:58.387	1558.387	00:26:00.050	1560.05	00:00:01.663	1.663	"osoba2"
"osoba2"		00:26:01.061	1561.061	00:26:01.409	1561.409	00:00:00.348	0.348	"osoba2"
"osoba2"		00:26:09.385	1569.385	00:26:09.793	1569.793	00:00:00.408	0.408	"osoba2"
"osoba2"		00:26:13.150	1573.15	00:26:13.740	1573.74	00:00:00.590	0.59	"osoba2"
"osoba2"		00:26:29.048	1589.048	00:26:36.501	1596.501	00:00:07.453	7.453	"osoba2"
"osoba2"		00:26:58.993	1618.993	00:27:01.534	1621.534	00:00:02.541	2.541	"osoba2"
"osoba2"		00:27:05.768	1625.768	00:27:08.710	1628.71	00:00:02.942	2.942	"osoba2"
"osoba2"		00:27:18.694	1638.694	00:27:20.521	1640.521	00:00:01.827	1.827	"osoba2"
"osoba2"		00:27:57.800	1677.8	00:27:58.470	1678.47	00:00:00.670	0.67	"osoba2"
"osoba2"		00:28:15.592	1695.592	00:28:18.001	1698.001	00:00:02.409	2.409	"osoba2"
"osoba2"		00:28:24.995	1704.995	00:28:26.220	1706.22	00:00:01.225	1.225	"osoba2"
"osoba2"		00:28:32.544	1712.544	00:28:52.516	1732.516	00:00:19.972	19.972	"osoba2"
"osoba2"		00:29:14.560	1754.56	00:29:23.188	1763.188	00:00:08.628	8.628	"osoba2"
"osoba2"		00:29:44.621	1784.621	00:29:55.006	1795.006	00:00:10.385	10.385	"osoba2 "
"osoba2"		00:30:15.019	1815.019	00:30:18.502	1818.502	00:00:03.483	3.483	"osoba2"
"osoba2"		00:30:32.127	1832.127	00:30:35.700	1835.7	00:00:03.573	3.573	"osoba2"
"osoba2"		00:30:37.639	1837.639	00:30:39.940	1839.94	00:00:02.301	2.301	"osoba2"
"osoba2"		00:30:46.670	1846.67	00:30:47.170	1847.17	00:00:00.500	0.5	"osoba2"
"osoba3"		00:02:25.032	145.032	00:02:26.960	146.96	00:00:01.928	1.928	"osoba3"
"osoba3"		00:02:40.543	160.543	00:02:40.645	160.645	00:00:00.102	0.102	"osoba3"
