"default","",111.734,111734,112.344,112344,0.61,610,"BEGIN"
"default","",2402.54,2402540,2403.31,2403310,0.77,770,"END "
"""osoba1""","",1687.626,1687626,1688.626,1688626,1.0,1000,""""""
"""osoba1""","",1693.148,1693148,1694.148,1694148,1.0,1000,""""""
"""osoba1""","",1695.983,1695983,1698.04,1698040,2.057,2057,""""""
"""osoba1""","",1740.064,1740064,1744.102,1744102,4.038,4038,""""""
"""osoba1""","",1762.156,1762156,1762.632,1762632,0.476,476,""""""
"""osoba1""","",1780.626,1780626,1781.626,1781626,1.0,1000,""""""
"""osoba1""","",1795.865,1795865,1798.898,1798898,3.033,3033,""""""
"""osoba1""","",1818.693,1818693,1819.898,1819898,1.205,1205,""""""
"""osoba1""","",1836.222,1836222,1837.632,1837632,1.41,1410,""""""
"""osoba1""","",1907.944,1907944,1917.101,1917101,9.157,9157,""""" """" """""
"""osoba1""","",1919.252,1919252,1931.762,1931762,12.51,12510,""""" """""
"""osoba1""","",1933.302,1933302,1934.881,1934881,1.579,1579,""""""
"""osoba1""","",1947.658,1947658,1951.271,1951271,3.613,3613,""""""
"""osoba1""","",1961.011,1961011,1961.627,1961627,0.616,616,""""""
"""osoba1""","",1992.558,1992558,1993.373,1993373,0.815,815,""""""
"""osoba1""","",2037.63,2037630,2039.669,2039669,2.039,2039,""""""
"""osoba1""","",2091.483,2091483,2093.169,2093169,1.686,1686,""""""
"""osoba1""","",2099.949,2099949,2100.669,2100669,0.72,720,""""""
"""osoba1""","",2102.99,2102990,2103.99,2103990,1.0,1000,""""""
"""osoba1""","",2329.763,2329763,2332.152,2332152,2.389,2389,""""""
"""osoba1""","",2346.159,2346159,2349.752,2349752,3.593,3593,""""""
"""osoba1""","",2360.145,2360145,2361.564,2361564,1.419,1419,""""""
"""osoba1""","",2374.642,2374642,2374.743,2374743,0.101,101,""""""
"""osoba2_1""","",115.902,115902,121.048,121048,5.146,5146,"""osoba2"""
"""osoba2_1""","",129.71,129710,152.44,152440,22.73,22730,"""osoba2"" ""osoba2"""
"""osoba2_1""","",155.784,155784,157.241,157241,1.457,1457,"""osoba2"""
"""osoba2_1""","",158.36,158360,159.886,159886,1.526,1526,"""osoba2"""
"""osoba2_1""","",162.969,162969,165.655,165655,2.686,2686,"""osoba2"""
"""osoba2_1""","",176.15,176150,179.274,179274,3.124,3124,"""osoba2"""
"""osoba2_1""","",181.423,181423,182.138,182138,0.715,715,"""osoba2"""
"""osoba2_1""","",183.759,183759,188.106,188106,4.347,4347,"""osoba2"" ""osoba2"""
"""osoba2_1""","",210.2,210200,213.456,213456,3.256,3256,"""osoba2"""
"""osoba2_1""","",217.859,217859,221.127,221127,3.268,3268,"""osoba2"""
"""osoba2_1""","",222.305,222305,223.258,223258,0.953,953,"""osoba2"""
"""osoba2_1""","",229.159,229159,232.08,232080,2.921,2921,"""osoba2"""
"""osoba2_1""","",236.975,236975,248.059,248059,11.084,11084,"""osoba2"""
"""osoba2_1""","",254.478,254478,255.478,255478,1.0,1000,"""osoba2"""
"""osoba2_1""","",276.648,276648,280.363,280363,3.715,3715,"""osoba2"""
"""osoba2_1""","",285.356,285356,285.79,285790,0.434,434,"""osoba2"""
"""osoba2_1""","",290.945,290945,292.511,292511,1.566,1566,"""osoba2"""
"""osoba2_1""","",305.11,305110,305.685,305685,0.575,575,"""osoba2"""
"""osoba2_1""","",306.996,306996,308.08,308080,1.084,1084,"""osoba2"""
"""osoba2_1""","",316.643,316643,319.532,319532,2.889,2889,"""osoba2"""
"""osoba2_1""","",368.049,368049,376.397,376397,8.348,8348,"""osoba2"" ""osoba2"""
"""osoba2_1""","",382.05,382050,383.4,383400,1.35,1350,"""osoba2"""
"""osoba2_1""","",387.236,387236,387.479,387479,0.243,243,"""osoba2"""
"""osoba2_1""","",389.22,389220,390.49,390490,1.27,1270,"""osoba2"""
"""osoba2_1""","",394.738,394738,396.86,396860,2.122,2122,"""osoba2"""
"""osoba2_1""","",410.644,410644,413.003,413003,2.359,2359,"""osoba2"""
"""osoba2_1""","",414.312,414312,417.229,417229,2.917,2917,"""osoba2"" ""osoba2"" ""osoba2"""
"""osoba2_1""","",427.166,427166,431.546,431546,4.38,4380,"""osoba2"""
"""osoba2_1""","",433.74,433740,436.25,436250,2.51,2510,"""osoba2"""
"""osoba2_1""","",437.706,437706,437.937,437937,0.231,231,"""osoba2"""
"""osoba2_1""","",445.768,445768,448.88,448880,3.112,3112,"""osoba2"""
"""osoba2_1""","",449.892,449892,450.419,450419,0.527,527,"""osoba2"""
"""osoba2_1""","",463.372,463372,477.573,477573,14.201,14201,"""osoba2"""
"""osoba2_1""","",509.249,509249,514.13,514130,4.881,4881,"""osoba2"" ""osoba2"""
"""osoba2_1""","",622.09,622090,622.86,622860,0.77,770,"osoba2"
"""osoba2_1""","",835.93,835930,836.954,836954,1.024,1024,"""osoba2"""
"""osoba2_1""","",839.99,839990,841.352,841352,1.362,1362,"""osoba2"""
"""osoba2_1""","",876.643,876643,877.138,877138,0.495,495,"""osoba2"""
"""osoba2_1""","",880.277,880277,881.133,881133,0.856,856,"""osoba2"""
"""osoba2_1""","",899.972,899972,902.774,902774,2.802,2802,"""osoba2"""
"""osoba2_1""","",912.049,912049,912.834,912834,0.785,785,"""osoba2"""
"""osoba2_1""","",914.05,914050,914.925,914925,0.875,875,"""osoba2"""
"""osoba2_1""","",917.512,917512,917.989,917989,0.477,477,"""osoba2"""
"""osoba2_1""","",919.319,919319,919.688,919688,0.369,369,"""osoba2"""
"""osoba2_1""","",941.201,941201,947.172,947172,5.971,5971,"""osoba2"""
"""osoba2_1""","",950.183,950183,951.258,951258,1.075,1075,"""osoba2"""
"""osoba2_1""","",980.853,980853,981.7,981700,0.847,847,"""osoba2"""
"""osoba2_1""","",984.026,984026,984.554,984554,0.528,528,"""osoba2"""
