Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba2,769.563,769.72,0.157,osoba2
osoba2,800.288,801.714,1.426,osoba2
osoba2,802.762,803.137,0.375,osoba2
osoba2,817.081,820.381,3.3,osoba2
osoba2,823.197,826.096,2.899,osoba2
osoba2,845.288,846.149,0.861,osoba2
osoba2,890.359,892.372,2.013,osoba2
osoba2,894.838,895.071,0.233,osoba2
osoba2,897.462,897.669,0.207,osoba2
osoba2,900.768,900.911,0.143,osoba2
osoba2,904.11,909.682,5.572,osoba2
osoba2,925.508,931.048,5.54,osoba2
osoba2,939.344,941.103,1.759,osoba2
osoba2,994.962,995.222,0.26,osoba2
osoba2,1000.16,1000.375,0.215,osoba2
osoba2,1024.646,1025.926,1.28,osoba2
osoba3_1,10.317,11.281,0.964,osoba3
osoba3_1,33.895,34.015,0.12,osoba3
osoba3_1,146.127,146.56,0.433,osoba3
osoba3_1,168.613,181.402,12.789,osoba3
osoba3_1,182.745,194.138,11.393,osoba3
osoba3_1,195.722,199.295,3.573,osoba3
osoba3_1,200.306,200.566,0.26,osoba3
osoba3_1,202.985,203.913,0.928,osoba3
osoba3_1,205.069,216.764,11.695,osoba3
osoba3_1,235.516,235.856,0.34,osoba3
osoba3_1,239.2,242.022,2.822,osoba3
osoba3_1,261.096,263.231,2.135,osoba3
osoba3_1,278.239,278.566,0.327,osoba3
osoba3_1,280.181,280.734,0.553,osoba3
osoba3_1,281.848,281.98,0.132,osoba3
osoba3_1,318.881,319.36,0.479,osoba3
osoba3_1,353.922,354.811,0.889,osoba3
osoba3_1,401.801,401.983,0.182,osoba3
osoba3_1,404.549,405.161,0.612,osoba3
osoba3_1,545.021,545.583,0.562,osoba3
osoba3_1,568.765,573.98,5.215,osoba3
osoba3_1,577.948,579.147,1.199,osoba3
osoba3_1,583.494,584.411,0.917,osoba3
osoba3_1,586.014,610.451,24.437,osoba3
osoba3_1,611.942,618.839,6.897,osoba3
osoba3_1,622.97,624.488,1.518,osoba3
osoba3_1,628.203,628.506,0.303,osoba3
osoba3_1,643.835,644.054,0.219,osoba3
osoba3_1,649.456,649.783,0.327,osoba3
osoba3_1,674.213,674.318,0.105,osoba3
osoba3_1,706.596,707.572,0.976,osoba3
osoba3_1,767.13,768.007,0.877,osoba3
osoba3_1,772.19,800.139,27.949,osoba3
osoba3_1,802.466,805.305,2.839,osoba3
osoba3_1,809.229,810.842,1.613,osoba3
osoba3_1,812.185,815.063,2.878,osoba3
osoba3_1,816.23,816.412,0.182,osoba3
osoba3_1,821.285,824.748,3.463,osoba3
osoba3_1,827.49,831.093,3.603,osoba3
osoba3_1,832.132,844.687,12.555,osoba3
osoba3_1,888.899,890.443,1.544,osoba3
osoba3_1,952.217,957.671,5.454,osoba3
osoba4,13.325,14.767,1.442,osoba4
osoba4,17.93,24.15,6.22,osoba4
osoba4,27.486,27.716,0.23,osoba4
osoba4,30.455,31.435,0.98,osoba4
osoba4,33.619,34.147,0.528,osoba4
osoba4,38.619,50.731,12.112,osoba4
osoba4,51.737,53.085,1.348,osoba4
osoba4,54.951,59.137,4.186,osoba4
osoba4,61.11,61.46,0.35,osoba4
osoba4,62.825,69.796,6.971,osoba4
osoba4,71.569,74.149,2.58,osoba4
osoba4,75.368,75.533,0.165,osoba4
osoba4,81.971,82.796,0.825,osoba4
osoba4,102.183,102.671,0.488,osoba4
osoba4,115.054,115.378,0.324,osoba4
osoba4,119.39,122.766,3.376,osoba4
osoba4,132.867,133.549,0.682,osoba4
osoba4,158.676,158.914,0.238,osoba4
osoba4,165.09,167.796,2.706,osoba4
osoba4,197.228,197.591,0.363,osoba4
osoba4,202.827,203.985,1.158,osoba4
osoba4,220.976,226.424,5.448,osoba4
osoba4,228.248,229.293,1.045,osoba4
osoba4,238.9,239.158,0.258,osoba4
osoba4,241.656,244.672,3.016,osoba4
osoba4,250.047,250.958,0.911,osoba4
osoba4,255.434,257.562,2.128,osoba4
osoba4,268.241,268.516,0.275,osoba4
osoba4,272.831,276.57,3.739,osoba4
osoba4,279.457,279.601,0.144,osoba4
osoba4,280.792,284.238,3.446,osoba4
osoba4,285.359,287.869,2.51,osoba4
osoba4,321.171,321.703,0.532,osoba4
osoba4,345.596,348.233,2.637,osoba4
osoba4,355.49,366.228,10.738,osoba4
osoba4,367.452,367.827,0.375,osoba4
osoba4,370.221,372.511,2.29,osoba4
osoba4,373.895,401.001,27.106,osoba4
osoba4,406.114,445.599,39.485,osoba4
osoba4,451.907,452.372,0.465,osoba4
osoba4,457.048,458.773,1.725,osoba4
osoba4,460.986,485.588,24.602,osoba4
osoba4,487.426,487.678,0.252,osoba4
osoba4,495.438,502.551,7.113,osoba4
osoba4,507.369,527.843,20.474,osoba4
osoba4,529.111,541.333,12.222,osoba4
osoba4,549.119,549.549,0.43,osoba4
osoba4,555.257,555.875,0.618,osoba4
osoba4,560.346,560.618,0.272,osoba4
osoba4,563.23,567.633,4.403,osoba4
osoba4,576.431,576.907,0.476,osoba4
osoba4,579.803,581.37,1.567,osoba4
osoba4,584.813,585.946,1.133,osoba4
osoba4,602.313,602.834,0.521,osoba4
osoba4,610.79,611.164,0.374,osoba4
osoba4,624.205,626.41,2.205,osoba4
osoba4,628.274,645.717,17.443,osoba4
osoba4,646.894,648.657,1.763,osoba4
osoba4,650.071,655.778,5.707,osoba4
osoba4,676.509,676.612,0.103,osoba4
osoba4,688.067,688.258,0.191,osoba4
osoba4,691.13,691.362,0.232,osoba4
osoba4,705.406,705.845,0.439,osoba4
osoba4,709.002,709.149,0.147,osoba4
osoba4,712.75,747.903,35.153,osoba4
osoba4,749.322,755.396,6.074,osoba4
osoba4,764.189,766.204,2.015,osoba4
osoba4,767.711,770.658,2.947,osoba4
osoba4,773.153,773.409,0.256,osoba4
osoba4,793.435,793.892,0.457,osoba4
osoba4,797.766,798.113,0.347,osoba4
osoba4,804.74,807.012,2.272,osoba4
osoba4,810.629,812.221,1.592,osoba4
osoba4,818.163,818.588,0.425,osoba4
osoba4,845.276,845.745,0.469,osoba4
osoba4,848.049,849.247,1.198,osoba4
osoba4,854.07,854.468,0.398,osoba4
osoba4,857.646,857.98,0.334,osoba4
osoba4,884.742,885.076,0.334,osoba4
osoba4,888.433,889.952,1.519,osoba4
osoba4,893.903,900.289,6.386,osoba4
osoba4,904.146,904.625,0.479,osoba4
osoba4,936.822,938.467,1.645,osoba4
osoba4,941.936,942.284,0.348,osoba4
osoba4,943.845,950.586,6.741,osoba4
osoba4,1006.47,1011.378,4.908,osoba4
osoba4,1014.038,1022.962,8.924,osoba4
osoba4,1024.235,1024.432,0.197,osoba4
osoba4,1027.657,1028.862,1.205,osoba4
eksperymentator_1,1.869,5.519,3.65,eksperymentator
eksperymentator_1,1028.107,1033.07,4.963,eksperymentator
