Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,29.898,30.093,0.195,osoba1
osoba1,31.362,32.154,0.792,osoba1
osoba1,34.505,38.694,4.189,osoba1
osoba1,41.364,59.596,18.232,osoba1
osoba1,65.931,66.406,0.475,osoba1
osoba1,67.614,67.932,0.318,osoba1
osoba1,72.759,73.897,1.138,osoba1
osoba1,81.078,81.7,0.622,osoba1
osoba1,109.503,112.882,3.379,osoba1
osoba1,119.73,120.621,0.891,osoba1
osoba1,137.62,138.281,0.661,osoba1
osoba1,152.547,154.827,2.28,osoba1
osoba1,162.336,162.7,0.364,osoba1
osoba1,177.364,179.382,2.018,osoba1
osoba1,182.677,183.133,0.456,osoba1
osoba1,190.413,191.804,1.391,osoba1
osoba1,196.127,197.685,1.558,osoba1
osoba1,201.269,202.637,1.368,osoba1
osoba1,215.054,216.12,1.066,osoba1
osoba1,230.053,230.424,0.371,osoba1
osoba1,234.079,234.644,0.565,osoba1
osoba1,246.897,247.925,1.028,osoba1
osoba1,248.942,287.648,38.706,osoba1
osoba1,292.507,292.621,0.114,osoba1
osoba1,308.276,309.846,1.57,osoba1
osoba1,335.595,336.087,0.492,osoba1
osoba1,344.802,345.164,0.362,osoba1
osoba1,348.324,348.777,0.453,osoba1
osoba1,361.571,362.246,0.675,osoba1
osoba1,380.371,381.063,0.692,osoba1
osoba1,382.803,383.082,0.279,osoba1
osoba1,385.546,385.651,0.105,osoba1
osoba1,404.894,405.212,0.318,osoba1
osoba1,417.594,417.7,0.106,osoba1
osoba1,422.879,428.856,5.977,osoba1
osoba1,433.236,444.207,10.971,osoba1
osoba1,449.143,449.453,0.31,osoba1
osoba1,456.098,456.78,0.682,osoba1
osoba1,475.951,476.266,0.315,osoba1
osoba1,483.557,541.643,58.086,osoba1
osoba1,549.529,550.431,0.902,osoba1
osoba1,551.696,600.037,48.341,osoba1
osoba1,601.892,602.872,0.98,osoba1
osoba1,618.2,618.57,0.37,osoba1
osoba1,623.147,623.892,0.745,osoba1
osoba1,625.512,628.403,2.891,osoba1
osoba1,634.266,634.663,0.397,osoba1
osoba1,641.297,653.174,11.877,osoba1
osoba1,654.356,654.712,0.356,osoba1
osoba1,657.936,666.852,8.916,osoba1
osoba1,670.907,671.12,0.213,osoba1
osoba1,677.413,678.44,1.027,osoba1
osoba1,716.712,716.866,0.154,osoba1
osoba1,734.71,739.444,4.734,osoba1
osoba1,740.629,743.341,2.712,osoba1
osoba1,746.301,746.49,0.189,osoba1
osoba1,747.88,752.722,4.842,osoba1
osoba1,754.268,754.474,0.206,osoba1
osoba1,755.99,758.812,2.822,osoba1
osoba1,763.222,766.253,3.031,osoba1
osoba1,773.776,774.541,0.765,osoba1
osoba1,775.644,777.856,2.212,osoba1
osoba1,837.485,837.817,0.332,osoba1
osoba1,846.512,849.699,3.187,osoba1
osoba1,856.126,858.241,2.115,osoba1
osoba1,864.655,867.052,2.397,osoba1
osoba1,869.718,871.092,1.374,osoba1
osoba1,875.725,876.758,1.033,osoba1
osoba1,892.541,893.656,1.115,osoba1
osoba1,894.938,895.082,0.144,osoba1
osoba1,896.186,899.582,3.396,osoba1
osoba1,901.784,902.005,0.221,osoba1
osoba1,922.594,967.478,44.884,osoba1
osoba1,971.562,971.901,0.339,osoba1
osoba1,973.375,1012.25,38.875,osoba1
osoba1,1013.311,1013.977,0.666,osoba1
osoba1,1016.006,1016.3,0.294,osoba1
osoba1,1019.466,1032.219,12.753,osoba1
osoba1,1033.644,1068.589,34.945,osoba1
osoba2,63.342,73.101,9.759,osoba2
osoba2,80.089,80.244,0.155,osoba2
osoba2,121.839,124.444,2.605,osoba2
osoba2,137.984,139.489,1.505,osoba2
osoba2,146.288,147.322,1.034,osoba2
osoba2,177.67,177.791,0.121,osoba2
osoba2,286.707,345.075,58.368,osoba2
osoba2,447.283,468.233,20.95,osoba2
osoba2,469.472,474.61,5.138,osoba2
osoba2,536.828,536.932,0.104,osoba2
osoba2,542.786,550.759,7.973,osoba2
osoba2,562.83,563.957,1.127,osoba2
osoba2,588.959,590.174,1.215,osoba2
osoba2,596.369,596.656,0.287,osoba2
osoba2,626.72,628.237,1.517,osoba2
osoba2,656.923,657.516,0.593,osoba2
osoba2,678.032,678.139,0.107,osoba2
osoba2,720.353,721.699,1.346,osoba2
osoba2,727.386,727.507,0.121,osoba2
osoba2,745.66,745.778,0.118,osoba2
osoba2,762.027,763.98,1.953,osoba2
osoba2,794.914,798.442,3.528,osoba2
osoba2,806.097,806.669,0.572,osoba2
osoba2,836.577,836.76,0.183,osoba2
osoba2,1013.394,1014.93,1.536,osoba2
osoba2,1017.286,1021.07,3.784,osoba2
osoba3,78.551,78.931,0.38,osoba3
osoba3,80.995,81.828,0.833,osoba3
osoba3,82.882,86.151,3.269,osoba3
osoba3,87.335,90.52,3.185,osoba3
osoba3,92.237,92.755,0.518,osoba3
osoba3,94.546,95.06,0.514,osoba3
osoba3,116.967,117.199,0.232,osoba3
osoba3,118.231,119.638,1.407,osoba3
osoba3,132.27,135.439,3.169,osoba3
osoba3,138.758,139.071,0.313,osoba3
osoba3,140.573,142.984,2.411,osoba3
osoba3,145.587,150.96,5.373,osoba3
osoba3,157.288,163.329,6.041,osoba3
osoba3,164.33,169.148,4.818,osoba3
osoba3,171.776,173.742,1.966,osoba3
osoba3,175.347,176.296,0.949,osoba3
osoba3,179.168,179.582,0.414,osoba3
osoba3,184.083,189.472,5.389,osoba3
osoba3,192.126,192.577,0.451,osoba3
osoba3,193.799,195.462,1.663,osoba3
osoba3,205.923,208.322,2.399,osoba3
osoba3,212.256,213.479,1.223,osoba3
osoba3,215.991,217.06,1.069,osoba3
osoba3,220.039,221.344,1.305,osoba3
osoba3,226.122,228.472,2.35,osoba3
osoba3,232.854,233.51,0.656,osoba3
osoba3,237.496,238.128,0.632,osoba3
osoba3,241.482,241.616,0.134,osoba3
osoba3,244.957,245.07,0.113,osoba3
osoba3,250.077,250.337,0.26,osoba3
osoba3,271.194,271.374,0.18,osoba3
osoba3,339.407,340.262,0.855,osoba3
osoba3,393.007,403.321,10.314,osoba3
osoba3,405.121,408.594,3.473,osoba3
osoba3,410.742,411.935,1.193,osoba3
osoba3,415.484,415.714,0.23,osoba3
osoba3,417.774,417.915,0.141,osoba3
osoba3,420.952,421.806,0.854,osoba3
osoba3,652.484,652.915,0.431,osoba3
osoba3,654.127,654.553,0.426,osoba3
osoba3,655.708,656.136,0.428,osoba3
osoba3,666.27,675.98,9.71,osoba3
osoba3,677.939,678.51,0.571,osoba3
osoba3,683.432,687.927,4.495,osoba3
osoba3,688.936,691.423,2.487,osoba3
osoba3,694.211,697.051,2.84,osoba3
osoba3,698.137,700.626,2.489,osoba3
osoba3,703.058,703.871,0.813,osoba3
osoba3,705.303,705.533,0.23,osoba3
osoba3,709.344,714.664,5.32,osoba3
osoba3,716.589,719.572,2.983,osoba3
osoba3,722.825,728.465,5.64,osoba3
osoba3,729.557,730.848,1.291,osoba3
osoba3,732.228,733.09,0.862,osoba3
osoba3,734.918,736.087,1.169,osoba3
osoba3,739.417,740.553,1.136,osoba3
osoba3,742.653,745.827,3.174,osoba3
osoba3,747.419,748.479,1.06,osoba3
osoba3,750.465,752.588,2.123,osoba3
osoba3,758.339,762.175,3.836,osoba3
osoba3,764.324,773.267,8.943,osoba3
osoba3,779.098,784.94,5.842,osoba3
osoba3,786.866,787.183,0.317,osoba3
osoba3,788.65,791.927,3.277,osoba3
osoba3,793.35,793.624,0.274,osoba3
osoba3,799.169,805.169,6,osoba3
osoba3,806.768,810.938,4.17,osoba3
osoba3,812.406,814.482,2.076,osoba3
osoba3,815.588,817.291,1.703,osoba3
osoba3,818.892,823.845,4.953,osoba3
osoba3,826.217,827.645,1.428,osoba3
osoba3,829.043,839.134,10.091,osoba3
osoba3,840.769,841.206,0.437,osoba3
osoba3,843.902,844.47,0.568,osoba3
osoba3,849.789,852.773,2.984,osoba3
osoba3,853.793,854.667,0.874,osoba3
osoba3,857.641,857.884,0.243,osoba3
osoba3,868.127,869.107,0.98,osoba3
osoba3,880.945,881.531,0.586,osoba3
osoba3,888.584,892.331,3.747,osoba3
