Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba4,374.288,378.096,3.808,osoba4
osoba4,384.647,385.393,0.746,osoba4
osoba4,389.29,390.13,0.84,osoba4
osoba4,391.908,392.115,0.207,osoba4
osoba4,406.568,406.678,0.11,osoba4
osoba4,408.002,409.378,1.376,osoba4
osoba4,410.752,412.462,1.71,osoba4
osoba4,596.878,599.302,2.424,osoba4
osoba4,682.223,682.378,0.155,osoba4
osoba4,685.153,685.311,0.158,osoba4
osoba4,696.181,696.424,0.243,osoba4
osoba4,711.842,712.147,0.305,osoba4
osoba4,715.029,715.724,0.695,osoba4
osoba4,717.309,717.668,0.359,osoba4
osoba4,719.337,720.588,1.251,osoba4
osoba4,723.772,727.679,3.907,osoba4
osoba4,731.441,731.646,0.205,osoba4
osoba4,732.763,735.527,2.764,osoba4
osoba4,750.788,752.278,1.49,osoba4
osoba4,756.464,782.404,25.94,osoba4
osoba4,783.583,797.608,14.025,osoba4
osoba4,814.076,814.278,0.202,osoba4
osoba4,858.055,858.168,0.113,osoba4
osoba4,932.413,933.212,0.799,osoba4
osoba4,935.403,935.706,0.303,osoba4
osoba4,941.411,942.622,1.211,osoba4
eksperymentator,4.946,21.936,16.99,eksperymentator
eksperymentator,25.168,30.79,5.622,eksperymentator
eksperymentator,991.499,996.629,5.13,eksperymentator
