Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,8.618,9.003,0.385,osoba1
osoba1,27.849,28.206,0.357,osoba1
osoba1,41.374,41.59,0.216,osoba1
osoba1,44.63,49.855,5.225,osoba1
osoba1,53.653,54.65,0.997,osoba1
osoba1,55.696,58.885,3.189,osoba1
osoba1,60.74,61.637,0.897,osoba1
osoba1,75.339,75.536,0.197,osoba1
osoba1,81.176,81.451,0.275,osoba1
osoba1,83.483,85.607,2.124,osoba1
osoba1,88.067,89.303,1.236,osoba1
osoba1,94.053,97.392,3.339,osoba1
osoba1,104.741,105.959,1.218,osoba1
osoba1,110.438,113.483,3.045,osoba1
osoba1,125.631,125.962,0.331,osoba1
osoba1,131.521,133.231,1.71,osoba1
osoba1,136.798,137.031,0.233,osoba1
osoba1,138.43,138.727,0.297,osoba1
osoba1,147.812,149.106,1.294,osoba1
osoba1,150.962,153.3,2.338,osoba1
osoba1,161.232,162.323,1.091,osoba1
osoba1,164.841,167.942,3.101,osoba1
osoba1,169.775,170.672,0.897,osoba1
osoba1,173.558,174.349,0.791,osoba1
osoba1,177.732,178.277,0.545,osoba1
osoba1,181.098,181.605,0.507,osoba1
osoba1,183.292,193.056,9.764,osoba1
osoba1,196.535,196.971,0.436,osoba1
osoba1,201.795,208.137,6.342,osoba1
osoba1,209.642,210.992,1.35,osoba1
osoba1,215.743,216.156,0.413,osoba1
osoba1,218.553,218.666,0.113,osoba1
osoba1,222.426,223.135,0.709,osoba1
osoba1,226.813,229.104,2.291,osoba1
osoba1,241.245,252.072,10.827,osoba1
osoba1,253.19,253.914,0.724,osoba1
osoba1,263.691,264.093,0.402,osoba1
osoba1,265.174,265.782,0.608,osoba1
osoba1,275.91,276.389,0.479,osoba1
osoba1,279.259,279.622,0.363,osoba1
osoba1,284.97,286.952,1.982,osoba1
osoba1,290.145,292.485,2.34,osoba1
osoba1,293.86,298.186,4.326,osoba1
osoba1,303.204,304.423,1.219,osoba1
osoba1,306.817,310.032,3.215,osoba1
osoba1,313.358,314.463,1.105,osoba1
osoba1,315.565,318.243,2.678,osoba1
