Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,57.477,57.995,0.518,osoba1
osoba1,98.096,99.159,1.063,osoba1
osoba1,107.922,108.488,0.566,osoba1
osoba1,111.284,111.585,0.301,osoba1
osoba1,113.322,114.081,0.759,osoba1
osoba1,118.595,118.918,0.323,osoba1
osoba1,122.866,125.284,2.418,osoba1
osoba1,127.727,129.082,1.355,osoba1
osoba1,143.391,143.524,0.133,osoba1
osoba1,145.555,148.905,3.35,osoba1
osoba1,150.775,151.044,0.269,osoba1
osoba1,152.698,159.377,6.679,osoba1
osoba1,171.057,179.341,8.284,osoba1
osoba1,180.634,181.135,0.501,osoba1
osoba1,190.987,201.884,10.897,osoba1
osoba1,203.74,208.915,5.175,osoba1
osoba1,209.929,221.43,11.501,osoba1
osoba1,222.961,224.021,1.06,osoba1
osoba1,228.099,228.463,0.364,osoba1
osoba1,237.282,237.697,0.415,osoba1
osoba1,244.442,244.606,0.164,osoba1
osoba1,255.635,255.898,0.263,osoba1
osoba1,259.946,260.425,0.479,osoba1
osoba1,263.328,265.294,1.966,osoba1
osoba1,278.849,279.153,0.304,osoba1
osoba1,281.459,281.863,0.404,osoba1
osoba1,286.293,286.87,0.577,osoba1
osoba1,293.304,294.839,1.535,osoba1
osoba1,296.095,302.159,6.064,osoba1
osoba1,304.498,306.379,1.881,osoba1
osoba1,309.654,312.806,3.152,osoba1
osoba1,315.694,315.861,0.167,osoba1
osoba1,319.785,321.575,1.79,osoba1
osoba1,344.538,349.823,5.285,osoba1
osoba1,353.427,355.907,2.48,osoba1
osoba1,357.391,357.905,0.514,osoba1
osoba1,365.821,366.229,0.408,osoba1
osoba1,373.423,373.735,0.312,osoba1
osoba1,384.668,385.084,0.416,osoba1
osoba1,392.709,394.88,2.171,osoba1
osoba1,396.289,396.463,0.174,osoba1
osoba1,405.546,405.77,0.224,osoba1
osoba1,412.731,414.519,1.788,osoba1
osoba1,416.911,422.18,5.269,osoba1
osoba1,423.943,424.253,0.31,osoba1
osoba1,425.865,426.115,0.25,osoba1
osoba1,430.04,431.116,1.076,osoba1
osoba1,445.919,448.335,2.416,osoba1
osoba1,460.425,462.835,2.41,osoba1
osoba1,465.619,465.786,0.167,osoba1
osoba1,468.816,469.466,0.65,osoba1
osoba1,473.226,473.906,0.68,osoba1
osoba1,477.514,477.963,0.449,osoba1
osoba1,480.005,482.212,2.207,osoba1
osoba1,486.132,486.41,0.278,osoba1
osoba1,491.033,491.515,0.482,osoba1
osoba1,500.729,504.779,4.05,osoba1
osoba1,506.387,506.493,0.106,osoba1
osoba1,508.271,508.991,0.72,osoba1
osoba1,516.078,518.92,2.842,osoba1
osoba1,522.368,522.953,0.585,osoba1
osoba1,532.008,532.687,0.679,osoba1
osoba1,538.314,538.513,0.199,osoba1
osoba1,574.294,576.218,1.924,osoba1
osoba1,601.771,602.389,0.618,osoba1
osoba1,604.509,605.256,0.747,osoba1
osoba1,609.015,609.274,0.259,osoba1
osoba1,617.984,618.247,0.263,osoba1
osoba1,658.43,659.374,0.944,osoba1
osoba1,674.841,675.237,0.396,osoba1
osoba1,697.966,699.094,1.128,osoba1
osoba1,706.052,706.333,0.281,osoba1
