Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,25.003,25.316,0.313,osoba1
osoba1,30.276,33.454,3.178,osoba1
osoba1,40.716,40.981,0.265,osoba1
osoba1,47.444,47.925,0.481,osoba1
osoba1,72.854,77.032,4.178,osoba1
osoba1,80.983,81.232,0.249,osoba1
osoba1,90.096,93.277,3.181,osoba1
osoba1,94.298,102.79,8.492,osoba1
osoba1,105.258,106.208,0.95,osoba1
osoba1,111.161,111.531,0.37,osoba1
osoba1,117.658,122.647,4.989,osoba1
osoba1,129.155,129.29,0.135,osoba1
osoba1,136.499,136.922,0.423,osoba1
osoba1,153.402,165.175,11.773,osoba1
osoba1,166.952,170.186,3.234,osoba1
osoba1,188.2,188.477,0.277,osoba1
osoba1,190.957,191.341,0.384,osoba1
osoba1,193.3,195.291,1.991,osoba1
osoba1,200.713,200.831,0.118,osoba1
osoba1,203.953,204.835,0.882,osoba1
osoba1,210.658,211.434,0.776,osoba1
osoba1,212.444,213.711,1.267,osoba1
osoba1,215.719,227.299,11.58,osoba1
osoba1,228.406,234.215,5.809,osoba1
osoba1,243.903,245.323,1.42,osoba1
osoba1,246.708,246.966,0.258,osoba1
osoba1,255.354,256.441,1.087,osoba1
osoba1,258.096,258.261,0.165,osoba1
osoba1,268.072,268.278,0.206,osoba1
osoba1,272.76,272.903,0.143,osoba1
osoba1,311.326,311.593,0.267,osoba1
osoba1,312.645,320.574,7.929,osoba1
osoba1,329.57,331.547,1.977,osoba1
osoba1,338.017,341.58,3.563,osoba1
osoba1,342.843,345.714,2.871,osoba1
osoba1,348,349.277,1.277,osoba1
osoba1,355.532,357.42,1.888,osoba1
osoba1,361.012,365.852,4.84,osoba1
osoba1,366.884,369.106,2.222,osoba1
osoba1,382.461,385.377,2.916,osoba1
osoba1,390.315,391.502,1.187,osoba1
osoba1,397.376,405.494,8.118,osoba1
osoba1,411.426,415.013,3.587,osoba1
osoba1,440.537,441.074,0.537,osoba1
osoba1,450.905,451.37,0.465,osoba1
osoba1,472.243,480.485,8.242,osoba1
osoba1,482.121,484.398,2.277,osoba1
osoba1,539.882,540.283,0.401,osoba1
osoba1,550.153,555.458,5.305,osoba1
osoba1,557.906,558.958,1.052,osoba1
osoba1,579.502,582.13,2.628,osoba1
osoba1,586.293,588.449,2.156,osoba1
osoba1,617.488,617.804,0.316,osoba1
osoba1,634.15,646.12,11.97,osoba1
osoba1,648.249,648.789,0.54,osoba1
osoba1,652.22,655.909,3.689,osoba1
osoba1,661.469,662.239,0.77,osoba1
osoba1,664.894,665.265,0.371,osoba1
osoba1,680.195,690.08,9.885,osoba1
osoba1,693.219,711.712,18.493,osoba1
osoba1,717.343,717.791,0.448,osoba1
osoba1,730.248,730.56,0.312,osoba1
osoba1,736.499,738.118,1.619,osoba1
osoba1,739.361,739.646,0.285,osoba1
osoba1,746.243,756.278,10.035,osoba1
osoba1,787.032,788.117,1.085,osoba1
osoba1,814.12,818.817,4.697,osoba1
osoba1,822.271,823.919,1.648,osoba1
osoba1,826.768,827.013,0.245,osoba1
osoba1,837.932,838.286,0.354,osoba1
osoba1,841.651,842.041,0.39,osoba1
osoba1,891.16,891.358,0.198,osoba1
osoba1,903.332,903.447,0.115,osoba1
osoba1,929.025,929.134,0.109,osoba1
osoba1,930.531,931.079,0.548,osoba1
osoba1,932.328,933.82,1.492,osoba1
osoba1,934.926,937.648,2.722,osoba1
osoba1,939.642,940.831,1.189,osoba1
osoba1,960.425,960.662,0.237,osoba1
osoba1,974.417,975.028,0.611,osoba1
osoba1,977.639,981.006,3.367,osoba1
osoba1,987.873,990.043,2.17,osoba1
osoba2,29.257,30.299,1.042,osoba2
osoba2,31.759,32.006,0.247,osoba2
osoba2,38.598,38.846,0.248,osoba2
osoba2,43.445,46.051,2.606,osoba2
osoba2,50.833,62.555,11.722,osoba2
osoba2,65.898,66.163,0.265,osoba2
osoba2,70.872,71.881,1.009,osoba2
osoba2,76.747,76.885,0.138,osoba2
osoba2,212.356,212.656,0.3,osoba2
osoba2,232.533,232.835,0.302,osoba2
osoba2,234.842,235.009,0.167,osoba2
osoba2,237.862,237.975,0.113,osoba2
osoba2,239.708,239.89,0.182,osoba2
