Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,47.018,50.085,3.067,osoba1
osoba1,52.827,53.314,0.487,osoba1
osoba1,60.757,61.042,0.285,osoba1
osoba1,63.865,64.304,0.439,osoba1
osoba1,86.364,87.221,0.857,osoba1
osoba1,98.746,99.476,0.73,osoba1
osoba1,105.67,106.086,0.416,osoba1
osoba1,108.697,108.891,0.194,osoba1
osoba1,120.1,120.416,0.316,osoba1
osoba1,139.443,140.692,1.249,osoba1
osoba1,141.931,142.603,0.672,osoba1
osoba1,144.093,144.691,0.598,osoba1
osoba1,156.232,156.828,0.596,osoba1
osoba1,158.887,158.993,0.106,osoba1
osoba1,160.761,161.312,0.551,osoba1
osoba1,162.45,162.898,0.448,osoba1
osoba1,164.026,165.013,0.987,osoba1
osoba1,180.351,182.492,2.141,osoba1
osoba1,186.278,188.371,2.093,osoba1
osoba1,189.491,194.033,4.542,osoba1
osoba1,195.054,198.432,3.378,osoba1
osoba1,200.956,203.824,2.868,osoba1
osoba1,205.5,205.93,0.43,osoba1
osoba1,234.086,234.41,0.324,osoba1
osoba1,243.207,243.768,0.561,osoba1
osoba1,251.192,252.083,0.891,osoba1
osoba1,257.674,258.055,0.381,osoba1
osoba1,259.88,260.337,0.457,osoba1
osoba1,264.591,264.93,0.339,osoba1
osoba1,267.921,268.917,0.996,osoba1
osoba1,273.234,281.377,8.143,osoba1
osoba1,289.198,289.793,0.595,osoba1
osoba1,292.514,293.096,0.582,osoba1
osoba1,297.563,298.128,0.565,osoba1
osoba1,303.171,303.867,0.696,osoba1
osoba1,348.883,351.59,2.707,osoba1
osoba1,352.698,353.298,0.6,osoba1
osoba1,356.68,357.778,1.098,osoba1
osoba1,384.57,391.764,7.194,osoba1
osoba1,392.813,406.504,13.691,osoba1
osoba1,407.944,411.079,3.135,osoba1
osoba1,412.328,424.165,11.837,osoba1
osoba1,425.5,430.378,4.878,osoba1
osoba1,435.452,437.877,2.425,osoba1
osoba1,438.979,439.416,0.437,osoba1
osoba1,454.358,454.725,0.367,osoba1
osoba1,463.64,463.894,0.254,osoba1
osoba1,477.595,478,0.405,osoba1
osoba1,483.118,488.778,5.66,osoba1
osoba1,494.508,494.933,0.425,osoba1
osoba1,503.322,504.658,1.336,osoba1
osoba1,531.936,533.357,1.421,osoba1
osoba1,535.56,541.143,5.583,osoba1
osoba1,542.21,561.947,19.737,osoba1
osoba1,563.802,569.569,5.767,osoba1
osoba1,590.446,592.249,1.803,osoba1
osoba1,593.603,595.625,2.022,osoba1
osoba1,599.097,600.28,1.183,osoba1
osoba1,606.376,615.167,8.791,osoba1
osoba1,616.616,617.897,1.281,osoba1
osoba1,619.046,621.676,2.63,osoba1
osoba1,633.938,634.21,0.272,osoba1
osoba1,637.183,643.843,6.66,osoba1
osoba1,644.992,650.988,5.996,osoba1
osoba1,669.487,670.184,0.697,osoba1
osoba1,679.57,681.246,1.676,osoba1
osoba1,688.329,689.702,1.373,osoba1
osoba1,700.83,702.697,1.867,osoba1
osoba1,721.584,727.784,6.2,osoba1
osoba1,742.536,742.997,0.461,osoba1
osoba1,751.314,752.348,1.034,osoba1
osoba1,761.556,762.061,0.505,osoba1
osoba1,768.975,769.327,0.352,osoba1
osoba1,777.806,779.282,1.476,osoba1
osoba1,787.184,788.549,1.365,osoba1
osoba1,811.939,812.123,0.184,osoba1
osoba1,814.762,815.369,0.607,osoba1
osoba1,818.165,819.287,1.122,osoba1
osoba1,837.023,839.214,2.191,osoba1
osoba1,847.678,849.398,1.72,osoba1
osoba1,850.656,854.242,3.586,osoba1
osoba1,856.829,858.569,1.74,osoba1
osoba1,879.8,880.159,0.359,osoba1
osoba1,923.609,925.03,1.421,osoba1
osoba1,930.684,933.512,2.828,osoba1
osoba1,1013.693,1014.302,0.609,osoba1
osoba1,1015.993,1016.388,0.395,osoba1
osoba1,1026.059,1026.546,0.487,osoba1
osoba2,29.662,30.633,0.971,osoba2
osoba2,54.169,55.667,1.498,osoba2
osoba2,58.096,58.956,0.86,osoba2
osoba2,85.622,86.315,0.693,osoba2
osoba2,88.53,89.263,0.733,osoba2
osoba2,92.679,92.946,0.267,osoba2
osoba2,94.061,95.597,1.536,osoba2
osoba2,115.09,117.812,2.722,osoba2
osoba2,207.494,208.382,0.888,osoba2
osoba2,209.7,211.545,1.845,osoba2
osoba2,243.894,245.783,1.889,osoba2
osoba2,246.983,251.754,4.771,osoba2
osoba2,253.751,265.551,11.8,osoba2
osoba2,284.498,285.196,0.698,osoba2
osoba2,287.44,289.588,2.148,osoba2
osoba2,290.916,291.727,0.811,osoba2
osoba2,293.059,295.509,2.45,osoba2
osoba2,297.021,299.082,2.061,osoba2
osoba2,331.577,333.718,2.141,osoba2
osoba2,335.132,342.752,7.62,osoba2
osoba2,344.02,346.52,2.5,osoba2
osoba2,486.892,487.069,0.177,osoba2
osoba2,499.296,502.141,2.845,osoba2
osoba2,653.405,662.637,9.232,osoba2
osoba2,665.144,670.712,5.568,osoba2
osoba2,671.82,672.852,1.032,osoba2
osoba2,674.413,677.939,3.526,osoba2
osoba2,690.937,701.486,10.549,osoba2
osoba2,709.244,709.52,0.276,osoba2
osoba2,714.314,722.089,7.775,osoba2
osoba2,723.869,727.35,3.481,osoba2
osoba2,728.525,732.035,3.51,osoba2
osoba2,733.27,738.149,4.879,osoba2
osoba2,743.01,751.343,8.333,osoba2
osoba2,758.128,767.523,9.395,osoba2
osoba2,770.039,773.963,3.924,osoba2
osoba2,778.682,778.842,0.16,osoba2
osoba2,781.114,785.099,3.985,osoba2
osoba2,786.321,786.624,0.303,osoba2
osoba2,787.688,788.255,0.567,osoba2
osoba2,790.707,798.171,7.464,osoba2
osoba2,799.504,802.273,2.769,osoba2
osoba2,803.425,812.566,9.141,osoba2
osoba2,824.429,828.109,3.68,osoba2
osoba2,829.231,846.017,16.786,osoba2
osoba2,863.934,864.094,0.16,osoba2
osoba2,874.507,875.306,0.799,osoba2
osoba2,876.618,877.594,0.976,osoba2
osoba2,886.419,886.996,0.577,osoba2
osoba2,905.429,908.234,2.805,osoba2
osoba2,909.76,913.31,3.55,osoba2
osoba2,916.622,920.678,4.056,osoba2
osoba2,924.512,928.224,3.712,osoba2
osoba2,930.256,931.539,1.283,osoba2
osoba2,946.329,948.474,2.145,osoba2
osoba2,949.804,953.558,3.754,osoba2
osoba2,956.541,969.686,13.145,osoba2
osoba2,971.433,975.874,4.441,osoba2
osoba2,977.378,978.431,1.053,osoba2
osoba2,979.865,981.444,1.579,osoba2
osoba2,983.326,986.145,2.819,osoba2
osoba2,992.425,995.399,2.974,osoba2
osoba2,996.524,998.526,2.002,osoba2
osoba2,1000.848,1009.493,8.645,osoba2
osoba2,1010.576,1013.328,2.752,osoba2
osoba2,1014.858,1014.977,0.119,osoba2
osoba2,1017.601,1021.409,3.808,osoba2
osoba2,1022.517,1031.488,8.971,osoba2
osoba2,1034.419,1035.289,0.87,osoba2
osoba2,1040.224,1046.56,6.336,osoba2
osoba3,35.689,40.619,4.93,osoba3
osoba3,41.97,46.222,4.252,osoba3
osoba3,52.326,52.449,0.123,osoba3
osoba3,57.554,59.207,1.653,osoba3
osoba3,75.303,78.83,3.527,osoba3
osoba3,79.884,83.999,4.115,osoba3
osoba3,91.016,92.208,1.192,osoba3
osoba3,95.72,96.369,0.649,osoba3
osoba3,100.706,100.817,0.111,osoba3
osoba3,102.721,104.344,1.623,osoba3
osoba3,112.017,113.461,1.444,osoba3
osoba3,120.266,128.606,8.34,osoba3
osoba3,130.131,133.111,2.98,osoba3
osoba3,134.472,136.586,2.114,osoba3
osoba3,137.749,139.279,1.53,osoba3
osoba3,141.414,183.18,41.766,osoba3
osoba3,220.499,220.747,0.248,osoba3
osoba3,238.696,244.666,5.97,osoba3
osoba3,272.954,274.399,1.445,osoba3
osoba3,284.371,284.665,0.294,osoba3
osoba3,304.74,322.127,17.387,osoba3
osoba3,326.266,327.041,0.775,osoba3
osoba3,328.123,329.584,1.461,osoba3
osoba3,348.74,349.384,0.644,osoba3
osoba3,352.604,354.189,1.585,osoba3
osoba3,356.044,366.748,10.704,osoba3
osoba3,367.782,374.051,6.269,osoba3
osoba3,375.177,379.064,3.887,osoba3
osoba3,479.859,480.705,0.846,osoba3
osoba3,505.083,507.038,1.955,osoba3
osoba3,509.181,510.184,1.003,osoba3
osoba3,511.958,533.113,21.155,osoba3
osoba3,571.842,572.039,0.197,osoba3
osoba3,579.477,585.956,6.479,osoba3
osoba3,587.041,590.824,3.783,osoba3
osoba3,592.663,592.839,0.176,osoba3
osoba3,596.539,597.095,0.556,osoba3
osoba3,599.23,599.37,0.14,osoba3
osoba3,603.218,604.401,1.183,osoba3
osoba3,623.859,637.35,13.491,osoba3
osoba3,662.574,664.972,2.398,osoba3
osoba3,673.641,673.989,0.348,osoba3
osoba3,677.095,678.343,1.248,osoba3
osoba3,680.8,687.111,6.311,osoba3
osoba3,703.343,709.808,6.465,osoba3
osoba3,711.091,715.05,3.959,osoba3
osoba3,721.968,722.12,0.152,osoba3
osoba3,739.961,742.382,2.421,osoba3
osoba3,816.931,818.298,1.367,osoba3
osoba3,819.412,823.362,3.95,osoba3
osoba3,938.016,943.378,5.362,osoba3
osoba3,944.592,945.063,0.471,osoba3
osoba3,955.039,955.752,0.713,osoba3
osoba3,959.294,959.752,0.458,osoba3
osoba3,988.332,992.072,3.74,osoba3
osoba4,31.765,33.93,2.165,osoba4
osoba4,52.196,53.236,1.04,osoba4
osoba4,54.299,55.918,1.619,osoba4
osoba4,60.164,61.508,1.344,osoba4
