Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,32.09,32.399,0.309,osoba1
osoba1,38.024,38.225,0.201,osoba1
osoba1,51.046,51.44,0.394,osoba1
osoba1,74.206,88.909,14.703,osoba1
osoba1,91.593,101.682,10.089,osoba1
osoba1,146.823,158.06,11.237,osoba1
osoba1,159.082,159.72,0.638,osoba1
osoba1,170.995,191.702,20.707,osoba1
osoba1,192.788,195.084,2.296,osoba1
osoba1,199.428,221.048,21.62,osoba1
osoba1,222.286,227.417,5.131,osoba1
osoba1,228.584,236.001,7.417,osoba1
osoba1,242.691,243.015,0.324,osoba1
osoba1,248.7,250.804,2.104,osoba1
osoba1,255.335,255.576,0.241,osoba1
osoba1,260.657,261.123,0.466,osoba1
osoba1,265.407,265.605,0.198,osoba1
osoba1,269.617,281.311,11.694,osoba1
osoba1,282.809,285.036,2.227,osoba1
osoba1,286.638,290.009,3.371,osoba1
osoba1,335.891,340.345,4.454,osoba1
osoba1,341.409,355.84,14.431,osoba1
osoba1,357.272,360.682,3.41,osoba1
osoba1,409.871,411.023,1.152,osoba1
osoba1,417.766,419.091,1.325,osoba1
osoba1,693.047,693.217,0.17,osoba1
osoba1,706.511,772.229,65.718,osoba1
osoba1,777.825,782.329,4.504,osoba1
osoba1,783.758,809.661,25.903,osoba1
osoba1,812.011,812.163,0.152,osoba1
osoba1,868.41,869.208,0.798,osoba1
osoba1,919.462,920.228,0.766,osoba1
osoba1,924.861,925.063,0.202,osoba1
osoba1,931.3,931.944,0.644,osoba1
osoba1,941.737,942.247,0.51,osoba1
osoba1,944.964,945.256,0.292,osoba1
osoba1,947.951,948.202,0.251,osoba1
osoba2,38.736,39.076,0.34,osoba2
osoba2,51.318,53.238,1.92,osoba2
osoba2,62.253,65.598,3.345,osoba2
osoba2,229.399,230.496,1.097,osoba2
osoba2,249.118,249.8,0.682,osoba2
osoba2,405.235,408.771,3.536,osoba2
