Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba2,613.374,688.461,75.087,osoba2
osoba2,689.654,714.389,24.735,osoba2
osoba2,715.652,717.515,1.863,osoba2
osoba2,718.581,721.4,2.819,osoba2
osoba2,722.538,730.654,8.116,osoba2
osoba2,733.503,733.679,0.176,osoba2
osoba2,737.475,769.375,31.9,osoba2
osoba2,771.067,775.748,4.681,osoba2
osoba2,777.108,777.986,0.878,osoba2
osoba2,779.226,780.296,1.07,osoba2
osoba2,781.761,781.939,0.178,osoba2
osoba2,783.231,783.662,0.431,osoba2
osoba2,787.407,791.662,4.255,osoba2
osoba2,794.364,795.417,1.053,osoba2
osoba2,796.945,799.099,2.154,osoba2
osoba2,800.159,802.679,2.52,osoba2
osoba2,804.923,805.146,0.223,osoba2
osoba2,855.519,859.216,3.697,osoba2
osoba2,860.319,870.512,10.193,osoba2
osoba2,872.024,873.813,1.789,osoba2
osoba2,875.004,877.581,2.577,osoba2
osoba2,888.917,889.227,0.31,osoba2
osoba2,896.105,897.595,1.49,osoba2
osoba2,899.122,932.981,33.859,osoba2
osoba2,988.434,992.033,3.599,osoba2
osoba2,995.098,995.82,0.722,osoba2
osoba3,30.315,30.439,0.124,osoba3
osoba3,42.219,42.366,0.147,osoba3
osoba3,45.292,51.69,6.398,osoba3
osoba3,56.259,56.771,0.512,osoba3
osoba3,67.239,67.469,0.23,osoba3
osoba3,71.726,72.038,0.312,osoba3
osoba3,81.352,81.738,0.386,osoba3
osoba3,93.435,94.445,1.01,osoba3
osoba3,102.065,102.814,0.749,osoba3
osoba3,109.254,109.588,0.334,osoba3
osoba3,120.422,121.977,1.555,osoba3
osoba3,129.244,129.716,0.472,osoba3
osoba3,143.573,143.853,0.28,osoba3
osoba3,147.194,147.64,0.446,osoba3
osoba3,151.025,151.334,0.309,osoba3
osoba3,156.816,157.41,0.594,osoba3
osoba3,165.08,165.373,0.293,osoba3
osoba3,194.999,195.394,0.395,osoba3
osoba3,202.425,202.753,0.328,osoba3
osoba3,208.888,209.885,0.997,osoba3
osoba3,210.939,216.503,5.564,osoba3
osoba3,218.852,220.456,1.604,osoba3
osoba3,221.701,231.415,9.714,osoba3
osoba3,233.256,245.812,12.556,osoba3
osoba3,249.378,268.122,18.744,osoba3
osoba3,274.674,274.824,0.15,osoba3
osoba3,283.737,284.005,0.268,osoba3
osoba3,296.796,297.175,0.379,osoba3
osoba3,302.272,302.602,0.33,osoba3
osoba3,311.395,311.81,0.415,osoba3
osoba3,319.177,320.011,0.834,osoba3
osoba3,326.061,326.491,0.43,osoba3
osoba3,332.574,332.917,0.343,osoba3
osoba3,339.767,362.995,23.228,osoba3
osoba3,367.057,367.665,0.608,osoba3
osoba3,373.943,374.113,0.17,osoba3
osoba3,375.851,376.08,0.229,osoba3
osoba3,409.962,410.277,0.315,osoba3
osoba3,421.69,422.034,0.344,osoba3
osoba3,432.521,434.805,2.284,osoba3
osoba3,439.769,441.168,1.399,osoba3
osoba3,446.269,447.047,0.778,osoba3
osoba3,455.793,456.329,0.536,osoba3
osoba3,461.594,462.04,0.446,osoba3
osoba3,463.381,463.564,0.183,osoba3
osoba3,477.084,478.89,1.806,osoba3
osoba3,481.87,482.338,0.468,osoba3
osoba3,493.229,493.534,0.305,osoba3
osoba3,499.327,499.75,0.423,osoba3
osoba3,548,548.319,0.319,osoba3
osoba3,551.512,552.123,0.611,osoba3
osoba3,553.376,554.765,1.389,osoba3
osoba3,579.403,579.941,0.538,osoba3
osoba3,591.767,592.209,0.442,osoba3
osoba3,599.947,601.214,1.267,osoba3
osoba3,604.867,612.815,7.948,osoba3
osoba3,629.803,630.153,0.35,osoba3
osoba3,651.706,651.97,0.264,osoba3
osoba3,673.853,674.21,0.357,osoba3
osoba3,689.1,689.346,0.246,osoba3
osoba3,691.833,692.548,0.715,osoba3
osoba3,714.959,715.332,0.373,osoba3
osoba3,760.173,760.472,0.299,osoba3
osoba3,769.074,769.183,0.109,osoba3
osoba3,772.615,773.234,0.619,osoba3
osoba3,778.585,778.962,0.377,osoba3
osoba3,791.504,793.336,1.832,osoba3
osoba3,797.376,797.509,0.133,osoba3
osoba3,837.999,838.287,0.288,osoba3
osoba3,848.347,850.894,2.547,osoba3
osoba3,853.793,855.034,1.241,osoba3
osoba3,860.15,860.487,0.337,osoba3
osoba3,864.167,864.434,0.267,osoba3
osoba3,875.189,875.492,0.303,osoba3
osoba3,877.459,878.966,1.507,osoba3
osoba3,884.096,888.276,4.18,osoba3
osoba3,890.566,890.674,0.108,osoba3
osoba3,898.914,899.084,0.17,osoba3
osoba3,905.136,906.255,1.119,osoba3
osoba3,932.399,965.515,33.116,osoba3
osoba3,966.82,988.877,22.057,osoba3
osoba3,990.915,993.205,2.29,osoba3
osoba3,1049.902,1050.178,0.276,osoba3
osoba3,1051.457,1085.82,34.363,osoba3
osoba3,1091.455,1092.05,0.595,osoba3
osoba4,28.283,37.678,9.395,osoba4
osoba4,52.401,54.065,1.664,osoba4
osoba4,57.696,62.616,4.92,osoba4
osoba4,95.029,97.246,2.217,osoba4
osoba4,100.031,100.783,0.752,osoba4
osoba4,101.863,102.948,1.085,osoba4
osoba4,105.637,106.709,1.072,osoba4
osoba4,114.817,115.233,0.416,osoba4
osoba4,145.921,146.931,1.01,osoba4
osoba4,151.139,151.367,0.228,osoba4
osoba4,158.991,160.499,1.508,osoba4
osoba4,164.862,167.255,2.393,osoba4
osoba4,170.093,170.696,0.603,osoba4
osoba4,173.38,174.102,0.722,osoba4
osoba4,180.919,181.311,0.392,osoba4
osoba4,188.611,188.933,0.322,osoba4
osoba4,246.587,247.609,1.022,osoba4
osoba4,364.07,378.407,14.337,osoba4
osoba4,432.303,433.631,1.328,osoba4
osoba4,492.773,494.634,1.861,osoba4
osoba4,536.888,540.218,3.33,osoba4
osoba4,551.191,551.72,0.529,osoba4
osoba4,721.867,721.983,0.116,osoba4
osoba4,730.954,738.187,7.233,osoba4
osoba4,747.974,748.275,0.301,osoba4
osoba4,787.229,788.177,0.948,osoba4
osoba4,795.756,796.055,0.299,osoba4
osoba4,802.754,802.899,0.145,osoba4
osoba4,806.149,810.781,4.632,osoba4
osoba4,814.428,814.68,0.252,osoba4
osoba4,817.001,817.797,0.796,osoba4
osoba4,834.761,835.722,0.961,osoba4
osoba4,852.011,852.964,0.953,osoba4
osoba4,977.049,978.363,1.314,osoba4
osoba4,997.082,1051.066,53.984,osoba4
osoba4,1057.754,1057.975,0.221,osoba4
osoba4,1063.483,1063.872,0.389,osoba4
osoba4,1070.958,1071.073,0.115,osoba4
osoba4,1075.502,1075.678,0.176,osoba4
osoba4,1083.709,1084.778,1.069,osoba4
eksperymentator,2.531,12.904,10.373,eksperymentator
eksperymentator,14.804,15.827,1.023,eksperymentator
eksperymentator,18.042,22.644,4.602,eksperymentator
eksperymentator,23.679,24.229,0.55,eksperymentator
eksperymentator,207.014,207.567,0.553,eksperymentator
eksperymentator,211.09,211.224,0.134,eksperymentator
eksperymentator,1087.13,1094.336,7.206,eksperymentator
