Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba2,860.107,878.553,18.446,osoba2
osoba2,879.565,895.949,16.384,osoba2
osoba2,900.618,907.845,7.227,osoba2
osoba2,918.737,932.661,13.924,osoba2
osoba2,934.226,935.041,0.815,osoba2
osoba2,937.586,938.824,1.238,osoba2
osoba2,973.632,1002.607,28.975,osoba2
osoba3,13.945,14.218,0.273,osoba3
osoba3,20.051,20.429,0.378,osoba3
osoba3,24.579,24.889,0.31,osoba3
osoba3,27.34,29.397,2.057,osoba3
osoba3,31.78,33.395,1.615,osoba3
osoba3,35.245,35.586,0.341,osoba3
osoba3,45.377,45.607,0.23,osoba3
osoba3,54.69,55.694,1.004,osoba3
osoba3,75.026,75.127,0.101,osoba3
osoba3,83.708,83.815,0.107,osoba3
osoba3,107.484,108.459,0.975,osoba3
osoba3,109.554,110.057,0.503,osoba3
osoba3,119.798,134.005,14.207,osoba3
osoba3,135.968,161.682,25.714,osoba3
osoba3,163.736,169.328,5.592,osoba3
osoba3,170.943,173.367,2.424,osoba3
osoba3,174.694,176.61,1.916,osoba3
osoba3,177.862,179.468,1.606,osoba3
osoba3,187.692,213.916,26.224,osoba3
osoba3,224.324,249.101,24.777,osoba3
osoba3,255.772,266.487,10.715,osoba3
osoba3,268.154,268.722,0.568,osoba3
osoba3,270.614,272.014,1.4,osoba3
osoba3,276.594,278.42,1.826,osoba3
osoba3,280.144,280.913,0.769,osoba3
osoba3,283.852,284.453,0.601,osoba3
osoba3,310.166,313.117,2.951,osoba3
osoba3,314.315,314.583,0.268,osoba3
osoba3,316.428,316.697,0.269,osoba3
osoba3,330.697,333.7,3.003,osoba3
osoba3,335.092,335.318,0.226,osoba3
osoba3,342.756,343.233,0.477,osoba3
osoba3,348.203,348.479,0.276,osoba3
osoba3,354.429,357.915,3.486,osoba3
osoba3,359.237,359.584,0.347,osoba3
osoba3,378.935,380.291,1.356,osoba3
osoba3,387.141,388.132,0.991,osoba3
osoba3,398.627,399.564,0.937,osoba3
osoba3,500.179,500.852,0.673,osoba3
osoba3,514.297,515.163,0.866,osoba3
osoba3,539.533,539.697,0.164,osoba3
osoba3,557.597,557.754,0.157,osoba3
osoba3,562.302,562.62,0.318,osoba3
osoba3,571.154,571.349,0.195,osoba3
osoba3,575.571,578.259,2.688,osoba3
osoba3,581.479,582.125,0.646,osoba3
osoba3,585.22,585.46,0.24,osoba3
osoba3,587.39,589.846,2.456,osoba3
osoba3,590.997,591.877,0.88,osoba3
osoba3,599.798,604.897,5.099,osoba3
osoba3,616.496,616.678,0.182,osoba3
osoba3,618.645,619.018,0.373,osoba3
osoba3,620.505,621.674,1.169,osoba3
osoba3,624.924,625.791,0.867,osoba3
osoba3,631.703,631.95,0.247,osoba3
osoba3,678.89,679.289,0.399,osoba3
osoba3,710.412,711.453,1.041,osoba3
osoba3,716.988,718.459,1.471,osoba3
osoba3,791.669,791.904,0.235,osoba3
osoba3,793.969,795.639,1.67,osoba3
osoba3,819.65,820.54,0.89,osoba3
osoba3,824.906,825.115,0.209,osoba3
osoba3,831.15,831.311,0.161,osoba3
osoba3,840.095,840.514,0.419,osoba3
osoba3,848.303,849.568,1.265,osoba3
osoba3,854.071,854.764,0.693,osoba3
osoba3,866.516,867.514,0.998,osoba3
osoba3,893.896,894.311,0.415,osoba3
osoba3,910.545,910.693,0.148,osoba3
osoba3,938.388,938.586,0.198,osoba3
osoba4,26.194,27.991,1.797,osoba4
osoba4,30.315,31.068,0.753,osoba4
osoba4,32.897,34.682,1.785,osoba4
osoba4,36.842,40.464,3.622,osoba4
osoba4,41.578,41.879,0.301,osoba4
osoba4,43.089,44.764,1.675,osoba4
osoba4,47.831,48.451,0.62,osoba4
osoba4,51.859,52.539,0.68,osoba4
osoba4,54.438,57.294,2.856,osoba4
osoba4,60.938,63.768,2.83,osoba4
osoba4,67.988,68.949,0.961,osoba4
osoba4,71.633,71.758,0.125,osoba4
osoba4,75.112,75.381,0.269,osoba4
osoba4,83.66,83.945,0.285,osoba4
osoba4,88.853,88.978,0.125,osoba4
osoba4,90.934,91.309,0.375,osoba4
osoba4,95.331,97.654,2.323,osoba4
osoba4,102.661,102.846,0.185,osoba4
osoba4,104.416,104.52,0.104,osoba4
osoba4,114.067,114.342,0.275,osoba4
osoba4,349.416,353.708,4.292,osoba4
osoba4,356.573,358.571,1.998,osoba4
osoba4,362.585,365.336,2.751,osoba4
osoba4,371.088,373.346,2.258,osoba4
osoba4,374.686,375.101,0.415,osoba4
osoba4,378.545,378.878,0.333,osoba4
osoba4,381.255,381.584,0.329,osoba4
osoba4,386.46,386.771,0.311,osoba4
osoba4,389.039,389.261,0.222,osoba4
osoba4,416.296,417.126,0.83,osoba4
osoba4,449.664,451.404,1.74,osoba4
osoba4,457.442,458.612,1.17,osoba4
osoba4,498.046,498.704,0.658,osoba4
osoba4,504.252,515.731,11.479,osoba4
osoba4,516.796,527.636,10.84,osoba4
osoba4,529.211,531.678,2.467,osoba4
osoba4,536.782,537.991,1.209,osoba4
osoba4,539.329,539.576,0.247,osoba4
osoba4,559.803,561.25,1.447,osoba4
osoba4,563.876,572.432,8.556,osoba4
osoba4,573.846,575.379,1.533,osoba4
osoba4,576.504,576.778,0.274,osoba4
osoba4,588.457,589.58,1.123,osoba4
osoba4,627.719,634.905,7.186,osoba4
osoba4,636.053,645.077,9.024,osoba4
osoba4,646.289,654.891,8.602,osoba4
osoba4,656.504,659.415,2.911,osoba4
osoba4,668.155,669.477,1.322,osoba4
osoba4,670.586,670.752,0.166,osoba4
osoba4,696.646,698.134,1.488,osoba4
osoba4,700.789,702.896,2.107,osoba4
osoba4,709.159,709.418,0.259,osoba4
osoba4,715.536,715.74,0.204,osoba4
osoba4,719.28,722.545,3.265,osoba4
osoba4,724.032,724.39,0.358,osoba4
osoba4,733.281,733.408,0.127,osoba4
osoba4,738.406,738.674,0.268,osoba4
osoba4,743.496,743.613,0.117,osoba4
osoba4,747.755,747.989,0.234,osoba4
osoba4,762.29,762.589,0.299,osoba4
osoba4,764.324,764.506,0.182,osoba4
osoba4,793.293,793.595,0.302,osoba4
osoba4,795.061,795.5,0.439,osoba4
osoba4,804.874,805.195,0.321,osoba4
osoba4,807.665,818.806,11.141,osoba4
osoba4,822.069,833.019,10.95,osoba4
osoba4,834.785,839.679,4.894,osoba4
osoba4,846.763,849.058,2.295,osoba4
osoba4,853.867,857.361,3.494,osoba4
osoba4,865.846,866.764,0.918,osoba4
osoba4,877.63,879.263,1.633,osoba4
osoba4,885.785,886.034,0.249,osoba4
osoba4,896.456,900.014,3.558,osoba4
osoba4,907.202,907.451,0.249,osoba4
osoba4,909.148,909.435,0.287,osoba4
eksperymentator,1.871,13.018,11.147,eksperymentator
eksperymentator,14.374,16.722,2.348,eksperymentator
eksperymentator,17.871,19.386,1.515,eksperymentator
eksperymentator,1005.386,1008.107,2.721,eksperymentator
