Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1_1,25.32,34.452,9.132,osoba1
osoba1_1,35.535,36.08,0.545,osoba1
osoba1_1,37.323,37.976,0.653,osoba1
osoba1_1,45.006,67.714,22.708,osoba1
osoba1_1,68.922,105.472,36.55,osoba1
osoba1_1,106.885,117.828,10.943,osoba1
osoba1_1,121.976,122.079,0.103,osoba1
osoba1_1,146.577,147.103,0.526,osoba1
osoba1_1,181.017,181.263,0.246,osoba1
osoba1_1,185.752,191.308,5.556,osoba1
osoba1_1,192.739,192.991,0.252,osoba1
osoba1_1,198.157,198.33,0.173,osoba1
osoba1_1,202.791,203.037,0.246,osoba1
osoba1_1,312,317.907,5.907,osoba1
osoba1_1,326.332,326.474,0.142,osoba1
osoba1_1,331.257,331.577,0.32,osoba1
osoba1_1,409.689,409.96,0.271,osoba1
osoba1_1,430.896,431.145,0.249,osoba1
osoba1_1,483.807,485.521,1.714,osoba1
osoba1_1,508.588,509.863,1.275,osoba1
osoba1_1,626.551,627.422,0.871,osoba1
osoba1_1,711.697,713.874,2.177,osoba1
osoba1_1,718.3,718.718,0.418,osoba1
osoba1_1,723.05,728.775,5.725,osoba1
osoba1_1,736.66,736.847,0.187,osoba1
osoba2,13.694,13.836,0.142,osoba2
osoba2,18.629,18.833,0.204,osoba2
osoba2,30.665,31.624,0.959,osoba2
osoba2,34.206,35.271,1.065,osoba2
osoba2,40.848,46.578,5.73,osoba2
osoba2,47.714,47.816,0.102,osoba2
osoba2,77.92,78.139,0.219,osoba2
osoba2,79.506,79.709,0.203,osoba2
osoba2,120.264,146.162,25.898,osoba2
osoba2,147.201,152.305,5.104,osoba2
osoba2,153.498,156.813,3.315,osoba2
osoba2,158.312,168.228,9.916,osoba2
osoba2,169.861,179.95,10.089,osoba2
osoba2,181.584,183.062,1.478,osoba2
osoba2,195.446,195.94,0.494,osoba2
osoba2,239.429,240.038,0.609,osoba2
osoba2,277.686,277.992,0.306,osoba2
osoba2,284.972,285.125,0.153,osoba2
osoba2,291.249,291.665,0.416,osoba2
osoba2,321.535,321.772,0.237,osoba2
osoba2,340.119,340.224,0.105,osoba2
osoba2,353.096,353.595,0.499,osoba2
osoba2,357.001,357.589,0.588,osoba2
osoba2,362.545,362.781,0.236,osoba2
