Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,41.111,42.86,1.749,osoba1
osoba1,61.251,113.892,52.641,osoba1
osoba1,115.423,115.683,0.26,osoba1
osoba1,117.218,118.784,1.566,osoba1
osoba1,132.232,132.757,0.525,osoba1
osoba1,156.466,158.381,1.915,osoba1
osoba1,168.74,169.156,0.416,osoba1
osoba1,175.578,175.813,0.235,osoba1
osoba1,224.393,256.233,31.84,osoba1
osoba1,277.244,298.642,21.398,osoba1
osoba1,299.774,317.19,17.416,osoba1
osoba1,322.907,323.189,0.282,osoba1
osoba1,344.787,345.728,0.941,osoba1
osoba1,385.319,416.741,31.422,osoba1
osoba1,483.032,483.164,0.132,osoba1
osoba1,486.24,534.105,47.865,osoba1
osoba1,537.327,539.966,2.639,osoba1
osoba1,541.793,542.402,0.609,osoba1
osoba1,577.129,577.323,0.194,osoba1
osoba1,638.387,643.391,5.004,osoba1
osoba1,665.983,667.024,1.041,osoba1
osoba1,669.356,669.475,0.119,osoba1
osoba1,682.864,683.076,0.212,osoba1
osoba1,702.712,707.3,4.588,osoba1
osoba1,712.882,713.022,0.14,osoba1
osoba1,715.984,719.348,3.364,osoba1
osoba1,757.919,768.395,10.476,osoba1
osoba1,773.788,774.141,0.353,osoba1
osoba1,778.072,778.243,0.171,osoba1
osoba1,783.367,784.872,1.505,osoba1
osoba1,845.44,846.431,0.991,osoba1
osoba1,848.5,850.097,1.597,osoba1
osoba1,863.993,864.162,0.169,osoba1
osoba1,870.582,870.696,0.114,osoba1
osoba1,875.448,876.359,0.911,osoba1
osoba1,890.263,909.604,19.341,osoba1
osoba1,969.508,975.158,5.65,osoba1
osoba1,979.91,981.821,1.911,osoba1
osoba1,984.084,984.67,0.586,osoba1
osoba2_1,35.086,35.2,0.114,osoba2
osoba2_1,38.407,39.147,0.74,osoba2
osoba2_1,41.443,41.581,0.138,osoba2
osoba2_1,52.247,52.485,0.238,osoba2
osoba2_1,55.35,56.504,1.154,osoba2
osoba2_1,59.369,60.261,0.892,osoba2
osoba2_1,121.803,127.578,5.775,osoba2
osoba2_1,128.701,136.353,7.652,osoba2
osoba2_1,137.381,138.137,0.756,osoba2
osoba2_1,141.547,142.199,0.652,osoba2
osoba2_1,143.515,144.225,0.71,osoba2
osoba2_1,145.334,146.455,1.121,osoba2
osoba2_1,148.914,150.722,1.808,osoba2
osoba2_1,153.833,155.45,1.617,osoba2
osoba2_1,159.815,166.547,6.732,osoba2
osoba2_1,167.637,168.224,0.587,osoba2
osoba2_1,256.569,257.078,0.509,osoba2
osoba2_1,318.909,319.254,0.345,osoba2
osoba2_1,361.628,361.752,0.124,osoba2
osoba2_1,637.08,637.838,0.758,osoba2
osoba2_1,756.489,758.349,1.86,osoba2
osoba2_1,788.041,789.752,1.711,osoba2
osoba2_1,791.213,794.436,3.223,osoba2
osoba2_1,795.479,796.851,1.372,osoba2
osoba2_1,798.182,799.47,1.288,osoba2
osoba2_1,800.595,804.14,3.545,osoba2
osoba2_1,805.584,807.374,1.79,osoba2
osoba2_1,808.823,813.922,5.099,osoba2
osoba2_1,815.955,816.805,0.85,osoba2
osoba2_1,819.295,820.093,0.798,osoba2
osoba2_1,821.268,822.081,0.813,osoba2
osoba2_1,825.773,835.008,9.235,osoba2
osoba2_1,836.499,837.993,1.494,osoba2
osoba2_1,841.284,842.41,1.126,osoba2
osoba2_1,847.294,847.458,0.164,osoba2
osoba2_1,851.23,865.399,14.169,osoba2
osoba2_1,866.662,870.754,4.092,osoba2
osoba2_1,873.309,874.956,1.647,osoba2
osoba2_1,879.519,881.929,2.41,osoba2
osoba2_1,884.194,888.513,4.319,osoba2
osoba2_1,892.655,893.126,0.471,osoba2
