Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,29.859,31.192,1.333,osoba1
osoba1,35.196,35.39,0.194,osoba1
osoba1,47.291,47.714,0.423,osoba1
osoba1,62.11,62.527,0.417,osoba1
osoba1,71.946,75.855,3.909,osoba1
osoba1,77.994,78.544,0.55,osoba1
osoba1,80.851,81.552,0.701,osoba1
osoba1,83.758,85.663,1.905,osoba1
osoba1,87.299,89.266,1.967,osoba1
osoba1,90.471,90.778,0.307,osoba1
osoba1,93.96,97.825,3.865,osoba1
osoba1,99.435,99.637,0.202,osoba1
osoba1,107.017,107.947,0.93,osoba1
osoba1,111.875,114.009,2.134,osoba1
osoba1,116.835,118.282,1.447,osoba1
osoba1,125.906,126.244,0.338,osoba1
osoba1,132.444,133.991,1.547,osoba1
osoba1,136.722,138.586,1.864,osoba1
osoba1,141.988,145.381,3.393,osoba1
osoba1,146.88,151.469,4.589,osoba1
osoba1,154.82,154.968,0.148,osoba1
osoba1,158.322,158.449,0.127,osoba1
osoba1,162.278,162.886,0.608,osoba1
osoba1,166.392,171.957,5.565,osoba1
osoba1,177.065,184.299,7.234,osoba1
osoba1,188.333,188.591,0.258,osoba1
osoba1,191.545,195.883,4.338,osoba1
osoba1,209.063,213.863,4.8,osoba1
osoba1,216.017,218.354,2.337,osoba1
osoba1,220.991,226.107,5.116,osoba1
osoba1,229.633,235.177,5.544,osoba1
osoba1,236.239,250.571,14.332,osoba1
osoba1,254.795,259.111,4.316,osoba1
osoba1,260.584,260.738,0.154,osoba1
osoba1,268.721,269.185,0.464,osoba1
osoba1,277.66,278.003,0.343,osoba1
osoba1,279.986,280.249,0.263,osoba1
osoba1,282.943,283.097,0.154,osoba1
osoba1,284.1,285.229,1.129,osoba1
osoba1,289.812,290.001,0.189,osoba1
osoba1,295.252,296.569,1.317,osoba1
osoba1,301.279,302.675,1.396,osoba1
osoba1,305.16,306.028,0.868,osoba1
osoba1,312.407,318.004,5.597,osoba1
osoba1,321.785,322.911,1.126,osoba1
osoba1,331.696,331.812,0.116,osoba1
osoba1,336.209,336.351,0.142,osoba1
osoba1,343.615,344.04,0.425,osoba1
osoba1,345.445,346.43,0.985,osoba1
osoba1,361.205,362.447,1.242,osoba1
osoba1,366.768,376.534,9.766,osoba1
osoba1,377.671,382.587,4.916,osoba1
osoba1,385.114,388.429,3.315,osoba1
osoba1,393.073,395.664,2.591,osoba1
osoba1,401.547,402.31,0.763,osoba1
osoba1,405.038,405.176,0.138,osoba1
osoba1,413.213,413.355,0.142,osoba1
osoba1,426.498,426.721,0.223,osoba1
osoba1,432.776,433.101,0.325,osoba1
osoba1,437.558,438.275,0.717,osoba1
osoba1,460.32,462.385,2.065,osoba1
osoba1,468.078,468.255,0.177,osoba1
osoba1,473.878,475.59,1.712,osoba1
osoba1,484.621,484.958,0.337,osoba1
osoba1,487.847,488.057,0.21,osoba1
osoba1,491.943,492.101,0.158,osoba1
osoba1,494.567,495.756,1.189,osoba1
osoba1,500.676,502.118,1.442,osoba1
osoba1,503.612,506.79,3.178,osoba1
osoba1,519.995,520.357,0.362,osoba1
osoba1,521.754,522.059,0.305,osoba1
osoba1,524.669,525.254,0.585,osoba1
osoba1,532.737,534.18,1.443,osoba1
osoba1,535.253,535.992,0.739,osoba1
osoba1,538.515,538.786,0.271,osoba1
osoba1,552.738,555.746,3.008,osoba1
osoba1,564.049,565.046,0.997,osoba1
osoba1,577.388,578.421,1.033,osoba1
osoba1,586.038,586.314,0.276,osoba1
osoba1,589.748,590.073,0.325,osoba1
osoba1,598.865,600.52,1.655,osoba1
osoba1,605.498,606.746,1.248,osoba1
osoba1,608.541,614.61,6.069,osoba1
osoba1,616.216,616.927,0.711,osoba1
osoba1,619.896,620.8,0.904,osoba1
osoba1,621.94,622.13,0.19,osoba1
osoba1,626.101,628.869,2.768,osoba1
osoba1,646.72,647.401,0.681,osoba1
osoba1,650.253,650.408,0.155,osoba1
osoba1,654.497,654.882,0.385,osoba1
osoba1,664.632,665.473,0.841,osoba1
osoba1,670.929,672.422,1.493,osoba1
osoba1,673.877,674.506,0.629,osoba1
osoba1,680.86,684.182,3.322,osoba1
osoba1,686.552,686.91,0.358,osoba1
osoba1,689.935,694.022,4.087,osoba1
osoba1,696.352,696.568,0.216,osoba1
osoba1,699.853,701.49,1.637,osoba1
osoba1,703.463,704.237,0.774,osoba1
osoba1,710.334,711.378,1.044,osoba1
osoba1,717.365,717.537,0.172,osoba1
osoba1,727.851,728.128,0.277,osoba1
osoba1,729.256,738.432,9.176,osoba1
osoba1,741.906,742.861,0.955,osoba1
osoba1,744.279,749.195,4.916,osoba1
osoba1,752.412,755.313,2.901,osoba1
osoba1,760.813,760.935,0.122,osoba1
osoba1,762.057,763.428,1.371,osoba1
osoba1,771.244,771.357,0.113,osoba1
osoba1,778.902,780.963,2.061,osoba1
osoba1,785.377,791.04,5.663,osoba1
osoba1,794.071,796.661,2.59,osoba1
osoba1,803.961,806.395,2.434,osoba1
osoba1,807.54,808.634,1.094,osoba1
osoba1,810.388,812.879,2.491,osoba1
osoba1,813.941,815.802,1.861,osoba1
osoba1,817.096,819.568,2.472,osoba1
osoba1,821.373,824.611,3.238,osoba1
osoba1,826.322,826.443,0.121,osoba1
osoba1,828.409,831.696,3.287,osoba1
osoba1,835.937,840.207,4.27,osoba1
osoba1,847.193,850.135,2.942,osoba1
osoba1,851.659,851.863,0.204,osoba1
osoba1,855.051,855.197,0.146,osoba1
osoba1,864.39,868.208,3.818,osoba1
osoba1,871.255,871.48,0.225,osoba1
osoba1,876.707,877.141,0.434,osoba1
osoba1,879.106,880.564,1.458,osoba1
osoba1,886.069,886.311,0.242,osoba1
osoba1,888.553,893.991,5.438,osoba1
osoba1,899.154,899.516,0.362,osoba1
osoba1,903.106,903.47,0.364,osoba1
osoba1,904.796,905.162,0.366,osoba1
osoba1,911.772,912.174,0.402,osoba1
osoba1,917.224,920.698,3.474,osoba1
osoba1,922.116,923.695,1.579,osoba1
osoba1,925.332,925.927,0.595,osoba1
osoba1,928.727,929.659,0.932,osoba1
osoba1,933.254,934.172,0.918,osoba1
osoba1,935.3,936.943,1.643,osoba1
osoba1,946.52,948.171,1.651,osoba1
osoba1,950.837,950.944,0.107,osoba1
osoba1,952.249,952.875,0.626,osoba1
osoba2,27.446,28.15,0.704,osoba2
osoba2,32.498,33.261,0.763,osoba2
osoba2,34.458,40.546,6.088,osoba2
osoba2,42.088,42.792,0.704,osoba2
osoba2,56.678,57.112,0.434,osoba2
osoba2,65.875,67.039,1.164,osoba2
osoba2,124.708,129.378,4.67,osoba2
osoba2,131.045,131.796,0.751,osoba2
osoba2,140.858,141.11,0.252,osoba2
osoba2,152.051,153.186,1.135,osoba2
osoba2,155.478,157.253,1.775,osoba2
osoba2,158.742,161.287,2.545,osoba2
osoba2,162.335,164.954,2.619,osoba2
osoba2,171.521,177.763,6.242,osoba2
osoba2,200.607,207.548,6.941,osoba2
osoba2,273.327,273.803,0.476,osoba2
osoba2,518.01,518.419,0.409,osoba2
osoba2,519.837,520.197,0.36,osoba2
osoba2,523.408,523.784,0.376,osoba2
osoba2,541.76,546.402,4.642,osoba2
osoba2,590.134,590.24,0.106,osoba2
osoba2,593.353,593.579,0.226,osoba2
osoba2,665.066,668.423,3.357,osoba2
osoba2,673.337,674.077,0.74,osoba2
osoba2,678.093,679.541,1.448,osoba2
osoba2,683.031,685.263,2.232,osoba2
osoba2,687.683,689.15,1.467,osoba2
osoba2,707.926,708.676,0.75,osoba2
osoba2,713.689,714.177,0.488,osoba2
osoba2,718.695,719.167,0.472,osoba2
osoba2,722.118,726.031,3.913,osoba2
osoba2,831.919,835.143,3.224,osoba2
osoba3,33.983,34.478,0.495,osoba3
osoba3,41.22,43.227,2.007,osoba3
osoba3,47.22,48.259,1.039,osoba3
osoba3,49.572,50.545,0.973,osoba3
osoba3,52.732,54.511,1.779,osoba3
osoba3,56.474,57.081,0.607,osoba3
osoba3,71.325,71.535,0.21,osoba3
osoba3,86.188,87.142,0.954,osoba3
osoba3,90.635,90.751,0.116,osoba3
osoba3,99.425,100.332,0.907,osoba3
osoba3,103.986,104.396,0.41,osoba3
osoba3,107.253,107.866,0.613,osoba3
osoba3,109.015,110.329,1.314,osoba3
osoba3,111.637,112.19,0.553,osoba3
osoba3,114.644,115.061,0.417,osoba3
osoba3,124.732,125.363,0.631,osoba3
osoba3,130.504,130.871,0.367,osoba3
osoba3,134.662,136.016,1.354,osoba3
osoba3,139.981,141.827,1.846,osoba3
osoba3,144.853,145.239,0.386,osoba3
osoba3,152.41,153.927,1.517,osoba3
osoba3,158.811,160.699,1.888,osoba3
osoba3,165.256,167.499,2.243,osoba3
osoba3,169.908,170.544,0.636,osoba3
osoba3,180.074,180.455,0.381,osoba3
osoba3,184.86,186.23,1.37,osoba3
osoba3,187.942,191.729,3.787,osoba3
osoba3,192.752,192.897,0.145,osoba3
osoba3,196.353,197.26,0.907,osoba3
osoba3,198.593,198.785,0.192,osoba3
osoba3,208.715,209.632,0.917,osoba3
osoba3,214.197,215.654,1.457,osoba3
osoba3,219.752,220.179,0.427,osoba3
osoba3,225.524,229.449,3.925,osoba3
osoba3,245.286,245.833,0.547,osoba3
osoba3,250.255,254.246,3.991,osoba3
osoba3,261.683,271.711,10.028,osoba3
osoba3,276.89,277.004,0.114,osoba3
osoba3,280.311,283.129,2.818,osoba3
osoba3,291.168,292.457,1.289,osoba3
osoba3,297.234,299.647,2.413,osoba3
osoba3,303.191,304.599,1.408,osoba3
osoba3,305.834,306.368,0.534,osoba3
osoba3,307.55,308.529,0.979,osoba3
osoba3,312.563,312.93,0.367,osoba3
osoba3,322.473,335.45,12.977,osoba3
osoba3,336.877,337.469,0.592,osoba3
osoba3,339.582,343.522,3.94,osoba3
osoba3,347.813,352.707,4.894,osoba3
osoba3,354.625,356.656,2.031,osoba3
osoba3,363.568,364.988,1.42,osoba3
osoba3,372.026,372.421,0.395,osoba3
osoba3,377.273,377.389,0.116,osoba3
osoba3,378.452,379.365,0.913,osoba3
osoba3,384.965,385.659,0.694,osoba3
osoba3,388.129,388.252,0.123,osoba3
osoba3,389.98,392.618,2.638,osoba3
osoba3,393.885,398.361,4.476,osoba3
osoba3,401.161,401.516,0.355,osoba3
osoba3,408.622,409.387,0.765,osoba3
osoba3,412.218,412.982,0.764,osoba3
osoba3,416.488,418.061,1.573,osoba3
osoba3,420.824,421.209,0.385,osoba3
osoba3,425.335,429.021,3.686,osoba3
osoba3,430.711,431.231,0.52,osoba3
osoba3,440.071,445.534,5.463,osoba3
osoba3,455.87,458.476,2.606,osoba3
osoba3,463.302,463.536,0.234,osoba3
osoba3,468.414,473.538,5.124,osoba3
osoba3,476.556,483.301,6.745,osoba3
osoba3,484.397,494.731,10.334,osoba3
osoba3,496.633,499.727,3.094,osoba3
osoba3,505.891,506.099,0.208,osoba3
osoba3,508.031,514.587,6.556,osoba3
osoba3,518.883,519.765,0.882,osoba3
osoba3,522.693,523.673,0.98,osoba3
osoba3,527.815,530.819,3.004,osoba3
osoba3,538.888,539.425,0.537,osoba3
osoba3,546.981,547.303,0.322,osoba3
osoba3,555.298,557.767,2.469,osoba3
osoba3,559.786,561.42,1.634,osoba3
osoba3,564.524,564.668,0.144,osoba3
osoba3,566.247,574.339,8.092,osoba3
osoba3,576.879,577.05,0.171,osoba3
osoba3,578.646,581.723,3.077,osoba3
osoba3,585.306,586.764,1.458,osoba3
osoba3,591.993,594.038,2.045,osoba3
osoba3,595.853,596.674,0.821,osoba3
osoba3,601.463,604.482,3.019,osoba3
osoba3,617.499,621.43,3.931,osoba3
osoba3,630.207,633.25,3.043,osoba3
osoba3,639.953,643.195,3.242,osoba3
osoba3,644.834,648.029,3.195,osoba3
osoba3,651.81,652.173,0.363,osoba3
osoba3,654.438,657.795,3.357,osoba3
osoba3,659.093,660.412,1.319,osoba3
osoba3,663.047,663.688,0.641,osoba3
osoba3,669.174,669.526,0.352,osoba3
osoba3,673.049,674.009,0.96,osoba3
osoba3,677.133,677.763,0.63,osoba3
osoba3,680.941,682.367,1.426,osoba3
osoba3,694.498,694.73,0.232,osoba3
osoba3,696.245,698.426,2.181,osoba3
osoba3,710.709,711.183,0.474,osoba3
osoba3,716.012,717.466,1.454,osoba3
osoba3,726.858,727.407,0.549,osoba3
osoba3,737.586,737.737,0.151,osoba3
osoba3,738.888,741.101,2.213,osoba3
osoba3,742.846,743.1,0.254,osoba3
osoba3,749.611,753.426,3.815,osoba3
osoba3,755.036,764.908,9.872,osoba3
osoba3,765.925,767.465,1.54,osoba3
osoba3,782.095,783.735,1.64,osoba3
osoba3,787.534,788.021,0.487,osoba3
osoba3,789.047,789.639,0.592,osoba3
osoba3,791.271,791.551,0.28,osoba3
osoba3,797.701,801.375,3.674,osoba3
osoba3,807.095,811.1,4.005,osoba3
osoba3,818.215,818.36,0.145,osoba3
osoba3,820.068,821.948,1.88,osoba3
osoba3,825.261,828.91,3.649,osoba3
osoba3,834.575,835.455,0.88,osoba3
osoba3,840.607,842.248,1.641,osoba3
osoba3,847.885,848.704,0.819,osoba3
osoba3,851.417,854.292,2.875,osoba3
osoba3,858.749,860.352,1.603,osoba3
osoba3,868.646,877.433,8.787,osoba3
osoba3,881.433,886.888,5.455,osoba3
osoba3,888.261,888.561,0.3,osoba3
osoba3,889.571,891.959,2.388,osoba3
osoba3,893.931,894.104,0.173,osoba3
osoba3,895.518,903.962,8.444,osoba3
osoba3,905.534,913.35,7.816,osoba3
osoba3,925.952,928.143,2.191,osoba3
osoba3,929.402,929.561,0.159,osoba3
osoba3,934.971,936.162,1.191,osoba3
osoba3,937.375,941.892,4.517,osoba3
osoba3,948.507,948.735,0.228,osoba3
osoba3,950.474,951.165,0.691,osoba3
osoba3,955.112,955.446,0.334,osoba3
osoba4,33.751,37.03,3.279,osoba4
osoba4,40.645,47.648,7.003,osoba4
osoba4,48.937,49.043,0.106,osoba4
osoba4,51.208,52.083,0.875,osoba4
osoba4,53.935,58.575,4.64,osoba4
osoba4,70.493,80.758,10.265,osoba4
osoba4,86.218,95.332,9.114,osoba4
osoba4,99.458,99.616,0.158,osoba4
osoba4,100.836,108.852,8.016,osoba4
osoba4,110.269,112.17,1.901,osoba4
osoba4,115.845,116.94,1.095,osoba4
osoba4,119.463,119.664,0.201,osoba4
osoba4,120.902,123.684,2.782,osoba4
osoba4,130.263,130.491,0.228,osoba4
osoba4,132.389,132.772,0.383,osoba4
osoba4,135.75,136.068,0.318,osoba4
osoba4,140.32,146.407,6.087,osoba4
osoba4,153.84,154.585,0.745,osoba4
osoba4,158.634,162.92,4.286,osoba4
osoba4,187.401,187.941,0.54,osoba4
osoba4,214.541,216.381,1.84,osoba4
osoba4,217.522,218.24,0.718,osoba4
osoba4,246.648,248.058,1.41,osoba4
osoba4,268.255,270.579,2.324,osoba4
osoba4,271.86,278.9,7.04,osoba4
osoba4,282.579,290.118,7.539,osoba4
osoba4,297.356,303.777,6.421,osoba4
osoba4,309.38,311.09,1.71,osoba4
osoba4,318.246,319.705,1.459,osoba4
osoba4,329.993,330.796,0.803,osoba4
osoba4,332.613,332.76,0.147,osoba4
osoba4,334.266,336.294,2.028,osoba4
osoba4,338.786,338.894,0.108,osoba4
osoba4,342.374,347.166,4.792,osoba4
osoba4,358.255,358.557,0.302,osoba4
osoba4,366.692,385.275,18.583,osoba4
osoba4,386.572,389.236,2.664,osoba4
osoba4,392.722,393.244,0.522,osoba4
osoba4,395.471,398.077,2.606,osoba4
osoba4,403.247,405.632,2.385,osoba4
osoba4,409.815,422.167,12.352,osoba4
osoba4,429.164,429.38,0.216,osoba4
osoba4,460.418,461.002,0.584,osoba4
osoba4,462.072,465.363,3.291,osoba4
osoba4,471.906,472.036,0.13,osoba4
osoba4,473.438,474.287,0.849,osoba4
osoba4,483.575,485.804,2.229,osoba4
osoba4,491.772,492.049,0.277,osoba4
osoba4,520.179,524.723,4.544,osoba4
osoba4,531.714,540.371,8.657,osoba4
osoba4,557.394,557.549,0.155,osoba4
osoba4,559.588,559.997,0.409,osoba4
osoba4,561.757,562.663,0.906,osoba4
osoba4,574.047,590.792,16.745,osoba4
osoba4,592.731,595.171,2.44,osoba4
osoba4,620.662,624.168,3.506,osoba4
osoba4,637.507,637.643,0.136,osoba4
osoba4,644.014,653.074,9.06,osoba4
osoba4,655.839,661.633,5.794,osoba4
osoba4,669.103,669.374,0.271,osoba4
osoba4,674.53,676.5,1.97,osoba4
osoba4,684.989,685.225,0.236,osoba4
osoba4,689.964,690.126,0.162,osoba4
osoba4,694.785,695.113,0.328,osoba4
osoba4,703.045,703.284,0.239,osoba4
osoba4,705.934,706.473,0.539,osoba4
osoba4,708.947,715.958,7.011,osoba4
