Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,39.707,46.612,6.905,osoba1
osoba1,47.686,49.242,1.556,osoba1
osoba1,54.092,57.107,3.015,osoba1
osoba1,61.428,65.188,3.76,osoba1
osoba1,66.264,67.789,1.525,osoba1
osoba1,75.448,79.196,3.748,osoba1
osoba1,85.525,91.776,6.251,osoba1
osoba1,106.005,115.26,9.255,osoba1
osoba1,119.055,121.976,2.921,osoba1
osoba1,129.314,131.223,1.909,osoba1
osoba1,139.638,139.824,0.186,osoba1
osoba1,141.184,141.737,0.553,osoba1
osoba1,142.745,144.982,2.237,osoba1
osoba1,147.127,150.017,2.89,osoba1
osoba1,151.063,152.65,1.587,osoba1
osoba1,180.072,180.347,0.275,osoba1
osoba1,182.805,189.244,6.439,osoba1
osoba1,190.384,190.825,0.441,osoba1
osoba1,191.861,192.16,0.299,osoba1
osoba1,195.594,196.333,0.739,osoba1
osoba1,197.372,197.942,0.57,osoba1
osoba1,199.056,202.505,3.449,osoba1
osoba1,208.24,213.508,5.268,osoba1
osoba1,217.888,223.46,5.572,osoba1
osoba1,231.539,231.738,0.199,osoba1
osoba1,235.642,236.009,0.367,osoba1
osoba1,240.144,240.646,0.502,osoba1
osoba1,246.265,246.381,0.116,osoba1
osoba1,267.202,271.026,3.824,osoba1
osoba1,278.565,284.504,5.939,osoba1
osoba1,285.84,292.019,6.179,osoba1
osoba1,297.369,297.632,0.263,osoba1
osoba1,312.103,313.384,1.281,osoba1
osoba1,319.082,322.141,3.059,osoba1
osoba1,339.354,351.322,11.968,osoba1
osoba1,353.867,358.741,4.874,osoba1
osoba1,362.339,364.841,2.502,osoba1
osoba1,366.315,369.848,3.533,osoba1
osoba1,374.887,381.236,6.349,osoba1
osoba1,384.569,389.478,4.909,osoba1
osoba1,403.133,404.981,1.848,osoba1
osoba1,415.114,418.159,3.045,osoba1
osoba1,420.832,423.465,2.633,osoba1
osoba1,425.236,425.354,0.118,osoba1
osoba1,428.105,428.297,0.192,osoba1
osoba1,433.063,436.768,3.705,osoba1
osoba1,439.591,441.931,2.34,osoba1
osoba1,445.025,448.752,3.727,osoba1
osoba1,458.147,468.709,10.562,osoba1
osoba1,470.668,471.166,0.498,osoba1
osoba1,472.424,480.549,8.125,osoba1
osoba1,487.148,487.779,0.631,osoba1
osoba1,490.386,492.127,1.741,osoba1
osoba1,494.139,494.248,0.109,osoba1
osoba1,497.491,497.665,0.174,osoba1
osoba1,500.248,504.088,3.84,osoba1
osoba1,505.96,509.112,3.152,osoba1
osoba1,511.002,513.037,2.035,osoba1
osoba1,515.097,517.462,2.365,osoba1
osoba1,550.865,551.806,0.941,osoba1
osoba1,558.77,566.875,8.105,osoba1
osoba1,569.411,574.255,4.844,osoba1
osoba1,575.457,577.688,2.231,osoba1
osoba1,582.01,585.014,3.004,osoba1
osoba1,586.359,587.766,1.407,osoba1
osoba1,590.655,599.048,8.393,osoba1
osoba1,601.349,601.958,0.609,osoba1
osoba1,604.387,614.627,10.24,osoba1
osoba1,616.688,617.765,1.077,osoba1
osoba1,622.772,627.966,5.194,osoba1
osoba1,630.777,634.314,3.537,osoba1
osoba1,638.389,646.874,8.485,osoba1
osoba1,650.727,652.393,1.666,osoba1
osoba1,653.585,658.312,4.727,osoba1
osoba1,662.341,664.867,2.526,osoba1
osoba1,668.463,671.013,2.55,osoba1
osoba1,672.048,674.336,2.288,osoba1
osoba1,679.288,679.516,0.228,osoba1
osoba1,683.473,683.633,0.16,osoba1
osoba1,685.444,685.822,0.378,osoba1
osoba1,687.538,690.643,3.105,osoba1
osoba1,692.516,694.4,1.884,osoba1
osoba1,703.147,704.089,0.942,osoba1
osoba1,707.398,708.491,1.093,osoba1
osoba1,714.715,715.488,0.773,osoba1
osoba1,726.562,726.695,0.133,osoba1
osoba1,727.909,731.865,3.956,osoba1
osoba1,733.069,733.573,0.504,osoba1
osoba1,735.927,738.746,2.819,osoba1
osoba1,741.994,742.924,0.93,osoba1
osoba1,744.435,745.894,1.459,osoba1
osoba1,753.151,756.023,2.872,osoba1
osoba1,761.613,763.239,1.626,osoba1
osoba1,765.414,769.574,4.16,osoba1
osoba1,775.066,781.252,6.186,osoba1
osoba1,782.546,792.206,9.66,osoba1
osoba1,793.384,796.516,3.132,osoba1
osoba1,801.12,801.934,0.814,osoba1
osoba1,803.817,810.047,6.23,osoba1
osoba1,811.258,812.626,1.368,osoba1
osoba1,815.096,817.716,2.62,osoba1
osoba1,821.821,822.708,0.887,osoba1
osoba1,824.431,825.326,0.895,osoba1
osoba1,827.843,828.821,0.978,osoba1
osoba1,831.012,831.222,0.21,osoba1
osoba1,835.587,835.736,0.149,osoba1
osoba1,837.179,841.167,3.988,osoba1
osoba1,845.355,851.446,6.091,osoba1
osoba1,854.493,854.755,0.262,osoba1
osoba1,856.245,856.586,0.341,osoba1
osoba1,859.763,861.671,1.908,osoba1
osoba1,864.747,864.893,0.146,osoba1
osoba1,867.634,869.936,2.302,osoba1
osoba1,871.81,876.862,5.052,osoba1
osoba1,879.649,879.948,0.299,osoba1
osoba1,882.798,886.678,3.88,osoba1
osoba1,890.111,894.397,4.286,osoba1
osoba1,901.084,905.624,4.54,osoba1
osoba1,907.234,914.979,7.745,osoba1
osoba1,918.377,926.001,7.624,osoba1
osoba1,927.348,929.014,1.666,osoba1
osoba1,930.676,932.629,1.953,osoba1
osoba1,936.757,939.882,3.125,osoba1
osoba1,945.022,950.02,4.998,osoba1
osoba1,952.003,953.742,1.739,osoba1
osoba1,957.634,969.084,11.45,osoba1
osoba1,970.42,970.653,0.233,osoba1
osoba1,972.12,984.1,11.98,osoba1
osoba1,989.595,992.939,3.344,osoba1
osoba1,995.611,1000.72,5.109,osoba1
osoba1,1007.547,1007.755,0.208,osoba1
osoba1,1013.512,1013.688,0.176,osoba1
osoba1,1016.712,1016.833,0.121,osoba1
osoba1,1018.148,1022.92,4.772,osoba1
osoba1,1024.807,1033.185,8.378,osoba1
osoba1,1035.423,1037.921,2.498,osoba1
osoba1,1039.51,1041.226,1.716,osoba1
osoba1,1044.315,1052.683,8.368,osoba1
osoba1,1054.832,1056.763,1.931,osoba1
osoba2,30.106,33.834,3.728,osoba2
osoba2,195.937,196.739,0.802,osoba2
osoba2,226.672,230.079,3.407,osoba2
osoba2,231.381,237.156,5.775,osoba2
osoba2,238.669,238.836,0.167,osoba2
osoba2,262.81,265.348,2.538,osoba2
osoba2,298.373,310.526,12.153,osoba2
osoba2,313.188,313.797,0.609,osoba2
osoba2,315.617,315.748,0.131,osoba2
osoba2,370.991,375.209,4.218,osoba2
osoba2,379.421,379.525,0.104,osoba2
osoba2,382.575,384.137,1.562,osoba2
osoba2,386.616,387.981,1.365,osoba2
osoba2,390.531,391.157,0.626,osoba2
osoba2,399.522,402.581,3.059,osoba2
osoba2,404.024,411.963,7.939,osoba2
osoba2,424.283,431.386,7.103,osoba2
osoba2,436.842,437.741,0.899,osoba2
osoba2,442.405,443.413,1.008,osoba2
osoba2,455.667,457.642,1.975,osoba2
osoba2,459.355,460.068,0.713,osoba2
osoba2,462.875,463,0.125,osoba2
osoba2,465.103,465.248,0.145,osoba2
osoba2,518.182,520.422,2.24,osoba2
osoba2,540.184,546.08,5.896,osoba2
osoba2,547.222,549.599,2.377,osoba2
osoba2,553.452,556.171,2.719,osoba2
osoba2,561.208,561.69,0.482,osoba2
osoba2,563.078,563.423,0.345,osoba2
osoba2,568.337,569.218,0.881,osoba2
osoba2,674.08,678.779,4.699,osoba2
osoba2,680.718,685.567,4.849,osoba2
osoba2,772.633,773.656,1.023,osoba2
osoba2,779.897,780.678,0.781,osoba2
osoba2,862.991,864.195,1.204,osoba2
osoba2,870.769,871.168,0.399,osoba2
osoba2,876.559,880.097,3.538,osoba2
osoba2,887.489,888.247,0.758,osoba2
osoba2,890.222,890.456,0.234,osoba2
osoba2,943.118,945.727,2.609,osoba2
osoba2,954.142,955.245,1.103,osoba2
osoba2,969.735,970.349,0.614,osoba2
osoba2,971.51,972.9,1.39,osoba2
osoba2,1005.321,1008.704,3.383,osoba2
osoba2,1022.408,1023.253,0.845,osoba2
osoba2,1033.634,1035.15,1.516,osoba2
osoba2,1036.342,1037.972,1.63,osoba2
osoba2,1060.553,1060.772,0.219,osoba2
osoba3,9.423,9.659,0.236,osoba3
osoba3,28.373,29.845,1.472,osoba3
osoba3,33.238,34.897,1.659,osoba3
osoba3,37.154,39.349,2.195,osoba3
osoba3,58.315,60.947,2.632,osoba3
osoba3,65.062,65.741,0.679,osoba3
osoba3,69.662,71.819,2.157,osoba3
osoba3,80.194,82.299,2.105,osoba3
osoba3,83.608,85.036,1.428,osoba3
osoba3,90.38,90.695,0.315,osoba3
osoba3,92.327,97.105,4.778,osoba3
osoba3,98.876,105.028,6.152,osoba3
osoba3,123.134,123.891,0.757,osoba3
