Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba4,972.423,972.575,0.152,osoba4
osoba4,1013.817,1016.382,2.565,osoba4
osoba4,1018.462,1019.006,0.544,osoba4
osoba4,1026.351,1027.55,1.199,osoba4
osoba4,1030.472,1035.18,4.708,osoba4
osoba4,1036.645,1037.206,0.561,osoba4
osoba4,1039.48,1042.049,2.569,osoba4
osoba4,1043.094,1043.196,0.102,osoba4
osoba4,1046.394,1048.277,1.883,osoba4
osoba4,1050.928,1052.644,1.716,osoba4
osoba4,1054.442,1055.216,0.774,osoba4
osoba4,1056.777,1057.651,0.874,osoba4
osoba4,1059,1060.069,1.069,osoba4
osoba4,1067.045,1069.334,2.289,osoba4
osoba4,1071.527,1073.117,1.59,osoba4
osoba4,1076.318,1077.777,1.459,osoba4
osoba4,1079.814,1081.457,1.643,osoba4
osoba4,1085.777,1085.995,0.218,osoba4
osoba4,1095.927,1098.572,2.645,osoba4
osoba4,1104.304,1105.726,1.422,osoba4
osoba4,1107.496,1108.922,1.426,osoba4
osoba4,1112.063,1112.419,0.356,osoba4
osoba4,1114.103,1114.691,0.588,osoba4
osoba4,1116.909,1119.504,2.595,osoba4
osoba4,1121.16,1122.873,1.713,osoba4
osoba4,1124.088,1125.502,1.414,osoba4
osoba4,1126.695,1127.037,0.342,osoba4
osoba4,1131.297,1134.987,3.69,osoba4
osoba4,1136.287,1137.286,0.999,osoba4
osoba4,1142.225,1142.999,0.774,osoba4
osoba4,1145.705,1145.818,0.113,osoba4
osoba4,1156.393,1158.289,1.896,osoba4
osoba4,1172.599,1173.471,0.872,osoba4
osoba4,1185.886,1186.534,0.648,osoba4
osoba4,1191.188,1191.625,0.437,osoba4
osoba4,1197.435,1198.41,0.975,osoba4
osoba4,1243.756,1244.522,0.766,osoba4
osoba4,1245.929,1246.211,0.282,osoba4
osoba4,1286.504,1286.856,0.352,osoba4
eksperymentator,2.155,8.249,6.094,eksperymentator
eksperymentator,9.454,13.832,4.378,eksperymentator
eksperymentator,966.564,976.423,9.859,eksperymentator
eksperymentator,982.6,983.375,0.775,eksperymentator
eksperymentator,987.455,987.573,0.118,eksperymentator
eksperymentator,989.696,993.609,3.913,eksperymentator
eksperymentator,998.313,1007.759,9.446,eksperymentator
eksperymentator,1279.898,1280.29,0.392,eksperymentator
eksperymentator,1281.303,1289.664,8.361,eksperymentator
