Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,38.621,38.776,0.155,osoba1
osoba1,65.814,66.589,0.775,osoba1
osoba1,67.696,70.431,2.735,osoba1
osoba1,80.541,82.617,2.076,osoba1
osoba1,85.032,85.204,0.172,osoba1
osoba1,86.317,93.128,6.811,osoba1
osoba1,98.566,99.532,0.966,osoba1
osoba1,101.148,104.448,3.3,osoba1
osoba1,109.475,118.086,8.611,osoba1
osoba1,119.449,120.653,1.204,osoba1
osoba1,125.859,126.1,0.241,osoba1
osoba1,131.168,132.838,1.67,osoba1
osoba1,146.524,155.48,8.956,osoba1
osoba1,160.967,166.777,5.81,osoba1
osoba1,168.504,169.959,1.455,osoba1
osoba1,174.65,193.986,19.336,osoba1
osoba1,196.361,197.192,0.831,osoba1
osoba1,199.623,217.414,17.791,osoba1
osoba1,218.995,225.46,6.465,osoba1
osoba1,226.858,232.626,5.768,osoba1
osoba1,248.148,252.161,4.013,osoba1
osoba1,253.339,261.414,8.075,osoba1
osoba1,262.796,263.499,0.703,osoba1
osoba1,272.702,286.991,14.289,osoba1
osoba1,289.741,295.709,5.968,osoba1
osoba1,301.967,302.572,0.605,osoba1
osoba1,305.76,305.877,0.117,osoba1
osoba1,373.408,374.142,0.734,osoba1
osoba1,384.657,387.927,3.27,osoba1
osoba1,409.015,413.226,4.211,osoba1
osoba1,414.654,416.64,1.986,osoba1
osoba1,419.012,421.212,2.2,osoba1
osoba1,424.704,424.829,0.125,osoba1
osoba1,431.092,431.863,0.771,osoba1
osoba1,478.44,480.699,2.259,osoba1
osoba1,494.758,503.682,8.924,osoba1
osoba1,508.588,514.596,6.008,osoba1
osoba1,560.512,570.235,9.723,osoba1
osoba1,574.064,593.405,19.341,osoba1
osoba1,594.884,600.212,5.328,osoba1
osoba1,606.983,608.582,1.599,osoba1
osoba1,619.68,622.827,3.147,osoba1
osoba1,651.99,652.096,0.106,osoba1
osoba1,653.369,653.807,0.438,osoba1
osoba1,666.467,677.835,11.368,osoba1
osoba1,681.441,699.047,17.606,osoba1
osoba1,731.546,756.674,25.128,osoba1
osoba1,780.103,782.613,2.51,osoba1
osoba1,792.65,795.517,2.867,osoba1
osoba1,821.745,821.872,0.127,osoba1
osoba1,824.991,825.21,0.219,osoba1
osoba1,867.808,868.211,0.403,osoba1
osoba1,994.409,994.663,0.254,osoba1
osoba1,1012.584,1014.145,1.561,osoba1
osoba1,1016.681,1017.216,0.535,osoba1
osoba1,1056.469,1056.704,0.235,osoba1
osoba2,84.766,85.679,0.913,osoba2
osoba2,93.963,94.86,0.897,osoba2
osoba2,105.263,105.365,0.102,osoba2
osoba2,130.208,130.963,0.755,osoba2
osoba2,135.553,136.119,0.566,osoba2
osoba2,137.439,144.769,7.33,osoba2
osoba2,152.704,153.568,0.864,osoba2
osoba2,156.017,159.05,3.033,osoba2
osoba2,168.264,172.995,4.731,osoba2
osoba2,186.064,186.183,0.119,osoba2
osoba2,192.818,193.682,0.864,osoba2
osoba2,196.595,197.623,1.028,osoba2
osoba2,207.54,207.783,0.243,osoba2
osoba2,213.266,213.663,0.397,osoba2
osoba2,215.882,216.115,0.233,osoba2
osoba2,218.592,218.873,0.281,osoba2
osoba2,229.48,229.589,0.109,osoba2
osoba2,232.968,246.271,13.303,osoba2
osoba2,248.137,249.031,0.894,osoba2
osoba2,262.592,271.292,8.7,osoba2
osoba2,275.04,275.266,0.226,osoba2
osoba2,287.727,288.143,0.416,osoba2
osoba2,298.418,300.422,2.004,osoba2
osoba2,333.802,334.188,0.386,osoba2
osoba2,373.143,374.809,1.666,osoba2
osoba2,377.978,383.039,5.061,osoba2
osoba2,403.434,403.577,0.143,osoba2
osoba2,408.196,408.544,0.348,osoba2
osoba2,524.073,524.464,0.391,osoba2
osoba2,526.34,526.598,0.258,osoba2
osoba2,528.535,529.03,0.495,osoba2
osoba2,620.74,621.219,0.479,osoba2
osoba2,623.26,639.247,15.987,osoba2
osoba2,666.557,666.893,0.336,osoba2
osoba2,785.685,787.043,1.358,osoba2
osoba2,792.47,792.584,0.114,osoba2
osoba2,877.1,879.519,2.419,osoba2
osoba2,880.91,964.396,83.486,osoba2
osoba2,966.782,974.64,7.858,osoba2
osoba2,993.069,993.331,0.262,osoba2
osoba2,996.784,997.353,0.569,osoba2
osoba2,1016.737,1017.843,1.106,osoba2
osoba2,1039.59,1039.998,0.408,osoba2
osoba2,1053.373,1054.235,0.862,osoba2
osoba3,20.258,20.805,0.547,osoba3
osoba3,80.392,81.535,1.143,osoba3
osoba3,85.647,85.802,0.155,osoba3
osoba3,93.691,95.479,1.788,osoba3
osoba3,97.173,98.322,1.149,osoba3
osoba3,105.34,108.29,2.95,osoba3
osoba3,119.108,122.618,3.51,osoba3
osoba3,124.997,125.79,0.793,osoba3
osoba3,129.068,131.652,2.584,osoba3
osoba3,133.521,134.279,0.758,osoba3
osoba3,192.772,192.941,0.169,osoba3
osoba3,204.126,205.159,1.033,osoba3
osoba3,213.329,213.551,0.222,osoba3
osoba3,301.572,305.77,4.198,osoba3
osoba3,307.08,309.127,2.047,osoba3
osoba3,435.706,467.647,31.941,osoba3
osoba3,468.778,471.172,2.394,osoba3
osoba3,472.544,476.207,3.663,osoba3
osoba3,479.045,492.668,13.623,osoba3
osoba3,493.735,494.463,0.728,osoba3
osoba3,512.753,512.913,0.16,osoba3
osoba3,515.546,559.379,43.833,osoba3
osoba3,566.014,566.222,0.208,osoba3
osoba3,569.188,569.537,0.349,osoba3
osoba3,570.635,575.745,5.11,osoba3
osoba3,576.912,577.034,0.122,osoba3
osoba3,582.44,583.265,0.825,osoba3
osoba3,585.185,585.495,0.31,osoba3
osoba3,588.377,588.533,0.156,osoba3
osoba3,589.839,589.999,0.16,osoba3
osoba3,594.534,594.785,0.251,osoba3
osoba3,598.216,598.388,0.172,osoba3
osoba3,599.487,607.045,7.558,osoba3
osoba3,608.348,619.417,11.069,osoba3
osoba3,628.116,628.34,0.224,osoba3
osoba3,636.632,637.454,0.822,osoba3
osoba3,638.829,639.13,0.301,osoba3
osoba3,640.142,665.595,25.453,osoba3
osoba3,669.402,669.646,0.244,osoba3
osoba3,675.876,679.195,3.319,osoba3
osoba3,688.141,688.37,0.229,osoba3
osoba3,694.584,694.964,0.38,osoba3
osoba3,698.686,730.529,31.843,osoba3
osoba3,744.454,744.699,0.245,osoba3
osoba3,753.164,753.649,0.485,osoba3
osoba3,755.407,779.443,24.036,osoba3
osoba3,781.379,781.527,0.148,osoba3
osoba3,789.626,791.042,1.416,osoba3
osoba3,833.638,833.876,0.238,osoba3
osoba3,849.459,849.65,0.191,osoba3
osoba3,866.625,866.929,0.304,osoba3
osoba3,947.614,948.851,1.237,osoba3
osoba3,964.236,965.117,0.881,osoba3
osoba3,991.909,993.22,1.311,osoba3
osoba3,996.187,996.588,0.401,osoba3
osoba3,1001.724,1002.177,0.453,osoba3
osoba3,1011.246,1011.914,0.668,osoba3
osoba4,306.596,339.906,33.31,osoba4
osoba4,340.966,366.463,25.497,osoba4
osoba4,367.826,374.681,6.855,osoba4
osoba4,381.29,381.416,0.126,osoba4
osoba4,382.685,382.972,0.287,osoba4
osoba4,388.825,404.321,15.496,osoba4
osoba4,405.989,406.874,0.885,osoba4
osoba4,414.133,417.542,3.409,osoba4
osoba4,418.746,418.917,0.171,osoba4
osoba4,422.431,429.555,7.124,osoba4
osoba4,793.375,793.515,0.14,osoba4
osoba4,796.813,867.905,71.092,osoba4
osoba4,869.006,876.231,7.225,osoba4
osoba4,966.068,966.343,0.275,osoba4
osoba4,975.771,995.022,19.251,osoba4
osoba4,1018.339,1019.448,1.109,osoba4
osoba4,1027.317,1027.45,0.133,osoba4
eksperymentator,4.228,4.718,0.49,eksperymentator
eksperymentator,6.962,8.859,1.897,eksperymentator
eksperymentator,11.016,13.543,2.527,eksperymentator
eksperymentator,14.99,38.165,23.175,eksperymentator
eksperymentator,39.741,46.1,6.359,eksperymentator
eksperymentator,47.264,64.258,16.994,eksperymentator
eksperymentator,67.184,68.785,1.601,eksperymentator
eksperymentator,70.465,73.541,3.076,eksperymentator
eksperymentator,74.99,76.921,1.931,eksperymentator
eksperymentator,125.176,132.843,7.667,eksperymentator
eksperymentator,1000.327,1011.2,10.873,eksperymentator
eksperymentator,1014.17,1015.879,1.709,eksperymentator
eksperymentator,1020.308,1021.155,0.847,eksperymentator
eksperymentator,1023.008,1026.242,3.234,eksperymentator
eksperymentator,1027.704,1037.967,10.263,eksperymentator
eksperymentator,1041.237,1045.617,4.38,eksperymentator
