Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,47.755,51.953,4.198,osoba1
osoba1,53.245,57.365,4.12,osoba1
osoba1,59.805,60.386,0.581,osoba1
osoba1,66.29,69.698,3.408,osoba1
osoba1,73.342,75.385,2.043,osoba1
osoba1,78.842,81.244,2.402,osoba1
osoba1,89.175,94.139,4.964,osoba1
osoba1,95.793,100.986,5.193,osoba1
osoba1,102.719,103.299,0.58,osoba1
osoba1,112.267,112.751,0.484,osoba1
osoba1,133.267,134.801,1.534,osoba1
osoba1,141.273,146.609,5.336,osoba1
osoba1,152.178,163.735,11.557,osoba1
osoba1,167.512,195.287,27.775,osoba1
osoba1,197.211,200.359,3.148,osoba1
osoba1,274.122,275.856,1.734,osoba1
osoba1,313.461,331.629,18.168,osoba1
osoba1,336.226,339.184,2.958,osoba1
osoba1,341.964,346.99,5.026,osoba1
osoba1,348.283,352.171,3.888,osoba1
osoba1,355.176,357.588,2.412,osoba1
osoba1,461.906,466.892,4.986,osoba1
osoba1,468.633,473.965,5.332,osoba1
osoba1,477.406,478.154,0.748,osoba1
osoba1,479.315,480.032,0.717,osoba1
osoba1,481.66,484.075,2.415,osoba1
osoba1,503.554,530.614,27.06,osoba1
osoba1,535.179,535.406,0.227,osoba1
osoba1,549.246,551.86,2.614,osoba1
osoba1,554.677,555.285,0.608,osoba1
osoba1,563.913,564.248,0.335,osoba1
osoba1,568.597,570.791,2.194,osoba1
osoba1,573.394,574.125,0.731,osoba1
osoba1,575.794,575.931,0.137,osoba1
osoba1,592.122,593.72,1.598,osoba1
osoba1,595.81,596.12,0.31,osoba1
osoba1,705.784,707.608,1.824,osoba1
osoba1,708.792,709.289,0.497,osoba1
osoba1,711.536,711.976,0.44,osoba1
osoba1,716.941,717.262,0.321,osoba1
osoba1,726.874,727.185,0.311,osoba1
osoba1,796.906,797.144,0.238,osoba1
osoba1,859.98,860.15,0.17,osoba1
osoba2,28.58,28.856,0.276,osoba2
osoba2,36.542,37.007,0.465,osoba2
osoba2,39.194,41.232,2.038,osoba2
osoba2,42.958,45.056,2.098,osoba2
osoba2,51.717,54.343,2.626,osoba2
osoba2,67.931,68.231,0.3,osoba2
osoba2,72.997,73.317,0.32,osoba2
osoba2,98.061,99.196,1.135,osoba2
osoba2,100.248,100.428,0.18,osoba2
osoba2,126.207,128.41,2.203,osoba2
osoba2,132.792,133.401,0.609,osoba2
osoba2,139.297,139.703,0.406,osoba2
osoba2,195.472,195.707,0.235,osoba2
osoba2,217.083,222.62,5.537,osoba2
osoba2,244.167,244.675,0.508,osoba2
osoba2,274.453,275.102,0.649,osoba2
osoba2,290.178,291.807,1.629,osoba2
osoba2,332.068,332.628,0.56,osoba2
osoba2,353.849,354.753,0.904,osoba2
osoba2,419.227,420.172,0.945,osoba2
osoba2,500.438,500.813,0.375,osoba2
osoba2,544.651,544.981,0.33,osoba2
osoba2,549.487,550.274,0.787,osoba2
osoba2,603.334,630.86,27.526,osoba2
osoba2,632.087,646.165,14.078,osoba2
osoba2,647.201,663.72,16.519,osoba2
osoba2,693.202,693.716,0.514,osoba2
osoba2,696.971,697.187,0.216,osoba2
osoba2,735.033,736.04,1.007,osoba2
osoba2,754.208,777.494,23.286,osoba2
osoba2,799.183,799.46,0.277,osoba2
osoba2,923.401,923.827,0.426,osoba2
osoba2,950.716,951.944,1.228,osoba2
osoba2,957.912,958.438,0.526,osoba2
osoba3,28.825,30.795,1.97,osoba3
osoba3,34.028,36.108,2.08,osoba3
osoba3,42.028,42.249,0.221,osoba3
osoba3,45.488,45.977,0.489,osoba3
osoba3,59.726,66.317,6.591,osoba3
osoba3,68.847,72.462,3.615,osoba3
osoba3,76.353,77.234,0.881,osoba3
osoba3,82.2,87.951,5.751,osoba3
osoba3,90.657,90.932,0.275,osoba3
osoba3,94.208,97.582,3.374,osoba3
osoba3,121.888,124.055,2.167,osoba3
osoba3,197.197,197.743,0.546,osoba3
osoba3,200.275,202.118,1.843,osoba3
osoba3,203.779,206.973,3.194,osoba3
osoba3,211.54,213.171,1.631,osoba3
osoba3,215.784,216.059,0.275,osoba3
osoba3,222.38,227.752,5.372,osoba3
osoba3,229.591,230.67,1.079,osoba3
osoba3,271.429,273.721,2.292,osoba3
osoba3,357.653,358.24,0.587,osoba3
osoba3,363.042,363.312,0.27,osoba3
osoba3,365.202,365.454,0.252,osoba3
osoba3,366.855,367.048,0.193,osoba3
osoba3,371.665,376.951,5.286,osoba3
osoba3,380.988,390.623,9.635,osoba3
osoba3,391.948,393.503,1.555,osoba3
osoba3,398.919,409.309,10.39,osoba3
osoba3,411.136,412.943,1.807,osoba3
osoba3,420.588,428.568,7.98,osoba3
osoba3,433.799,446.992,13.193,osoba3
osoba3,448.476,451.359,2.883,osoba3
osoba3,485.261,489.9,4.639,osoba3
osoba3,490.919,504.566,13.647,osoba3
osoba3,507.701,508.303,0.602,osoba3
osoba3,529.222,548.709,19.487,osoba3
osoba3,552.411,569.514,17.103,osoba3
osoba3,570.776,574.553,3.777,osoba3
osoba3,576.642,577.711,1.069,osoba3
osoba3,579.152,582.71,3.558,osoba3
osoba3,589.011,589.282,0.271,osoba3
osoba3,590.575,591.171,0.596,osoba3
osoba3,699.55,700.836,1.286,osoba3
osoba3,719.052,736.328,17.276,osoba3
osoba3,778.919,786.202,7.283,osoba3
osoba3,787.397,798.162,10.765,osoba3
osoba3,808.045,808.568,0.523,osoba3
osoba3,883.898,896.383,12.485,osoba3
osoba3,910.652,910.946,0.294,osoba3
osoba3,932.023,932.669,0.646,osoba3
osoba3,947.837,948.3,0.463,osoba3
osoba3,959.748,962.576,2.828,osoba3
osoba4,27.305,28.539,1.234,osoba4
osoba4,31.841,33.306,1.465,osoba4
osoba4,38.017,38.466,0.449,osoba4
osoba4,47.35,48.106,0.756,osoba4
osoba4,52.451,53.085,0.634,osoba4
osoba4,72.471,74.145,1.674,osoba4
osoba4,76.072,76.213,0.141,osoba4
osoba4,106.5,119.162,12.662,osoba4
