Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,22.978,24.166,1.188,osoba1
osoba1,86.298,86.886,0.588,osoba1
osoba1,88.971,89.632,0.661,osoba1
osoba1,166.616,166.877,0.261,osoba1
osoba1,179.745,182.675,2.93,osoba1
osoba1,226.245,229.55,3.305,osoba1
osoba1,231.09,249.135,18.045,osoba1
osoba1,250.347,258.096,7.749,osoba1
osoba1,259.226,264.506,5.28,osoba1
osoba1,267.187,275.339,8.152,osoba1
osoba1,279.775,280.609,0.834,osoba1
osoba1,413.137,414.408,1.271,osoba1
osoba1,435.607,435.741,0.134,osoba1
osoba1,508.013,509.101,1.088,osoba1
osoba1,729.219,729.999,0.78,osoba1
osoba1,732.3,732.998,0.698,osoba1
osoba1,850.504,850.626,0.122,osoba1
osoba1,879.971,880.178,0.207,osoba1
osoba1,882.818,883.309,0.491,osoba1
osoba1,885.204,887.041,1.837,osoba1
osoba1,889.615,889.801,0.186,osoba1
osoba2_1,39.263,39.54,0.277,osoba2
osoba2_1,41.285,41.39,0.105,osoba2
osoba2_1,42.434,42.558,0.124,osoba2
osoba2_1,56.431,57.117,0.686,osoba2
osoba2_1,60.69,61.182,0.492,osoba2
osoba2_1,64.76,65.597,0.837,osoba2
osoba2_1,67.079,75.224,8.145,osoba2
osoba2_1,77.037,78.02,0.983,osoba2
osoba2_1,79.579,80.065,0.486,osoba2
osoba2_1,93.164,96.034,2.87,osoba2
osoba2_1,103.889,104.719,0.83,osoba2
osoba2_1,108.382,111.267,2.885,osoba2
osoba2_1,132.575,133.45,0.875,osoba2
osoba2_1,139.918,140.093,0.175,osoba2
osoba2_1,206.06,206.172,0.112,osoba2
osoba2_1,215.307,215.682,0.375,osoba2
osoba2_1,291.278,291.916,0.638,osoba2
osoba2_1,310.872,312.208,1.336,osoba2
osoba2_1,326.1,330.068,3.968,osoba2
osoba2_1,334.305,334.511,0.206,osoba2
osoba2_1,428.064,428.202,0.138,osoba2
osoba2_1,439.332,440.274,0.942,osoba2
osoba2_1,441.83,443.072,1.242,osoba2
osoba2_1,445.109,445.689,0.58,osoba2
osoba2_1,456.542,466.027,9.485,osoba2
osoba2_1,472.384,496.702,24.318,osoba2
osoba2_1,502.734,514.345,11.611,osoba2
osoba2_1,520.15,541.654,21.504,osoba2
osoba2_1,547.62,547.794,0.174,osoba2
osoba2_1,550.889,552.125,1.236,osoba2
osoba2_1,555.495,559.108,3.613,osoba2
osoba2_1,561.571,583.226,21.655,osoba2
osoba2_1,584.416,607.745,23.329,osoba2
osoba2_1,609.465,619.788,10.323,osoba2
osoba2_1,625.15,626.008,0.858,osoba2
osoba2_1,630.273,633.667,3.394,osoba2
osoba2_1,641.164,641.325,0.161,osoba2
osoba2_1,650.036,650.137,0.101,osoba2
osoba2_1,679.923,695.91,15.987,osoba2
osoba2_1,698.358,702.795,4.437,osoba2
osoba2_1,703.796,705.982,2.186,osoba2
osoba2_1,707.083,707.865,0.782,osoba2
osoba2_1,709.653,718.256,8.603,osoba2
osoba2_1,723.656,724.282,0.626,osoba2
osoba2_1,728.204,742.644,14.44,osoba2
osoba2_1,748.459,748.932,0.473,osoba2
osoba2_1,750.927,751.148,0.221,osoba2
osoba2_1,774.472,776.478,2.006,osoba2
osoba2_1,794.467,794.573,0.106,osoba2
osoba2_1,829.777,829.974,0.197,osoba2
osoba3,32.043,34.243,2.2,osoba3
osoba3,43.78,46.006,2.226,osoba3
osoba3,50.108,52.702,2.594,osoba3
osoba3,58.936,59.497,0.561,osoba3
osoba3,83.522,83.687,0.165,osoba3
osoba3,89.871,93.197,3.326,osoba3
osoba3,96.86,97.231,0.371,osoba3
osoba3,101.765,136.216,34.451,osoba3
osoba3,137.266,140.269,3.003,osoba3
osoba3,141.303,156.926,15.623,osoba3
osoba3,208.282,210.727,2.445,osoba3
