Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,111.825,116.474,4.649,osoba1
osoba1,117.569,125.468,7.899,osoba1
osoba1,673.804,677.299,3.495,osoba1
osoba1,678.881,679.052,0.171,osoba1
osoba1,682.626,682.992,0.366,osoba1
osoba1,893.569,899.353,5.784,osoba1
osoba1,901.704,902.714,1.01,osoba1
osoba1,903.835,906.547,2.712,osoba1
osoba1,908.032,911.875,3.843,osoba1
osoba1,913.568,917.744,4.176,osoba1
osoba1,926.032,927.609,1.577,osoba1
osoba1,929.132,930.298,1.166,osoba1
osoba1,932.526,934.659,2.133,osoba1
osoba1,936.112,939.412,3.3,osoba1
osoba1_1,111.779,116.428,4.649,osoba1
osoba1_1,117.523,125.422,7.899,osoba1
osoba1_1,673.758,677.253,3.495,osoba1
osoba1_1,678.835,679.006,0.171,osoba1
osoba1_1,682.58,682.946,0.366,osoba1
osoba1_1,893.523,899.307,5.784,osoba1
osoba1_1,901.658,902.668,1.01,osoba1
osoba1_1,903.789,906.501,2.712,osoba1
osoba1_1,907.986,911.829,3.843,osoba1
osoba1_1,913.522,917.698,4.176,osoba1
osoba1_1,925.986,927.563,1.577,osoba1
osoba1_1,929.086,930.252,1.166,osoba1
osoba1_1,932.48,934.613,2.133,osoba1
osoba1_1,936.066,939.366,3.3,osoba1
osoba2,129.092,129.875,0.783,osoba2
osoba2,131.015,131.28,0.265,osoba2
osoba2,133.857,134.586,0.729,osoba2
osoba2,138.879,140.473,1.594,osoba2
osoba2,148.85,149.142,0.292,osoba2
osoba2,152.258,155.322,3.064,osoba2
osoba2,160.15,160.911,0.761,osoba2
osoba2,181.109,181.213,0.104,osoba2
osoba2,183.691,185.059,1.368,osoba2
osoba2,379.794,390.729,10.935,osoba2
osoba2,392.575,398.948,6.373,osoba2
osoba2,400.508,436.819,36.311,osoba2
osoba2,438.143,440.888,2.745,osoba2
osoba2,447.159,450.155,2.996,osoba2
osoba2,451.689,452.235,0.546,osoba2
osoba2,454.396,454.778,0.382,osoba2
osoba2,456.161,481.378,25.217,osoba2
osoba2,483.263,484.633,1.37,osoba2
osoba2,507.462,509.61,2.148,osoba2
osoba2,510.688,522.27,11.582,osoba2
osoba2,630.709,634.808,4.099,osoba2
osoba2,638.934,654.465,15.531,osoba2
osoba2,658.761,660.118,1.357,osoba2
osoba2,662.462,663.318,0.856,osoba2
osoba2,671.822,673.074,1.252,osoba2
osoba2,675,675.687,0.687,osoba2
osoba2,680.497,682.779,2.282,osoba2
osoba2,686.193,686.525,0.332,osoba2
osoba2,688.309,691.712,3.403,osoba2
osoba2,697.31,699.639,2.329,osoba2
osoba2,704.495,706.604,2.109,osoba2
osoba2,709.038,712.851,3.813,osoba2
osoba2,714.076,718.142,4.066,osoba2
osoba2,720.062,720.538,0.476,osoba2
osoba2,766.464,767.066,0.602,osoba2
osoba2,792.312,807.726,15.414,osoba2
osoba2,808.913,832.35,23.437,osoba2
osoba2,953.967,957.21,3.243,osoba2
osoba2,958.947,959.606,0.659,osoba2
osoba2,1011.748,1012.664,0.916,osoba2
osoba2,24.194,31.019,6.825,osoba2
osoba2,33.48,33.73,0.25,osoba2
osoba2,36.391,66.029,29.638,osoba2
osoba2,69.435,71.527,2.092,osoba2
osoba2,98.204,99.086,0.882,osoba2
osoba3_1,34.588,34.988,0.4,osoba3
osoba3_1,36.239,36.696,0.457,osoba3
osoba3_1,69.665,70.842,1.177,osoba3
osoba3_1,73.023,91.418,18.395,osoba3
osoba3_1,92.534,95.03,2.496,osoba3
osoba3_1,130.425,131.492,1.067,osoba3
osoba3_1,133.013,134.85,1.837,osoba3
osoba3_1,140.997,146.221,5.224,osoba3
osoba3_1,148.681,150.619,1.938,osoba3
osoba3_1,165.503,169.147,3.644,osoba3
osoba3_1,171.865,183.629,11.764,osoba3
osoba3_1,187.286,187.762,0.476,osoba3
