Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1_1,198.538,218.088,19.55,osoba1
osoba1_1,224.12,224.464,0.344,osoba1
osoba1_1,239.353,240.049,0.696,osoba1
osoba1_1,284.097,287.939,3.842,osoba1
osoba1_1,352.05,354.084,2.034,osoba1
osoba1_1,384.822,387.332,2.51,osoba1
osoba1_1,396.543,397.71,1.167,osoba1
osoba1_1,428.694,428.802,0.108,osoba1
osoba1_1,456.365,457.685,1.32,osoba1
osoba1_1,470.284,471.412,1.128,osoba1
osoba1_1,541.727,541.891,0.164,osoba1
osoba1_1,570.746,571.204,0.458,osoba1
osoba1_1,599.062,624.014,24.952,osoba1
osoba1_1,626.661,626.837,0.176,osoba1
osoba1_1,639.709,639.836,0.127,osoba1
osoba1_1,651.599,659.979,8.38,osoba1
osoba1_1,661.208,661.624,0.416,osoba1
osoba1_1,666.401,667.19,0.789,osoba1
osoba1_1,693.446,694.823,1.377,osoba1
osoba1_1,703.16,707.702,4.542,osoba1
osoba1_1,709.868,710.077,0.209,osoba1
osoba1_1,724.329,724.551,0.222,osoba1
osoba1_1,765.889,768.648,2.759,osoba1
osoba1_1,769.899,770.769,0.87,osoba1
osoba1_1,779.492,784.244,4.752,osoba1
osoba1_1,785.49,785.758,0.268,osoba1
osoba1_1,792.307,792.996,0.689,osoba1
osoba1_1,847.854,848.476,0.622,osoba1
osoba1_1,893.603,895.151,1.548,osoba1
osoba1_1,897.579,901.869,4.29,osoba1
osoba1_1,914.474,914.883,0.409,osoba1
osoba1_1,916.316,916.536,0.22,osoba1
osoba1_1,919.559,919.893,0.334,osoba1
osoba1_1,943.659,946.738,3.079,osoba1
osoba1_1,961.004,961.113,0.109,osoba1
osoba1_1,970.452,970.724,0.272,osoba1
osoba1_1,1003.877,1004.105,0.228,osoba1
osoba1_1,1037.402,1037.553,0.151,osoba1
osoba1_1,1062.152,1063.376,1.224,osoba1
osoba2,32.423,40.199,7.776,osoba2
osoba2,45.719,56.786,11.067,osoba2
osoba2,57.855,93.582,35.727,osoba2
osoba2,94.834,97.718,2.884,osoba2
osoba2,102.008,104,1.992,osoba2
osoba2,110.213,111.132,0.919,osoba2
osoba2,136.573,139.443,2.87,osoba2
osoba2,159.223,159.811,0.588,osoba2
osoba2,164.23,165.734,1.504,osoba2
osoba2,167.114,170.209,3.095,osoba2
osoba2,198.822,199.299,0.477,osoba2
osoba2,240.577,241.106,0.529,osoba2
osoba2,250.34,252.878,2.538,osoba2
osoba2,291.204,351.224,60.02,osoba2
osoba2,352.426,352.724,0.298,osoba2
osoba2,354.77,355.402,0.632,osoba2
osoba2,382.995,386.282,3.287,osoba2
osoba2,391.821,392.271,0.45,osoba2
osoba2,396.878,398.547,1.669,osoba2
osoba2,405.485,439.662,34.177,osoba2
osoba2,440.858,452.496,11.638,osoba2
osoba2,454.172,456.241,2.069,osoba2
osoba2,458.174,462.048,3.874,osoba2
osoba2,469.312,469.883,0.571,osoba2
osoba2,474.242,474.482,0.24,osoba2
osoba2,488.738,491.116,2.378,osoba2
osoba2,541.312,598.168,56.856,osoba2
osoba2,620.78,621.956,1.176,osoba2
osoba2,624.461,624.673,0.212,osoba2
osoba2,627.011,627.465,0.454,osoba2
osoba2,630.929,632.105,1.176,osoba2
osoba2,637.709,653.49,15.781,osoba2
osoba2,660.988,677.43,16.442,osoba2
osoba2,679.388,694.093,14.705,osoba2
osoba2,695.373,702.634,7.261,osoba2
osoba2,707.7,724.561,16.861,osoba2
osoba2,726.871,765.239,38.368,osoba2
osoba2,766.442,766.554,0.112,osoba2
osoba2,769.131,780.961,11.83,osoba2
osoba2,782.797,800.708,17.911,osoba2
osoba2,802.307,803.77,1.463,osoba2
osoba2,807.959,831.535,23.576,osoba2
osoba2,834.123,873.301,39.178,osoba2
osoba2,874.593,892.723,18.13,osoba2
osoba2,901.334,905.681,4.347,osoba2
osoba2,906.73,944.1,37.37,osoba2
osoba2,946.654,970.776,24.122,osoba2
osoba2,972.009,973.717,1.708,osoba2
osoba2,985.016,985.326,0.31,osoba2
osoba2,993.818,994.524,0.706,osoba2
osoba2,1007.764,1012.456,4.692,osoba2
osoba2,1014.581,1021.097,6.516,osoba2
osoba2,1029.748,1030.154,0.406,osoba2
osoba2,1048.321,1048.519,0.198,osoba2
osoba2,1056.278,1056.72,0.442,osoba2
osoba2,1063.144,1064.171,1.027,osoba2
osoba2,1098.258,1098.833,0.575,osoba2
osoba2,1110.183,1115.295,5.112,osoba2
osoba2,1122.435,1123.267,0.832,osoba2
osoba2,1124.766,1125.093,0.327,osoba2
osoba3,36.456,36.904,0.448,osoba3
osoba3,96.579,136.686,40.107,osoba3
osoba3,139.39,164.772,25.382,osoba3
osoba3,166.315,168.726,2.411,osoba3
osoba3,169.776,197.567,27.791,osoba3
osoba3,439.281,442.795,3.514,osoba3
osoba3,462.736,468.926,6.19,osoba3
osoba3,472.515,476.44,3.925,osoba3
osoba3,623.272,636.05,12.778,osoba3
osoba3,670.875,671.138,0.263,osoba3
osoba3,679.739,680.124,0.385,osoba3
osoba3,723.515,729.254,5.739,osoba3
osoba3,735.381,736.642,1.261,osoba3
osoba3,738.591,738.807,0.216,osoba3
osoba3,802.263,809.218,6.955,osoba3
osoba3,815.524,815.686,0.162,osoba3
osoba3,832.493,832.769,0.276,osoba3
osoba3,852.102,852.443,0.341,osoba3
osoba3,853.64,853.839,0.199,osoba3
osoba3,893.515,897.001,3.486,osoba3
osoba3,956.193,956.301,0.108,osoba3
osoba3,972.099,972.817,0.718,osoba3
