Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,27.992,28.338,0.346,osoba1
osoba1,29.653,29.89,0.237,osoba1
osoba1,31.172,31.598,0.426,osoba1
osoba1,64.198,64.313,0.115,osoba1
osoba1,78.085,81.282,3.197,osoba1
osoba1,95.437,96.127,0.69,osoba1
osoba1,101.271,101.6,0.329,osoba1
osoba1,110.817,111.36,0.543,osoba1
osoba1,123.775,125.83,2.055,osoba1
osoba1,126.912,138.815,11.903,osoba1
osoba1,141.427,143.41,1.983,osoba1
osoba1,145.413,145.681,0.268,osoba1
osoba1,148.095,153.614,5.519,osoba1
osoba1,157.973,159.736,1.763,osoba1
osoba1,166.073,166.355,0.282,osoba1
osoba1,167.618,171.996,4.378,osoba1
osoba1,184.736,185.501,0.765,osoba1
osoba1,201.639,202.501,0.862,osoba1
osoba1,204.268,204.496,0.228,osoba1
osoba1,217.882,218.649,0.767,osoba1
osoba1,220.04,220.145,0.105,osoba1
osoba1,235.228,236.381,1.153,osoba1
osoba1,239.459,240.028,0.569,osoba1
osoba1,244.565,244.85,0.285,osoba1
osoba1,255.056,255.397,0.341,osoba1
osoba1,266.762,266.921,0.159,osoba1
osoba1,268.449,272.087,3.638,osoba1
osoba1,275.439,275.654,0.215,osoba1
osoba1,282.602,283.051,0.449,osoba1
osoba1,287.37,287.543,0.173,osoba1
osoba1,289.32,290.152,0.832,osoba1
osoba1,294.3,297.1,2.8,osoba1
osoba1,299.195,299.845,0.65,osoba1
osoba1,301.05,306.579,5.529,osoba1
osoba1,307.809,310.287,2.478,osoba1
osoba1,323.194,323.655,0.461,osoba1
osoba1,330.043,330.357,0.314,osoba1
osoba1,338.487,338.692,0.205,osoba1
osoba1,340.192,341.953,1.761,osoba1
osoba1,350.532,351.845,1.313,osoba1
osoba1,357.222,357.586,0.364,osoba1
osoba1,363.868,365.694,1.826,osoba1
osoba1,374.293,375.03,0.737,osoba1
osoba1,397.268,402.229,4.961,osoba1
osoba1,403.271,405.748,2.477,osoba1
osoba1,408.755,409.626,0.871,osoba1
osoba1,426.896,427.706,0.81,osoba1
osoba1,430.983,431.561,0.578,osoba1
osoba1,447.248,449.188,1.94,osoba1
osoba1,454.412,458.312,3.9,osoba1
osoba1,469.121,469.516,0.395,osoba1
osoba1,474.101,475.877,1.776,osoba1
osoba1,481.206,481.316,0.11,osoba1
osoba1,492.766,493.764,0.998,osoba1
osoba1,505.266,505.831,0.565,osoba1
osoba1,509.511,510.237,0.726,osoba1
osoba1,515.182,515.487,0.305,osoba1
osoba1,533.91,535.252,1.342,osoba1
osoba1,562.357,565.207,2.85,osoba1
osoba1,566.451,567.976,1.525,osoba1
osoba1,576.885,577.333,0.448,osoba1
osoba1,581.399,583.425,2.026,osoba1
osoba1,584.469,589.468,4.999,osoba1
osoba1,590.983,594.689,3.706,osoba1
osoba1,597.532,597.752,0.22,osoba1
osoba1,599.711,600.133,0.422,osoba1
osoba1,601.556,602.132,0.576,osoba1
osoba1,605.621,605.851,0.23,osoba1
osoba1,615.498,616.204,0.706,osoba1
osoba1,620.529,622.502,1.973,osoba1
osoba1,623.719,623.831,0.112,osoba1
osoba1,626.184,629.83,3.646,osoba1
osoba1,634.565,637.448,2.883,osoba1
osoba1,639.181,645.552,6.371,osoba1
osoba1,691.269,691.504,0.235,osoba1
osoba1,710.177,712.733,2.556,osoba1
osoba1,713.795,718.112,4.317,osoba1
osoba1,720.893,721.156,0.263,osoba1
osoba1,723.276,729.39,6.114,osoba1
osoba1,730.43,732.005,1.575,osoba1
osoba1,736,741.377,5.377,osoba1
osoba1,742.809,746.037,3.228,osoba1
osoba1,747.64,750.155,2.515,osoba1
osoba1,757.131,760.415,3.284,osoba1
osoba1,764.159,765.248,1.089,osoba1
osoba1,769.656,770.841,1.185,osoba1
osoba1,774.781,775.588,0.807,osoba1
osoba1,778.115,778.446,0.331,osoba1
osoba1,781.548,784.426,2.878,osoba1
osoba1,788.834,788.994,0.16,osoba1
osoba1,791.546,797.861,6.315,osoba1
osoba1,804.04,812.24,8.2,osoba1
osoba1,813.939,814.915,0.976,osoba1
osoba1,816.512,818.18,1.668,osoba1
osoba1,823.213,824.743,1.53,osoba1
osoba1,826.492,827.576,1.084,osoba1
osoba1,829.057,829.423,0.366,osoba1
osoba1,831.424,843.454,12.03,osoba1
osoba1,847.009,847.379,0.37,osoba1
osoba1,851.251,851.829,0.578,osoba1
osoba1,856.444,856.557,0.113,osoba1
osoba1,861.486,862.41,0.924,osoba1
osoba1,865.18,865.367,0.187,osoba1
osoba1,884.588,904.053,19.465,osoba1
osoba1,910.674,912.377,1.703,osoba1
osoba1,913.695,915.456,1.761,osoba1
osoba1,918.002,919.551,1.549,osoba1
osoba1,921.878,922.441,0.563,osoba1
osoba1,928.754,928.937,0.183,osoba1
osoba1,935.062,935.333,0.271,osoba1
osoba1,942.675,942.969,0.294,osoba1
osoba1,954.922,955.58,0.658,osoba1
osoba1,962.389,965.474,3.085,osoba1
osoba1,969.859,971.14,1.281,osoba1
osoba1,977.94,980.43,2.49,osoba1
osoba1,982.825,983.776,0.951,osoba1
osoba2,23.98,25.607,1.627,osoba2
osoba2,26.671,28.873,2.202,osoba2
osoba2,39.772,40.115,0.343,osoba2
osoba2,45.404,51.51,6.106,osoba2
osoba2,54.496,54.697,0.201,osoba2
