Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,25.867,26.631,0.764,osoba1
osoba1,29.788,33.425,3.637,osoba1
osoba1,39.67,41.065,1.395,osoba1
osoba1,46.554,47.098,0.544,osoba1
osoba1,48.236,54.281,6.045,osoba1
osoba1,62.032,62.248,0.216,osoba1
osoba1,71.966,74.63,2.664,osoba1
osoba1,88.657,90.015,1.358,osoba1
osoba1,92.7,92.826,0.126,osoba1
osoba1,100.239,100.617,0.378,osoba1
osoba1,112.069,122.442,10.373,osoba1
osoba1,123.535,125.368,1.833,osoba1
osoba1,138.78,140.643,1.863,osoba1
osoba1,143.166,143.939,0.773,osoba1
osoba1,146.699,146.898,0.199,osoba1
osoba1,150.452,153.729,3.277,osoba1
osoba1,154.985,160.965,5.98,osoba1
osoba1,162.867,164.096,1.229,osoba1
osoba1,165.295,167.438,2.143,osoba1
osoba1,168.907,175.952,7.045,osoba1
osoba1,177.254,177.569,0.315,osoba1
osoba1,178.697,179.444,0.747,osoba1
osoba1,181.116,188.173,7.057,osoba1
osoba1,189.803,191.681,1.878,osoba1
osoba1,193.089,207.21,14.121,osoba1
osoba1,208.301,208.46,0.159,osoba1
osoba1,213.036,225.986,12.95,osoba1
osoba1,227.196,238.816,11.62,osoba1
osoba1,240.468,252.779,12.311,osoba1
osoba1,254.002,264.929,10.927,osoba1
osoba1,265.959,302.802,36.843,osoba1
osoba1,304.319,311.297,6.978,osoba1
osoba1,312.935,331.123,18.188,osoba1
osoba1,354.657,381.517,26.86,osoba1
osoba1,382.785,388.255,5.47,osoba1
osoba1,389.43,407.003,17.573,osoba1
osoba1,408.373,429.054,20.681,osoba1
osoba1,430.886,432.279,1.393,osoba1
osoba1,433.64,435.407,1.767,osoba1
osoba1,479.939,492.781,12.842,osoba1
osoba1,494.353,512.049,17.696,osoba1
osoba1,514.027,516.46,2.433,osoba1
osoba1,518.262,544.241,25.979,osoba1
osoba1,547.455,551.4,3.945,osoba1
osoba1,552.615,553.481,0.866,osoba1
osoba1,554.557,569.918,15.361,osoba1
osoba1,571.246,576.972,5.726,osoba1
osoba1,579.239,581.638,2.399,osoba1
osoba1,585.831,592.747,6.916,osoba1
osoba1,593.964,597.435,3.471,osoba1
osoba1,599.11,611.947,12.837,osoba1
osoba1,616.471,633.497,17.026,osoba1
osoba1,635.779,638.712,2.933,osoba1
osoba1,640.134,649.7,9.566,osoba1
