Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,43.536,45.496,1.96,osoba1
osoba1,48.79,49.107,0.317,osoba1
osoba1,182.305,182.574,0.269,osoba1
osoba1,282.382,282.57,0.188,osoba1
osoba1,301.585,318.736,17.151,osoba1
osoba1,320.34,320.65,0.31,osoba1
osoba1,322.686,323.632,0.946,osoba1
osoba1,327.386,344.772,17.386,osoba1
osoba1,348.879,349.032,0.153,osoba1
osoba1,351.868,365.661,13.793,osoba1
osoba1,376.317,376.638,0.321,osoba1
osoba1,395.078,395.473,0.395,osoba1
osoba1,422.927,445.799,22.872,osoba1
osoba1,469.865,470.093,0.228,osoba1
osoba1,499.13,499.431,0.301,osoba1
osoba1,522.287,522.582,0.295,osoba1
osoba1,545.817,546.102,0.285,osoba1
osoba1,563.657,563.918,0.261,osoba1
osoba1,585.576,586.089,0.513,osoba1
osoba1,712.982,713.459,0.477,osoba1
osoba1,754.25,754.502,0.252,osoba1
osoba1,788.419,788.671,0.252,osoba1
osoba1,839.651,839.912,0.261,osoba1
osoba1,974.551,975.148,0.597,osoba1
osoba1,978.827,979.261,0.434,osoba1
osoba1,995.465,1003.431,7.966,osoba1
osoba1,1005.055,1015.298,10.243,osoba1
osoba1,1024.585,1024.801,0.216,osoba1
osoba2_1,20.852,21.14,0.288,osoba2
osoba2_1,27.057,29.683,2.626,osoba2
osoba2_1,32.93,40.369,7.439,osoba2
osoba2_1,45.847,48.954,3.107,osoba2
osoba2_1,51.121,55.128,4.007,osoba2
osoba2_1,60.834,62.254,1.42,osoba2
osoba2_1,65.29,66.638,1.348,osoba2
osoba2_1,69.794,74.19,4.396,osoba2
osoba2_1,81.785,85.54,3.755,osoba2
osoba2_1,90.216,91.395,1.179,osoba2
osoba2_1,92.472,93.269,0.797,osoba2
osoba2_1,94.41,96.614,2.204,osoba2
osoba2_1,98.655,98.777,0.122,osoba2
osoba2_1,100.117,105.593,5.476,osoba2
osoba2_1,107.136,115.92,8.784,osoba2
osoba2_1,120.558,124.289,3.731,osoba2
osoba2_1,143.597,144.817,1.22,osoba2
osoba2_1,146.223,146.356,0.133,osoba2
osoba2_1,153.637,154.001,0.364,osoba2
osoba2_1,160.07,161.002,0.932,osoba2
osoba2_1,170.168,191.553,21.385,osoba2
osoba2_1,193.075,201.262,8.187,osoba2
osoba2_1,202.343,219.133,16.79,osoba2
osoba2_1,220.155,226.303,6.148,osoba2
osoba2_1,227.431,236.269,8.838,osoba2
osoba2_1,237.939,250.488,12.549,osoba2
osoba2_1,252.602,252.958,0.356,osoba2
osoba2_1,254.394,255.987,1.593,osoba2
osoba2_1,257.128,269.428,12.3,osoba2
osoba2_1,270.535,274.015,3.48,osoba2
osoba2_1,275.41,280.531,5.121,osoba2
osoba2_1,287.873,292.891,5.018,osoba2
osoba2_1,295.997,299.306,3.309,osoba2
osoba2_1,318.752,322.878,4.126,osoba2
osoba2_1,344.989,350.56,5.571,osoba2
osoba2_1,366.666,410.888,44.222,osoba2
osoba2_1,412.412,423.379,10.967,osoba2
osoba2_1,443.162,443.289,0.127,osoba2
osoba2_1,446.54,497.954,51.414,osoba2
osoba2_1,501.664,502.015,0.351,osoba2
osoba2_1,503.998,505.689,1.691,osoba2
osoba2_1,506.99,508.426,1.436,osoba2
osoba2_1,513.235,514.312,1.077,osoba2
osoba2_1,522.778,523.093,0.315,osoba2
osoba2_1,528.045,580.144,52.099,osoba2
osoba2_1,584.337,586.795,2.458,osoba2
osoba2_1,596.14,599.709,3.569,osoba2
osoba2_1,609.452,662.889,53.437,osoba2
osoba2_1,666.576,667.134,0.558,osoba2
osoba2_1,674.566,674.805,0.239,osoba2
osoba2_1,696.541,704.889,8.348,osoba2
osoba2_1,706.758,709.045,2.287,osoba2
osoba2_1,711.206,739.081,27.875,osoba2
osoba2_1,740.271,742.64,2.369,osoba2
osoba2_1,743.883,756.21,12.327,osoba2
osoba2_1,768.187,768.372,0.185,osoba2
osoba2_1,772.237,772.467,0.23,osoba2
osoba2_1,773.595,777.818,4.223,osoba2
osoba2_1,778.908,811.166,32.258,osoba2
osoba2_1,815.24,817.19,1.95,osoba2
osoba2_1,820.253,838.43,18.177,osoba2
osoba2_1,841.067,842.879,1.812,osoba2
osoba2_1,848.828,859.177,10.349,osoba2
osoba2_1,868.319,868.612,0.293,osoba2
osoba2_1,869.716,881.509,11.793,osoba2
osoba2_1,882.735,895.421,12.686,osoba2
osoba2_1,897.61,903.718,6.108,osoba2
osoba2_1,905.044,906.23,1.186,osoba2
osoba2_1,918.317,949.872,31.555,osoba2
osoba2_1,953.732,961.151,7.419,osoba2
osoba2_1,964.976,965.542,0.566,osoba2
osoba2_1,970.604,973.833,3.229,osoba2
osoba2_1,976.376,978.933,2.557,osoba2
osoba2_1,984.798,988.304,3.506,osoba2
osoba2_1,989.331,994.912,5.581,osoba2
osoba2_1,1002.795,1004.303,1.508,osoba2
osoba2_1,1015.963,1022.975,7.012,osoba2
osoba2_1,1024.608,1026.352,1.744,osoba2
osoba3_1,121.786,122.931,1.145,osoba3
osoba3_1,138.013,140.029,2.016,osoba3
osoba3_1,153.576,154.072,0.496,osoba3
osoba3_1,211.97,216.301,4.331,osoba3
osoba3_1,217.641,249.366,31.725,osoba3
osoba3_1,251.789,252.567,0.778,osoba3
osoba3_1,271.116,272.112,0.996,osoba3
osoba3_1,275.402,275.916,0.514,osoba3
osoba3_1,279.894,281.644,1.75,osoba3
osoba3_1,304.53,305.018,0.488,osoba3
osoba3_1,330.893,332.822,1.929,osoba3
osoba3_1,357.902,358.04,0.138,osoba3
osoba3_1,362.535,362.746,0.211,osoba3
osoba3_1,372.375,374.743,2.368,osoba3
osoba3_1,376.424,376.589,0.165,osoba3
osoba3_1,379.671,380.094,0.423,osoba3
osoba3_1,401.154,401.298,0.144,osoba3
osoba3_1,579.08,579.938,0.858,osoba3
osoba3_1,582.466,582.936,0.47,osoba3
osoba3_1,589.335,607.256,17.921,osoba3
osoba3_1,625.433,627.215,1.782,osoba3
osoba3_1,845.857,848.123,2.266,osoba3
osoba3_1,967.729,969.126,1.397,osoba3
osoba3_1,974.095,976.767,2.672,osoba3
osoba3_1,979.171,983.332,4.161,osoba3
osoba4,20.213,20.598,0.385,osoba4
osoba4,30.251,32.164,1.913,osoba4
osoba4,45.512,45.775,0.263,osoba4
osoba4,48.509,48.923,0.414,osoba4
osoba4,70.049,71.381,1.332,osoba4
osoba4,77.111,78.79,1.679,osoba4
osoba4,87.395,89.244,1.849,osoba4
osoba4,91.111,91.828,0.717,osoba4
osoba4,97.477,97.956,0.479,osoba4
osoba4,114.409,114.96,0.551,osoba4
osoba4,283.148,289.21,6.062,osoba4
osoba4,325.086,326.323,1.237,osoba4
osoba4,366.356,366.538,0.182,osoba4
osoba4,393.498,393.661,0.163,osoba4
osoba4,581.043,585.447,4.404,osoba4
osoba4,586.567,597.277,10.71,osoba4
osoba4,601.1,603.568,2.468,osoba4
osoba4,604.739,608.941,4.202,osoba4
osoba4,620,620.344,0.344,osoba4
osoba4,665.799,665.966,0.167,osoba4
osoba4,671.864,696.923,25.059,osoba4
osoba4,709.249,709.936,0.687,osoba4
osoba4,716.383,716.493,0.11,osoba4
osoba4,756.948,771.266,14.318,osoba4
osoba4,803.346,803.864,0.518,osoba4
osoba4,818.642,820.255,1.613,osoba4
osoba4,859.761,868.535,8.774,osoba4
osoba4,869.857,870.76,0.903,osoba4
osoba4,907.142,916.334,9.192,osoba4
osoba4,917.66,917.774,0.114,osoba4
osoba4,951.187,951.993,0.806,osoba4
eksperymentator,2.671,19.33,16.659,eksperymentator
eksperymentator,21.513,23.048,1.535,eksperymentator
eksperymentator,1029.713,1036.353,6.64,eksperymentator
