Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,27.994,28.191,0.197,osoba1
osoba1,32.647,32.864,0.217,osoba1
osoba1,38.685,39.311,0.626,osoba1
osoba1,72.179,76.072,3.893,osoba1
osoba1,77.597,78.343,0.746,osoba1
osoba1,80.259,90.067,9.808,osoba1
osoba1,91.803,92.214,0.411,osoba1
osoba1,93.477,101.445,7.968,osoba1
osoba1,106.934,108.802,1.868,osoba1
osoba1,110.21,110.429,0.219,osoba1
osoba1,141.653,142.559,0.906,osoba1
osoba1,167.448,174.506,7.058,osoba1
osoba1,176.707,176.984,0.277,osoba1
osoba1,179.283,181.525,2.242,osoba1
osoba1,186.565,186.875,0.31,osoba1
osoba1,200.118,214.367,14.249,osoba1
osoba1,215.972,216.183,0.211,osoba1
osoba1,222.291,223.346,1.055,osoba1
osoba1,226.58,226.825,0.245,osoba1
osoba1,229.32,229.559,0.239,osoba1
osoba1,233.974,234.165,0.191,osoba1
osoba1,241.112,241.283,0.171,osoba1
osoba1,247,249.49,2.49,osoba1
osoba1,252.074,252.338,0.264,osoba1
osoba1,259.267,259.561,0.294,osoba1
osoba1,285.482,285.803,0.321,osoba1
osoba1,322.443,322.652,0.209,osoba1
osoba1,325.652,331.985,6.333,osoba1
osoba1,333.224,339.113,5.889,osoba1
osoba1,342.31,353.061,10.751,osoba1
osoba1,360.705,363.435,2.73,osoba1
osoba1,378.01,411.852,33.842,osoba1
osoba1,414.72,426.702,11.982,osoba1
osoba1,428.433,430.618,2.185,osoba1
osoba1,431.655,435.133,3.478,osoba1
osoba1,443.559,443.841,0.282,osoba1
osoba1,447.482,447.747,0.265,osoba1
osoba1,450.49,451.211,0.721,osoba1
osoba1,466.371,466.517,0.146,osoba1
osoba1,469.311,469.587,0.276,osoba1
osoba1,475.854,594.599,118.745,osoba1
osoba1,596.035,603.849,7.814,osoba1
osoba1,604.85,691.747,86.897,osoba1
osoba1,694.466,696.252,1.786,osoba1
osoba1,701.198,701.343,0.145,osoba1
osoba1,712.418,723.528,11.11,osoba1
osoba1,725.806,726.018,0.212,osoba1
osoba1,737.339,742.027,4.688,osoba1
osoba1,748.483,748.975,0.492,osoba1
osoba1,751.368,752.72,1.352,osoba1
osoba1,765.826,766.725,0.899,osoba1
osoba1,771.574,774.621,3.047,osoba1
osoba1,778.082,781.264,3.182,osoba1
osoba1,785.371,787.258,1.887,osoba1
osoba1,801.195,801.44,0.245,osoba1
osoba1,802.98,803.408,0.428,osoba1
osoba1,808.282,809.104,0.822,osoba1
osoba1,815.982,817.254,1.272,osoba1
osoba1,818.75,818.916,0.166,osoba1
osoba1,827.889,831.327,3.438,osoba1
osoba1,832.469,833.496,1.027,osoba1
osoba1,837.589,839.615,2.026,osoba1
osoba1,844.644,844.837,0.193,osoba1
osoba1,859.279,863.127,3.848,osoba1
osoba1,865.136,868.463,3.327,osoba1
osoba1,871.093,871.894,0.801,osoba1
osoba1,883.456,886.284,2.828,osoba1
osoba1,893.969,896.501,2.532,osoba1
osoba1,897.71,900.789,3.079,osoba1
osoba1,902.862,907.523,4.661,osoba1
osoba1,911.398,911.78,0.382,osoba1
osoba1,916.285,921.112,4.827,osoba1
osoba1,924.379,931.6,7.221,osoba1
osoba2,30.73,31.66,0.93,osoba2
osoba2,34.419,37.548,3.129,osoba2
osoba2,39.041,39.272,0.231,osoba2
osoba2,43.404,46.054,2.65,osoba2
osoba2,49.223,51.589,2.366,osoba2
osoba2,56.322,56.78,0.458,osoba2
osoba2,58.582,60.728,2.146,osoba2
osoba2,62.366,66.654,4.288,osoba2
osoba2,72.338,72.47,0.132,osoba2
osoba2,74.933,75.462,0.529,osoba2
osoba2,85.975,86.264,0.289,osoba2
osoba2,106.868,107.663,0.795,osoba2
osoba2,109.753,110.251,0.498,osoba2
osoba2,113.24,113.777,0.537,osoba2
osoba2,141.556,146.025,4.469,osoba2
osoba2,147.787,147.966,0.179,osoba2
osoba2,151.125,153.979,2.854,osoba2
osoba2,159.364,165.374,6.01,osoba2
osoba2,199.866,204.805,4.939,osoba2
osoba2,218.427,220.723,2.296,osoba2
osoba2,226.372,232.618,6.246,osoba2
osoba2,233.805,234.24,0.435,osoba2
osoba2,235.74,238.437,2.697,osoba2
osoba2,240.791,243.229,2.438,osoba2
osoba2,244.911,245.81,0.899,osoba2
osoba2,262.279,266.062,3.783,osoba2
osoba2,277.631,281.816,4.185,osoba2
osoba2,285.137,289.898,4.761,osoba2
osoba2,294.516,298.342,3.826,osoba2
osoba2,301.093,303.752,2.659,osoba2
osoba2,308.526,320.731,12.205,osoba2
osoba2,322.523,323.427,0.904,osoba2
osoba2,325.544,325.778,0.234,osoba2
osoba2,372.612,379.898,7.286,osoba2
osoba2,409.771,410.535,0.764,osoba2
osoba2,886.32,886.752,0.432,osoba2
osoba2,896.623,897.01,0.387,osoba2
osoba2,920.449,923.878,3.429,osoba2
osoba2,930.16,931.082,0.922,osoba2
osoba2,932.712,933.218,0.506,osoba2
osoba3,32.827,35.197,2.37,osoba3
osoba3,39.043,40.713,1.67,osoba3
osoba3,46.954,47.701,0.747,osoba3
osoba3,53.407,58.554,5.147,osoba3
osoba3,61.651,62.307,0.656,osoba3
osoba3,67.176,76.233,9.057,osoba3
osoba3,77.538,77.799,0.261,osoba3
osoba3,85.878,87.072,1.194,osoba3
osoba3,89.763,94.394,4.631,osoba3
osoba3,97.284,97.746,0.462,osoba3
osoba3,99.414,99.696,0.282,osoba3
osoba3,107.102,108.051,0.949,osoba3
osoba3,111.155,113.41,2.255,osoba3
osoba3,116.655,120.115,3.46,osoba3
osoba3,122.641,140.188,17.547,osoba3
osoba3,144.828,145.264,0.436,osoba3
osoba3,147.792,148.434,0.642,osoba3
osoba3,166.15,167.144,0.994,osoba3
osoba3,186.909,199.166,12.257,osoba3
osoba3,202.973,203.553,0.58,osoba3
osoba3,215.874,216.435,0.561,osoba3
osoba3,218.61,219.257,0.647,osoba3
osoba3,220.509,221.477,0.968,osoba3
osoba3,239.249,240.412,1.163,osoba3
osoba3,283.034,284.084,1.05,osoba3
osoba3,285.881,286.517,0.636,osoba3
osoba3,287.913,288.331,0.418,osoba3
osoba3,290.659,295.096,4.437,osoba3
osoba3,299.536,300.798,1.262,osoba3
osoba3,305.366,308.262,2.896,osoba3
osoba3,322.718,325.366,2.648,osoba3
osoba3,412.272,412.72,0.448,osoba3
osoba3,430.52,430.75,0.23,osoba3
osoba3,447.504,449.147,1.643,osoba3
osoba3,601.218,601.807,0.589,osoba3
osoba3,740.182,765.981,25.799,osoba3
osoba3,774.873,790.869,15.996,osoba3
osoba3,791.939,803.743,11.804,osoba3
osoba3,804.922,816.624,11.702,osoba3
osoba3,818.167,821.459,3.292,osoba3
osoba3,822.552,822.979,0.427,osoba3
osoba3,824.391,827.997,3.606,osoba3
osoba3,832.24,860.412,28.172,osoba3
osoba3,861.998,862.697,0.699,osoba3
osoba3,871.823,880.742,8.919,osoba3
osoba3,884.385,895.516,11.131,osoba3
osoba3,896.939,897.244,0.305,osoba3
