Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1_1,25.741,27.382,1.641,osoba1
osoba1_1,46.471,77.237,30.766,osoba1
osoba1_1,82.379,113.85,31.471,osoba1
osoba1_1,135.452,157.95,22.498,osoba1
osoba1_1,178.775,178.934,0.159,osoba1
osoba1_1,182.632,182.759,0.127,osoba1
osoba1_1,246.829,319.056,72.227,osoba1
osoba1_1,320.693,327.415,6.722,osoba1
osoba1_1,332.134,337.678,5.544,osoba1
osoba1_1,345.905,346.077,0.172,osoba1
osoba1_1,351.685,352.226,0.541,osoba1
osoba1_1,353.367,433.612,80.245,osoba1
osoba1_1,434.637,475.47,40.833,osoba1
osoba1_1,477.007,484.054,7.047,osoba1
osoba1_1,485.131,489.105,3.974,osoba1
osoba1_1,490.12,502.349,12.229,osoba1
osoba1_1,520.873,521.178,0.305,osoba1
osoba1_1,569.13,569.394,0.264,osoba1
osoba1_1,598.662,599.881,1.219,osoba1
osoba1_1,602.926,603.239,0.313,osoba1
osoba1_1,634.029,744.999,110.97,osoba1
osoba1_1,746.168,777.157,30.989,osoba1
osoba1_1,778.958,813.368,34.41,osoba1
osoba1_1,817.979,838.076,20.097,osoba1
osoba1_1,879.026,920.574,41.548,osoba1
osoba2,28.495,33.565,5.07,osoba2
osoba2,35.014,35.769,0.755,osoba2
osoba2,37.315,44.707,7.392,osoba2
osoba2,63.229,63.381,0.152,osoba2
osoba2,74.637,74.825,0.188,osoba2
osoba2,78.392,83.222,4.83,osoba2
osoba2,97.303,97.756,0.453,osoba2
osoba2,103.749,104.517,0.768,osoba2
osoba2,109.041,109.305,0.264,osoba2
osoba2,114.687,136.251,21.564,osoba2
osoba2,148.78,148.956,0.176,osoba2
osoba2,156.654,156.929,0.275,osoba2
osoba2,158.764,158.874,0.11,osoba2
osoba2,159.934,163.34,3.406,osoba2
osoba2,167.825,168.098,0.273,osoba2
osoba2,173.823,174.019,0.196,osoba2
osoba2,179.208,181.754,2.546,osoba2
osoba2,182.998,184.271,1.273,osoba2
osoba2,186.357,187.403,1.046,osoba2
osoba2,202.653,202.904,0.251,osoba2
osoba2,209.98,210.297,0.317,osoba2
osoba2,212.384,224.61,12.226,osoba2
osoba2,226.132,241.889,15.757,osoba2
osoba2,242.997,245.95,2.953,osoba2
osoba2,259.698,259.822,0.124,osoba2
osoba2,270.988,271.09,0.102,osoba2
osoba2,274.026,274.4,0.374,osoba2
osoba2,281.575,281.899,0.324,osoba2
osoba2,283.73,284.835,1.105,osoba2
osoba2,286.487,286.73,0.243,osoba2
osoba2,292.753,292.923,0.17,osoba2
osoba2,297.917,298.094,0.177,osoba2
osoba2,303.996,304.272,0.276,osoba2
osoba2,305.907,306.104,0.197,osoba2
osoba2,308.783,309.091,0.308,osoba2
osoba2,314.854,315.144,0.29,osoba2
osoba2,319.743,320.818,1.075,osoba2
osoba2,326.76,332.771,6.011,osoba2
osoba2,338.43,339.745,1.315,osoba2
osoba2,341.125,341.844,0.719,osoba2
osoba2,343.613,346.78,3.167,osoba2
osoba2,393.675,393.947,0.272,osoba2
osoba2,400.363,400.606,0.243,osoba2
osoba2,422.289,422.556,0.267,osoba2
osoba2,435.159,435.594,0.435,osoba2
osoba2,445.652,446.967,1.315,osoba2
osoba2,453.372,453.653,0.281,osoba2
osoba2,461.444,461.7,0.256,osoba2
osoba2,464.524,465.959,1.435,osoba2
osoba2,475.126,475.271,0.145,osoba2
osoba2,476.811,477.426,0.615,osoba2
osoba2,478.641,478.793,0.152,osoba2
osoba2,490.358,490.562,0.204,osoba2
osoba2,492.765,493.511,0.746,osoba2
osoba2,502.834,504.724,1.89,osoba2
osoba2,505.866,541.728,35.862,osoba2
