Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,874.038,875.848,1.81,osoba1
osoba1,877.503,878.74,1.237,osoba1
osoba1,880.449,880.661,0.212,osoba1
osoba1,885.425,890.7,5.275,osoba1
osoba1,893.605,897.341,3.736,osoba1
osoba1,934.868,949.79,14.922,osoba1
osoba1,951.399,952.65,1.251,osoba1
osoba1,974.117,975.574,1.457,osoba1
osoba1,981.588,981.721,0.133,osoba1
osoba2,64.975,66.868,1.893,osoba2
osoba2,69.592,70.165,0.573,osoba2
osoba2,124.216,129.67,5.454,osoba2
osoba2,133.466,133.605,0.139,osoba2
osoba2,215.341,221.7,6.359,osoba2
osoba2,223.164,226.083,2.919,osoba2
osoba2,227.72,230.467,2.747,osoba2
osoba2,231.593,256.511,24.918,osoba2
osoba2,260.354,260.565,0.211,osoba2
osoba2,261.843,269.577,7.734,osoba2
osoba2,289.421,289.625,0.204,osoba2
osoba2,291.349,291.561,0.212,osoba2
osoba2,292.609,308.854,16.245,osoba2
osoba2,309.981,321.032,11.051,osoba2
osoba2,597.46,605.884,8.424,osoba2
osoba2,607.049,609.907,2.858,osoba2
osoba2,611.75,624.275,12.525,osoba2
osoba2,641.942,643.256,1.314,osoba2
osoba2,646.962,648.235,1.273,osoba2
osoba2,650.778,651.116,0.338,osoba2
osoba2,658.613,658.755,0.142,osoba2
osoba2,735.901,736.412,0.511,osoba2
osoba3,13.323,14.702,1.379,osoba3
osoba3,28.577,35.784,7.207,osoba3
osoba3,37.578,39.308,1.73,osoba3
osoba3,44.047,45.533,1.486,osoba3
osoba3,47.349,53.484,6.135,osoba3
osoba3,54.581,57.829,3.248,osoba3
osoba3,73.506,73.615,0.109,osoba3
osoba3,77.957,92.983,15.026,osoba3
osoba3,94.301,95.39,1.089,osoba3
osoba3,102.909,103.492,0.583,osoba3
osoba3,114.58,123.366,8.786,osoba3
osoba3,133.629,135.083,1.454,osoba3
osoba3,149.069,149.403,0.334,osoba3
osoba3,154.75,161.118,6.368,osoba3
osoba3,163.137,169.837,6.7,osoba3
osoba3,171.425,174.65,3.225,osoba3
osoba3,176.313,177.014,0.701,osoba3
osoba3,199.496,209.03,9.534,osoba3
osoba3,210.181,211.535,1.354,osoba3
osoba3,213.734,214.816,1.082,osoba3
osoba3,227.202,227.453,0.251,osoba3
osoba3,258.997,261.103,2.106,osoba3
osoba3,268.628,268.965,0.337,osoba3
osoba3,270.312,270.63,0.318,osoba3
osoba3,273.64,273.844,0.204,osoba3
osoba3,276.504,276.99,0.486,osoba3
osoba3,279.8,280.195,0.395,osoba3
osoba3,322.159,364.344,42.185,osoba3
osoba3,365.443,376.655,11.212,osoba3
osoba3,378.049,389.771,11.722,osoba3
osoba3,392.249,393.621,1.372,osoba3
osoba3,419.71,419.922,0.212,osoba3
osoba3,421.22,421.437,0.217,osoba3
osoba3,481.41,483.485,2.075,osoba3
osoba3,487.993,500.886,12.893,osoba3
osoba3,502.095,520.443,18.348,osoba3
osoba3,522.594,533.14,10.546,osoba3
osoba3,534.263,540.024,5.761,osoba3
osoba3,547.41,551.308,3.898,osoba3
osoba3,566.362,568.203,1.841,osoba3
osoba3,589.866,589.988,0.122,osoba3
osoba3,595.468,598.823,3.355,osoba3
osoba3,649.061,668.451,19.39,osoba3
osoba3,669.66,675.005,5.345,osoba3
osoba3,678.013,678.65,0.637,osoba3
osoba3,681.77,681.873,0.103,osoba3
osoba3,683.086,691.743,8.657,osoba3
osoba3,693.383,700.427,7.044,osoba3
osoba3,701.602,701.925,0.323,osoba3
osoba3,703.191,727.151,23.96,osoba3
osoba3,728.251,732.179,3.928,osoba3
osoba3,734.034,738.938,4.904,osoba3
osoba3,776.306,776.921,0.615,osoba3
osoba3,792.405,793.815,1.41,osoba3
osoba3,794.913,796.478,1.565,osoba3
osoba3,798.421,800.067,1.646,osoba3
osoba3,809.926,816.607,6.681,osoba3
osoba3,818.959,819.286,0.327,osoba3
osoba3,823.428,825.103,1.675,osoba3
osoba3,829.536,833.9,4.364,osoba3
osoba3,840.168,840.721,0.553,osoba3
osoba3,859.968,860.332,0.364,osoba3
osoba3,862.744,863.047,0.303,osoba3
osoba3,878.554,880.139,1.585,osoba3
osoba3,881.574,885.246,3.672,osoba3
osoba3,891.419,892.774,1.355,osoba3
osoba3,894.191,895.012,0.821,osoba3
osoba3,897.569,902.965,5.396,osoba3
osoba3,904.106,905.505,1.399,osoba3
osoba3,926.626,926.938,0.312,osoba3
osoba3,939.299,939.522,0.223,osoba3
osoba3,956.432,961.15,4.718,osoba3
osoba3,962.17,967.412,5.242,osoba3
osoba3,968.54,971.223,2.683,osoba3
osoba3,972.439,978.16,5.721,osoba3
osoba3,980.189,982.045,1.856,osoba3
osoba3,984.109,985.644,1.535,osoba3
osoba3,989.882,990.451,0.569,osoba3
osoba3,992.882,993.604,0.722,osoba3
osoba3,995.474,996.511,1.037,osoba3
osoba3,998.958,1009.905,10.947,osoba3
osoba3,1011.047,1011.325,0.278,osoba3
osoba4,35.775,36.556,0.781,osoba4
osoba4,40.628,42.536,1.908,osoba4
osoba4,59.728,60.865,1.137,osoba4
osoba4,94.212,96.059,1.847,osoba4
osoba4,97.356,100.002,2.646,osoba4
osoba4,103.485,111.501,8.016,osoba4
osoba4,134.363,153.543,19.18,osoba4
osoba4,356.048,356.473,0.425,osoba4
osoba4,374.284,374.39,0.106,osoba4
osoba4,376.926,377.027,0.101,osoba4
osoba4,395.065,420.439,25.374,osoba4
osoba4,421.716,450.171,28.455,osoba4
osoba4,451.264,473.747,22.483,osoba4
osoba4,476.546,478.986,2.44,osoba4
osoba4,484.396,487.34,2.944,osoba4
osoba4,489.444,490.369,0.925,osoba4
osoba4,499.706,501.972,2.266,osoba4
osoba4,522.364,522.71,0.346,osoba4
osoba4,534.431,535.43,0.999,osoba4
osoba4,539.291,546.708,7.417,osoba4
osoba4,551.916,565.701,13.785,osoba4
osoba4,566.797,566.961,0.164,osoba4
osoba4,568.47,594.106,25.636,osoba4
osoba4,611.734,612.206,0.472,osoba4
osoba4,623.576,647.303,23.727,osoba4
osoba4,669.531,669.799,0.268,osoba4
osoba4,675.472,680.239,4.767,osoba4
osoba4,681.423,681.809,0.386,osoba4
osoba4,697.91,698.044,0.134,osoba4
osoba4,701.183,702.617,1.434,osoba4
osoba4,705.832,706.815,0.983,osoba4
osoba4,727.612,729.203,1.591,osoba4
osoba4,792.402,792.639,0.237,osoba4
osoba4,797.443,797.94,0.497,osoba4
osoba4,816.421,816.867,0.446,osoba4
osoba4,862.878,873.539,10.661,osoba4
osoba4,875.8,877.962,2.162,osoba4
osoba4,905.803,915.491,9.688,osoba4
osoba4,916.748,933.874,17.126,osoba4
osoba4,934.91,935.452,0.542,osoba4
osoba4,949.245,950.709,1.464,osoba4
osoba4,953.935,955.376,1.441,osoba4
osoba4,979.861,980.504,0.643,osoba4
osoba4,982.789,983.29,0.501,osoba4
osoba4,987.135,987.681,0.546,osoba4
osoba4,991.094,991.846,0.752,osoba4
osoba4,996.581,998.616,2.035,osoba4
eksperymentator,2.343,17.238,14.895,eksperymentator
eksperymentator,18.776,23.497,4.721,eksperymentator
