Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1_1,44.907,45.599,0.692,osoba1
osoba1_1,51.632,57.891,6.259,osoba1
osoba1_1,59.884,60.618,0.734,osoba1
osoba1_1,63.667,63.864,0.197,osoba1
osoba1_1,65.483,66.328,0.845,osoba1
osoba1_1,68.945,69.13,0.185,osoba1
osoba1_1,75.629,75.93,0.301,osoba1
osoba1_1,89.806,90.116,0.31,osoba1
osoba1_1,116.178,116.477,0.299,osoba1
osoba1_1,126.809,130.728,3.919,osoba1
osoba1_1,132.084,133.999,1.915,osoba1
osoba1_1,135.384,136.125,0.741,osoba1
osoba1_1,140.097,140.281,0.184,osoba1
osoba1_1,153.942,176.007,22.065,osoba1
osoba1_1,182.297,185.335,3.038,osoba1
osoba1_1,193.092,193.326,0.234,osoba1
osoba1_1,197.931,198.122,0.191,osoba1
osoba1_1,204.97,205.267,0.297,osoba1
osoba1_1,206.805,207.011,0.206,osoba1
osoba1_1,237.244,237.473,0.229,osoba1
osoba1_1,278.904,279.187,0.283,osoba1
osoba1_1,281.922,288.84,6.918,osoba1
osoba1_1,290.253,294.596,4.343,osoba1
osoba1_1,297.126,307.315,10.189,osoba1
osoba1_1,311.728,317.64,5.912,osoba1
osoba1_1,322.81,332.544,9.734,osoba1
osoba1_1,336.879,340.313,3.434,osoba1
osoba1_1,346.597,347.945,1.348,osoba1
osoba1_1,355.925,359.73,3.805,osoba1
osoba1_1,385.468,397.658,12.19,osoba1
osoba1_1,400.206,400.339,0.133,osoba1
osoba1_1,418.029,418.287,0.258,osoba1
osoba1_1,424.656,424.858,0.202,osoba1
osoba1_1,426.475,426.612,0.137,osoba1
osoba1_1,437.487,443.136,5.649,osoba1
osoba1_1,452.424,452.651,0.227,osoba1
osoba1_1,461.231,461.521,0.29,osoba1
osoba1_1,464.079,466.201,2.122,osoba1
osoba1_1,467.631,474.521,6.89,osoba1
osoba1_1,479.768,481.268,1.5,osoba1
osoba1_1,487.87,488.003,0.133,osoba1
osoba1_1,494.906,496.465,1.559,osoba1
osoba1_1,501.978,507.769,5.791,osoba1
osoba1_1,514.927,515.141,0.214,osoba1
osoba1_1,545.108,546.53,1.422,osoba1
osoba1_1,551.105,552.438,1.333,osoba1
osoba1_1,558.911,559.03,0.119,osoba1
osoba1_1,563.459,563.727,0.268,osoba1
osoba1_1,569.082,569.673,0.591,osoba1
osoba1_1,581.331,586.912,5.581,osoba1
osoba1_1,590.572,591.177,0.605,osoba1
osoba1_1,592.442,594.153,1.711,osoba1
osoba1_1,599.542,601.09,1.548,osoba1
osoba1_1,603.976,605.025,1.049,osoba1
osoba1_1,606.657,606.85,0.193,osoba1
osoba1_1,610.631,611.047,0.416,osoba1
osoba1_1,612.946,616.339,3.393,osoba1
osoba1_1,627.206,627.459,0.253,osoba1
osoba1_1,631.285,632.267,0.982,osoba1
osoba1_1,633.911,634.174,0.263,osoba1
osoba1_1,641.233,643.25,2.017,osoba1
osoba1_1,654.169,654.525,0.356,osoba1
osoba1_1,655.692,659.307,3.615,osoba1
osoba1_1,660.82,664.211,3.391,osoba1
osoba1_1,667.892,670.869,2.977,osoba1
osoba1_1,672.528,674.448,1.92,osoba1
osoba1_1,676.041,689.27,13.229,osoba1
osoba1_1,690.349,691.312,0.963,osoba1
osoba1_1,693.878,695.191,1.313,osoba1
osoba1_1,696.871,703.891,7.02,osoba1
osoba1_1,712.773,715.749,2.976,osoba1
osoba1_1,717.768,717.988,0.22,osoba1
osoba1_1,755.546,755.823,0.277,osoba1
osoba1_1,758.512,758.812,0.3,osoba1
osoba1_1,771.339,771.886,0.547,osoba1
osoba1_1,777.749,778.031,0.282,osoba1
osoba1_1,788.481,788.82,0.339,osoba1
osoba1_1,795.753,796.575,0.822,osoba1
osoba1_1,817.687,817.912,0.225,osoba1
osoba1_1,829.316,829.511,0.195,osoba1
osoba1_1,842.621,849.352,6.731,osoba1
osoba1_1,853.309,854.032,0.723,osoba1
osoba1_1,856.91,858.489,1.579,osoba1
osoba1_1,864.739,865.013,0.274,osoba1
osoba1_1,875.95,876.193,0.243,osoba1
osoba2_1,42.583,48.977,6.394,osoba2
osoba2_1,59.885,64.891,5.006,osoba2
osoba2_1,67.129,74.791,7.662,osoba2
osoba2_1,80.685,82.311,1.626,osoba2
osoba2_1,86.161,88.068,1.907,osoba2
osoba2_1,89.391,89.684,0.293,osoba2
osoba2_1,91.636,92.311,0.675,osoba2
osoba2_1,98.29,104.101,5.811,osoba2
osoba2_1,106.543,108.474,1.931,osoba2
osoba2_1,110.391,111.824,1.433,osoba2
osoba2_1,113.105,114.71,1.605,osoba2
osoba2_1,119.78,126.831,7.051,osoba2
osoba2_1,132.064,132.624,0.56,osoba2
osoba2_1,152.883,153.393,0.51,osoba2
osoba2_1,180.158,182.753,2.595,osoba2
osoba2_1,186.044,186.457,0.413,osoba2
osoba2_1,344.158,347.663,3.505,osoba2
osoba2_1,360.828,361.038,0.21,osoba2
osoba2_1,362.166,372.022,9.856,osoba2
osoba2_1,398.7,401.337,2.637,osoba2
osoba2_1,416.938,417.647,0.709,osoba2
osoba2_1,443.081,443.404,0.323,osoba2
osoba2_1,461.167,465.708,4.541,osoba2
osoba2_1,468.254,468.432,0.178,osoba2
osoba2_1,475.536,476.169,0.633,osoba2
osoba2_1,477.617,480.618,3.001,osoba2
osoba2_1,485.021,487.055,2.034,osoba2
osoba2_1,495.49,496.59,1.1,osoba2
osoba2_1,499.683,499.822,0.139,osoba2
osoba2_1,517.239,521.416,4.177,osoba2
osoba2_1,523.724,524.072,0.348,osoba2
osoba2_1,536.172,536.357,0.185,osoba2
osoba2_1,539.48,540.329,0.849,osoba2
osoba2_1,541.602,545.926,4.324,osoba2
osoba2_1,547.22,550.713,3.493,osoba2
osoba2_1,571.172,577.665,6.493,osoba2
osoba2_1,582.577,583.168,0.591,osoba2
osoba2_1,587.975,591.862,3.887,osoba2
osoba2_1,594.65,595.852,1.202,osoba2
osoba2_1,608.02,611.948,3.928,osoba2
osoba2_1,622.199,623.565,1.366,osoba2
osoba2_1,632.565,632.812,0.247,osoba2
