Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,55.769,63.945,8.176,osoba1
osoba1,65.153,116.92,51.767,osoba1
osoba1,121.297,143.984,22.687,osoba1
osoba1,162.1,162.516,0.416,osoba1
osoba1,217.499,245.686,28.187,osoba1
osoba1,396.816,397.015,0.199,osoba1
osoba1,399.562,473.074,73.512,osoba1
osoba1,476.665,477.002,0.337,osoba1
osoba1,486.935,487.05,0.115,osoba1
osoba1,814.427,814.596,0.169,osoba1
osoba1,901.146,901.633,0.487,osoba1
osoba1,902.824,904.679,1.855,osoba1
osoba1,948.246,952.158,3.912,osoba1
osoba1,955.25,1025.122,69.872,osoba1
osoba1,1029.497,1030.236,0.739,osoba1
osoba1,1037.827,1038.093,0.266,osoba1
osoba1,1043.12,1043.752,0.632,osoba1
osoba2,9.438,9.588,0.15,osoba2
osoba2,118.898,120.066,1.168,osoba2
osoba2,121.902,122.073,0.171,osoba2
osoba2,130.892,131.022,0.13,osoba2
osoba2,218.121,219.028,0.907,osoba2
osoba2,221.454,221.718,0.264,osoba2
osoba2,248.032,270.582,22.55,osoba2
osoba2,271.638,319.314,47.676,osoba2
osoba2,321.169,322.125,0.956,osoba2
osoba2,323.611,330.134,6.523,osoba2
osoba2,331.532,333.617,2.085,osoba2
osoba2,339.501,381.266,41.765,osoba2
osoba2,390.051,390.291,0.24,osoba2
osoba2,395.886,397.085,1.199,osoba2
osoba2,421.042,421.338,0.296,osoba2
osoba2,438.498,438.823,0.325,osoba2
osoba2,447.665,447.917,0.252,osoba2
osoba2,462.952,463.158,0.206,osoba2
osoba2,468.552,469.831,1.279,osoba2
osoba2,472.627,473.636,1.009,osoba2
osoba2,476.712,514.417,37.705,osoba2
osoba2,515.431,530.8,15.369,osoba2
osoba2,538.993,539.217,0.224,osoba2
osoba2,542.066,550.504,8.438,osoba2
osoba2,567.84,568.152,0.312,osoba2
osoba2,573.329,573.629,0.3,osoba2
osoba2,585.155,585.386,0.231,osoba2
osoba2,591.066,591.251,0.185,osoba2
osoba2,594.203,599.46,5.257,osoba2
osoba2,600.586,662.101,61.515,osoba2
osoba2,664.217,666.914,2.697,osoba2
osoba2,674.093,681.524,7.431,osoba2
osoba2,688.173,688.416,0.243,osoba2
osoba2,690.739,708.921,18.182,osoba2
osoba2,713.096,725.136,12.04,osoba2
osoba2,727.872,727.997,0.125,osoba2
osoba2,730.131,754.604,24.473,osoba2
osoba2,755.872,756.211,0.339,osoba2
osoba2,765.12,765.385,0.265,osoba2
osoba2,768.684,770.495,1.811,osoba2
osoba2,773.097,784.385,11.288,osoba2
