Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,0,1.088,1.088,osoba1
osoba1,20.117,22.365,2.248,osoba1
osoba1,25.992,27.935,1.943,osoba1
osoba1,29.463,36.938,7.475,osoba1
osoba1,38.214,38.391,0.177,osoba1
osoba1,48.84,50.476,1.636,osoba1
osoba1,58.386,60.573,2.187,osoba1
osoba1,62.778,64.408,1.63,osoba1
osoba1,71.343,72.738,1.395,osoba1
osoba1,77.928,78.11,0.182,osoba1
osoba1,79.41,81.447,2.037,osoba1
osoba1,83.672,88.491,4.819,osoba1
osoba1,90.197,91.772,1.575,osoba1
osoba1,94.236,99.026,4.79,osoba1
osoba1,101.901,110.219,8.318,osoba1
osoba1,115.892,116.774,0.882,osoba1
osoba1,120.938,121.143,0.205,osoba1
osoba1,125.021,125.682,0.661,osoba1
osoba1,129.477,130.144,0.667,osoba1
osoba1,140.883,141.864,0.981,osoba1
osoba1,148.426,148.844,0.418,osoba1
osoba1,158.622,159.497,0.875,osoba1
osoba1,247.996,249.085,1.089,osoba1
osoba1,252.049,255.257,3.208,osoba1
osoba1,267.007,293.952,26.945,osoba1
osoba1,323.999,354.857,30.858,osoba1
osoba1,356.033,368.139,12.106,osoba1
osoba1,418.285,419.594,1.309,osoba1
osoba1,444.782,451.2,6.418,osoba1
osoba1,452.748,453.841,1.093,osoba1
osoba1,466.349,467.703,1.354,osoba1
osoba1,482.84,482.959,0.119,osoba1
osoba1,570.365,572.706,2.341,osoba1
osoba1,619.969,622.248,2.279,osoba1
osoba1,629.855,640.754,10.899,osoba1
osoba1,757.291,758.425,1.134,osoba1
osoba1,760.482,761.777,1.295,osoba1
osoba1,763.74,790.415,26.675,osoba1
osoba1,792.09,799.591,7.501,osoba1
osoba1,800.765,806.338,5.573,osoba1
osoba1,807.478,807.713,0.235,osoba1
osoba1,810.394,830.46,20.066,osoba1
osoba1,868.458,889.069,20.611,osoba1
osoba1,890.94,891.907,0.967,osoba1
osoba1,895.857,898.19,2.333,osoba1
osoba1,903.509,905.325,1.816,osoba1
osoba1,913.966,914.806,0.84,osoba1
osoba1,919.927,920.567,0.64,osoba1
osoba1,924.243,924.512,0.269,osoba1
osoba1_1,2.461,3.549,1.088,osoba1
osoba1_1,22.578,24.826,2.248,osoba1
osoba1_1,28.453,30.396,1.943,osoba1
osoba1_1,31.924,39.399,7.475,osoba1
osoba1_1,40.675,40.852,0.177,osoba1
osoba1_1,51.301,52.937,1.636,osoba1
osoba1_1,60.847,63.034,2.187,osoba1
osoba1_1,65.239,66.869,1.63,osoba1
osoba1_1,73.804,75.199,1.395,osoba1
osoba1_1,80.389,80.571,0.182,osoba1
osoba1_1,81.871,83.908,2.037,osoba1
osoba1_1,86.133,90.952,4.819,osoba1
osoba1_1,92.658,94.233,1.575,osoba1
osoba1_1,96.697,101.487,4.79,osoba1
osoba1_1,104.362,112.68,8.318,osoba1
osoba1_1,118.353,119.235,0.882,osoba1
osoba1_1,123.399,123.604,0.205,osoba1
osoba1_1,127.482,128.143,0.661,osoba1
osoba1_1,131.938,132.605,0.667,osoba1
osoba1_1,143.344,144.325,0.981,osoba1
osoba1_1,150.887,151.305,0.418,osoba1
osoba1_1,161.083,161.958,0.875,osoba1
osoba1_1,250.457,251.546,1.089,osoba1
osoba1_1,254.51,257.718,3.208,osoba1
osoba1_1,269.468,296.413,26.945,osoba1
osoba1_1,326.46,357.318,30.858,osoba1
osoba1_1,358.494,370.6,12.106,osoba1
osoba1_1,420.746,422.055,1.309,osoba1
osoba1_1,447.243,453.661,6.418,osoba1
osoba1_1,455.209,456.302,1.093,osoba1
osoba1_1,468.81,470.164,1.354,osoba1
osoba1_1,485.301,485.42,0.119,osoba1
osoba1_1,572.826,575.167,2.341,osoba1
osoba1_1,622.43,624.709,2.279,osoba1
osoba1_1,632.316,643.215,10.899,osoba1
osoba1_1,759.752,760.886,1.134,osoba1
osoba1_1,762.943,764.238,1.295,osoba1
osoba1_1,766.201,792.876,26.675,osoba1
osoba1_1,794.551,802.052,7.501,osoba1
osoba1_1,803.226,808.799,5.573,osoba1
osoba1_1,809.939,810.174,0.235,osoba1
osoba1_1,812.855,832.921,20.066,osoba1
osoba1_1,870.919,891.53,20.611,osoba1
osoba1_1,893.401,894.368,0.967,osoba1
osoba1_1,898.318,900.651,2.333,osoba1
osoba1_1,905.97,907.786,1.816,osoba1
osoba1_1,916.427,917.267,0.84,osoba1
osoba1_1,922.388,923.028,0.64,osoba1
osoba1_1,926.704,926.973,0.269,osoba1
osoba2,51.308,58.944,7.636,osoba2
osoba2,60.336,65.573,5.237,osoba2
osoba2,67.578,67.732,0.154,osoba2
osoba2,89.31,89.851,0.541,osoba2
osoba2,174.305,187.461,13.156,osoba2
osoba2,188.71,190.014,1.304,osoba2
osoba2,295.303,306.107,10.804,osoba2
osoba2,307.474,318.769,11.295,osoba2
osoba2,319.961,322.374,2.413,osoba2
osoba2,419.55,419.672,0.122,osoba2
osoba2,622.77,630.333,7.563,osoba2
osoba2,632.277,632.518,0.241,osoba2
osoba2,634.748,635.038,0.29,osoba2
osoba2,638.693,669.264,30.571,osoba2
osoba2,675.258,677.219,1.961,osoba2
osoba2,679.91,680.322,0.412,osoba2
osoba2,681.518,682.526,1.008,osoba2
osoba2,733.115,733.492,0.377,osoba2
osoba2,748.458,749.074,0.616,osoba2
osoba2,750.335,755.312,4.977,osoba2
osoba2,759.511,760.231,0.72,osoba2
osoba2,763.792,764.035,0.243,osoba2
osoba2,770.714,773.554,2.84,osoba2
osoba2,775.531,775.66,0.129,osoba2
osoba2,786.785,786.926,0.141,osoba2
osoba2,788.775,789.021,0.246,osoba2
osoba2,791.003,791.797,0.794,osoba2
osoba2,792.851,793.03,0.179,osoba2
osoba2,805.755,806.177,0.422,osoba2
osoba2,808.116,811.444,3.328,osoba2
osoba2,816.045,816.647,0.602,osoba2
osoba2,821.016,823.264,2.248,osoba2
osoba2,825.571,826.018,0.447,osoba2
osoba2,831.213,867.266,36.053,osoba2
osoba2_1,51.262,58.898,7.636,osoba2
osoba2_1,60.29,65.527,5.237,osoba2
osoba2_1,67.532,67.686,0.154,osoba2
osoba2_1,89.264,89.805,0.541,osoba2
osoba2_1,174.259,187.415,13.156,osoba2
osoba2_1,188.664,189.968,1.304,osoba2
osoba2_1,295.257,306.061,10.804,osoba2
osoba2_1,307.428,318.723,11.295,osoba2
osoba2_1,319.915,322.328,2.413,osoba2
osoba2_1,419.504,419.626,0.122,osoba2
osoba2_1,622.724,630.287,7.563,osoba2
osoba2_1,632.231,632.472,0.241,osoba2
osoba2_1,634.702,634.992,0.29,osoba2
osoba2_1,638.647,669.218,30.571,osoba2
osoba2_1,675.212,677.173,1.961,osoba2
osoba2_1,679.864,680.276,0.412,osoba2
osoba2_1,681.472,682.48,1.008,osoba2
osoba2_1,733.069,733.446,0.377,osoba2
osoba2_1,748.412,749.028,0.616,osoba2
osoba2_1,750.289,755.266,4.977,osoba2
osoba2_1,759.465,760.185,0.72,osoba2
osoba2_1,763.746,763.989,0.243,osoba2
osoba2_1,770.668,773.508,2.84,osoba2
osoba2_1,775.485,775.614,0.129,osoba2
osoba2_1,786.739,786.88,0.141,osoba2
osoba2_1,788.729,788.975,0.246,osoba2
osoba2_1,790.957,791.751,0.794,osoba2
osoba2_1,792.805,792.984,0.179,osoba2
osoba2_1,805.709,806.131,0.422,osoba2
osoba2_1,808.07,811.398,3.328,osoba2
osoba2_1,815.999,816.601,0.602,osoba2
osoba2_1,820.97,823.218,2.248,osoba2
osoba2_1,825.525,825.972,0.447,osoba2
osoba2_1,831.167,867.22,36.053,osoba2
osoba3,18.229,18.73,0.501,osoba3
osoba3,20.917,22.168,1.251,osoba3
osoba3,23.264,23.83,0.566,osoba3
osoba3,39.39,48.145,8.755,osoba3
osoba3,51.22,51.776,0.556,osoba3
osoba3,55.903,56.052,0.149,osoba3
osoba3,61.011,63.169,2.158,osoba3
osoba3,64.534,69.623,5.089,osoba3
osoba3,74.292,75.699,1.407,osoba3
osoba3,77.111,77.364,0.253,osoba3
osoba3,102.606,103.166,0.56,osoba3
osoba3,174.445,174.675,0.23,osoba3
osoba3,191.897,234.565,42.668,osoba3
osoba3,235.895,245.122,9.227,osoba3
osoba3,246.238,252.708,6.47,osoba3
osoba3,254.942,266.292,11.35,osoba3
osoba3,294.458,295.446,0.988,osoba3
osoba3,368.9,369.171,0.271,osoba3
osoba3,370.349,372.438,2.089,osoba3
osoba3,420.591,442.604,22.013,osoba3
osoba3,449.656,449.953,0.297,osoba3
osoba3,451.251,463.873,12.622,osoba3
osoba3,464.882,548.698,83.816,osoba3
osoba3,549.943,555.23,5.287,osoba3
osoba3,560.076,561.159,1.083,osoba3
osoba3,563.108,569.223,6.115,osoba3
osoba3,570.263,571.79,1.527,osoba3
osoba3,573.194,587.908,14.714,osoba3
osoba3,589.072,606.858,17.786,osoba3
osoba3,608.079,617.685,9.606,osoba3
osoba3,620.132,620.629,0.497,osoba3
osoba3,632.638,634.531,1.893,osoba3
osoba3,639.177,639.749,0.572,osoba3
osoba3,669.037,675.627,6.59,osoba3
osoba3,676.967,682.044,5.077,osoba3
osoba3,683.084,705.812,22.728,osoba3
osoba3,707.331,724.175,16.844,osoba3
osoba3,725.206,750.155,24.949,osoba3
osoba3,754.248,758.14,3.892,osoba3
osoba3,762.389,763.305,0.916,osoba3
osoba3,789.973,793.847,3.874,osoba3
osoba3,796.174,797.797,1.623,osoba3
osoba3,823.702,823.955,0.253,osoba3
osoba3,828.781,829.706,0.925,osoba3
osoba3,878.542,878.751,0.209,osoba3
osoba3,905.826,906.284,0.458,osoba3
osoba3,922.783,924.512,1.729,osoba3
osoba4,43.421,43.838,0.417,osoba4
osoba4,77.462,79.998,2.536,osoba4
osoba4,94.491,97.523,3.032,osoba4
osoba4,102.153,102.344,0.191,osoba4
osoba4,110.854,128.047,17.193,osoba4
osoba4,131.401,141.317,9.916,osoba4
