Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1,39.438,40.138,0.7,osoba1
osoba1,44.245,45.398,1.153,osoba1
osoba1,49.423,56.938,7.515,osoba1
osoba1,60.128,60.981,0.853,osoba1
osoba1,83.029,83.342,0.313,osoba1
osoba1,106.298,113.402,7.104,osoba1
osoba1,114.502,116.248,1.746,osoba1
osoba1,123.831,124.09,0.259,osoba1
osoba1,127.057,128.023,0.966,osoba1
osoba1,133.204,134.092,0.888,osoba1
osoba1,137.386,142.975,5.589,osoba1
osoba1,148.776,149.373,0.597,osoba1
osoba1,159.254,160.024,0.77,osoba1
osoba1,168.327,172.526,4.199,osoba1
osoba1,189.585,193.214,3.629,osoba1
osoba1,195.362,195.819,0.457,osoba1
osoba1,204.075,204.22,0.145,osoba1
osoba1,319.254,338.188,18.934,osoba1
osoba1,342.949,348.879,5.93,osoba1
osoba1,350.643,354.064,3.421,osoba1
osoba1,365.53,366.862,1.332,osoba1
osoba1,379.163,380.518,1.355,osoba1
osoba1,387.012,387.876,0.864,osoba1
osoba1,418.941,431.041,12.1,osoba1
osoba1,442.207,442.803,0.596,osoba1
osoba1,490.473,494.626,4.153,osoba1
osoba1,502.934,510.307,7.373,osoba1
osoba1,512.633,513.011,0.378,osoba1
osoba1,515.656,515.903,0.247,osoba1
osoba1,523.013,523.991,0.978,osoba1
osoba1,527.898,530.827,2.929,osoba1
osoba1,549.759,551.403,1.644,osoba1
osoba1,570.155,570.842,0.687,osoba1
osoba1,575.008,575.797,0.789,osoba1
osoba1,577.318,577.545,0.227,osoba1
osoba1,594.473,594.851,0.378,osoba1
osoba1,597.576,605.937,8.361,osoba1
osoba1,607.008,612.408,5.4,osoba1
osoba1,614.007,625.977,11.97,osoba1
osoba1,628.934,630.125,1.191,osoba1
osoba1,639.567,644.551,4.984,osoba1
osoba1,646.28,662.239,15.959,osoba1
osoba1,692.369,693.451,1.082,osoba1
osoba1,696.45,697.261,0.811,osoba1
osoba1,741.729,741.901,0.172,osoba1
osoba1,745.231,758.036,12.805,osoba1
osoba1,767.474,770.19,2.716,osoba1
osoba1,798.124,798.378,0.254,osoba1
osoba1,856.535,857.112,0.577,osoba1
osoba1,859.46,860.387,0.927,osoba1
osoba1,875.296,895.65,20.354,osoba1
osoba1,896.988,898.313,1.325,osoba1
osoba1,902.038,902.575,0.537,osoba1
osoba2,70.078,71.197,1.119,osoba2
osoba2,75.566,75.712,0.146,osoba2
osoba2,101.853,104.669,2.816,osoba2
osoba2,116.768,118.332,1.564,osoba2
osoba2,184.465,184.907,0.442,osoba2
osoba2,187.059,188.024,0.965,osoba2
osoba2,295.344,300.664,5.32,osoba2
osoba2,306.089,308.791,2.702,osoba2
osoba2,432.755,432.996,0.241,osoba2
osoba2,436.57,446.704,10.134,osoba2
osoba2,478.569,487.039,8.47,osoba2
osoba2,667.821,673.309,5.488,osoba2
osoba2,700.449,700.846,0.397,osoba2
osoba2,744.91,745.282,0.372,osoba2
osoba2,835.715,836.315,0.6,osoba2
osoba2,868.642,870.55,1.908,osoba2
osoba2,893.16,893.562,0.402,osoba2
osoba3,26.994,27.18,0.186,osoba3
osoba3,36.458,36.912,0.454,osoba3
osoba3,39.221,39.777,0.556,osoba3
osoba3,45.004,49.607,4.603,osoba3
osoba3,61.71,66.553,4.843,osoba3
osoba3,73.801,75.805,2.004,osoba3
osoba3,79.45,81.614,2.164,osoba3
osoba3,96.567,100.613,4.046,osoba3
osoba3,101.686,102.143,0.457,osoba3
osoba3,118.247,127.053,8.806,osoba3
osoba3,137.393,137.673,0.28,osoba3
osoba3,156.194,157.007,0.813,osoba3
osoba3,164.352,166.649,2.297,osoba3
osoba3,173.928,177.966,4.038,osoba3
osoba3,181.605,181.762,0.157,osoba3
osoba3,195.909,198.18,2.271,osoba3
osoba3,202.42,203.644,1.224,osoba3
osoba3,205.459,206.603,1.144,osoba3
osoba3,207.665,228.222,20.557,osoba3
osoba3,232,234.829,2.829,osoba3
osoba3,236.344,236.896,0.552,osoba3
osoba3,241.968,242.85,0.882,osoba3
osoba3,244.029,261.226,17.197,osoba3
osoba3,262.441,268.446,6.005,osoba3
osoba3,278.999,292.989,13.99,osoba3
osoba3,317.198,317.374,0.176,osoba3
osoba3,340.883,341.703,0.82,osoba3
osoba3,350.029,350.302,0.273,osoba3
osoba3,382.595,418.11,35.515,osoba3
osoba3,431.874,436.367,4.493,osoba3
osoba3,515.034,515.191,0.157,osoba3
osoba3,525.986,527.838,1.852,osoba3
osoba3,555.356,563.25,7.894,osoba3
osoba3,564.33,568.765,4.435,osoba3
osoba3,569.979,570.265,0.286,osoba3
osoba3,571.752,574.432,2.68,osoba3
osoba3,579.813,583.706,3.893,osoba3
osoba3,591.402,592.955,1.553,osoba3
osoba3,627.243,627.538,0.295,osoba3
osoba3,635.307,641.008,5.701,osoba3
osoba3,644.358,644.819,0.461,osoba3
osoba3,645.958,646.266,0.308,osoba3
osoba3,664.152,664.61,0.458,osoba3
osoba3,700.663,733.791,33.128,osoba3
osoba3,735.132,742.679,7.547,osoba3
osoba3,803.459,803.722,0.263,osoba3
osoba3,804.839,847.792,42.953,osoba3
osoba3,862.591,862.795,0.204,osoba3
osoba3,866.532,866.867,0.335,osoba3
osoba3,897.068,897.317,0.249,osoba3
osoba3,927.032,927.373,0.341,osoba3
osoba3,938.357,940.623,2.266,osoba3
osoba4,32.565,34.01,1.445,osoba4
osoba4,44.966,45.863,0.897,osoba4
osoba4,62.892,63.07,0.178,osoba4
osoba4,68.423,70.669,2.246,osoba4
osoba4,83.203,92.526,9.323,osoba4
osoba4,93.651,95.617,1.966,osoba4
osoba4,129.4,136.198,6.798,osoba4
osoba4,144.841,151.223,6.382,osoba4
osoba4,160.392,162.929,2.537,osoba4
osoba4,179.473,182.958,3.485,osoba4
osoba4,184.405,185.959,1.554,osoba4
osoba4,199.693,201.393,1.7,osoba4
osoba4,203.701,203.948,0.247,osoba4
osoba4,229.411,230.752,1.341,osoba4
osoba4,236.181,237.734,1.553,osoba4
osoba4,239.625,241.139,1.514,osoba4
osoba4,269.762,277.996,8.234,osoba4
osoba4,279.509,279.997,0.488,osoba4
osoba4,285.187,285.391,0.204,osoba4
osoba4,300.184,300.915,0.731,osoba4
osoba4,304.64,305.163,0.523,osoba4
osoba4,309.477,309.597,0.12,osoba4
osoba4,310.876,315.239,4.363,osoba4
