"default"		0.0	0	1.0	1000	1.0	1000	BEGIN
"default"		1620.3	1620300	1620.31	1621300	1.0	1000	END
""osoba1""		6.3	6300	6.6000004	6600	1.3000002	1300	""osoba1""
""osoba3""		6.3	6300	10.8	10800	5.5	5500	""osoba3""
""osoba3""		7.5000005	7500	10.8	10800	4.2999997	4299	""osoba3""
""osoba3""		8.400001	8400	10.8	10800	3.3999996	3399	""osoba3""
""osoba2""		10.200001	10200	17.400002	17400	8.200001	8200	""osoba2""
""osoba3""		10.200001	10200	10.8	10800	1.5999994	1599	""osoba3""
""osoba4""		10.8	10800	10.8	10800	1.0	1000	""osoba4""
""osoba2""		12.6	12600	17.400002	17400	5.800001	5800	""osoba2""
""osoba2""		15.000001	15000	17.400002	17400	3.4000006	3400	""osoba2""
""osoba2""		16.800001	16800	17.400002	17400	1.6000004	1600	""osoba2""
""osoba1""		17.7	17700	18.900002	18900	2.2000008	2200	""osoba1""
""osoba2""		19.5	19500	20.1	20100	1.6000004	1600	""osoba2""
""osoba4""		20.1	20100	23.7	23700	4.6000004	4600	""osoba4""
""osoba3""		24.900002	24900	29.1	29100	5.199999	5199	""osoba3""
""osoba3""		29.1	29100	29.1	29100	1.0	1000	""osoba3""
""osoba2""		29.7	29700	30.6	30600	1.8999996	1899	""osoba2""
""osoba4""		30.000002	30000	45.600002	45600	16.6	16600	""osoba4""
""osoba4""		30.6	30600	45.600002	45600	16.000002	16000	""osoba4""
""osoba4""		33.0	33000	45.600002	45600	13.600002	13600	""osoba4""
""osoba2""		33.300003	33300	34.2	34200	1.8999977	1899	""osoba2""
""osoba4""		36.600002	36600	45.600002	45600	10.0	10000	""osoba4""
""osoba4""		37.5	37500	45.600002	45600	9.100002	9100	""osoba4""
""osoba4""		42.0	42000	45.600002	45600	4.6000023	4600	""osoba4""
""osoba4""		43.2	43200	45.600002	45600	3.4000015	3400	""osoba4""
""osoba4""		45.0	45000	45.600002	45600	1.6000023	1600	""osoba4""
""osoba3""		45.600002	45600	45.9	45900	1.2999992	1299	""osoba3""
""osoba1""		45.9	45900	57.000004	57000	12.100002	12100	""osoba1""
""osoba1""		47.100002	47100	57.000004	57000	10.900002	10900	""osoba1""
""osoba1""		49.2	49200	57.000004	57000	8.800003	8800	""osoba1""
""osoba1""		50.4	50400	57.000004	57000	7.6000023	7600	""osoba1""
""osoba4""		51.000004	51000	53.4	53400	3.3999977	3399	""osoba4""
""osoba4""		53.4	53400	53.4	53400	1.0	1000	""osoba4""
""osoba4""		56.100002	56100	58.2	58200	3.0999985	3099	""osoba4""
""osoba2""		57.9	57900	69.9	69900	13.0	13000	""osoba2""
""osoba2""		60.9	60900	69.9	69900	10.0	10000	""osoba2""
""osoba2""		61.500004	61500	69.9	69900	9.399998	9399	""osoba2""
""osoba2""		63.9	63900	69.9	69900	7.0	7000	""osoba2""
""osoba2""		64.8	64800	69.9	69900	6.0999985	6099	""osoba2""
""osoba3""		65.700005	65700	65.700005	65700	1.0	1000	""osoba3""
""osoba2""		68.4	68400	69.9	69900	2.5	2500	""osoba2""
""osoba3""		68.4	68400	68.4	68400	1.0	1000	""osoba3""
""osoba4""		69.9	69900	75.0	75000	6.0999985	6099	""osoba4""
""osoba2""		74.100006	74100	84.600006	84600	11.5	11500	""osoba2""
""osoba4""		74.100006	74100	75.0	75000	1.8999939	1899	""osoba4""
""osoba1""		77.700005	77700	78.0	78000	1.2999954	1299	""osoba1""
""osoba3""		81.3	81300	83.100006	83100	2.800003	2800	""osoba3""
